,username,text,date,is-retweet,likes,retweets,comments
18,James Melville 🚜,Here’s a rather excitable baby elephant chasing birds. ♥️🐘  VC - Borås Zoo,"Sep 9, 2022 · 9:24 AM UTC",True,9001,1283,612
19,Jeff Bezos,I can think of no one who better personified duty. My deepest condolences to all the Brits mourning her passing today.,"Sep 8, 2022 · 6:29 PM UTC",False,22172,1179,1663
20,Jeff Bezos,This is someone supposedly working to make the world better? I don’t think so. Wow.,"Sep 8, 2022 · 4:51 PM UTC",False,70140,9683,12062
21,Jeff Bezos,Go Middle-earth! https://www.bloomberg.com/news/articles/2022-09-03/amazon-s-lord-of-the-rings-series-draws-25-million-on-debut,"Sep 3, 2022 · 10:38 PM UTC",False,11504,769,1827
22,Jeff Bezos,Good point. Thank you. (And very excited about what you’re working on.),"Sep 3, 2022 · 3:24 PM UTC",False,2272,181,610
23,Conan O'Brien,"Think of the viewing time we could save if they just made one series, “House of Game of the Lord of Thrones of the Dragon Rings.”","Sep 2, 2022 · 3:03 PM UTC",True,16303,1229,593
24,Jeff Bezos,My first job. And still the same great burger. Happy Sunday!,"Aug 28, 2022 · 9:44 PM UTC",False,196421,8472,10938
25,Jeff Bezos,Leaders can only get so far ahead…,"Aug 8, 2022 · 5:11 PM UTC",False,9063,1088,1561
26,Jeff Bezos,"My friend and a friend to many, Tom Alberg, has passed away. He was an early investor in Amazon and served on our board for 23 years. Tom was a visionary and also just a wonderful, good man. I was so lucky to have you in my life, Tom. We will all miss you dearly.","Aug 6, 2022 · 9:28 PM UTC",False,10878,477,1278
27,Jeff Bezos,New trailer released at Comic-Con today #TheRingsofPower,"Jul 22, 2022 · 7:12 PM UTC",False,6164,755,1397
28,Jeff Bezos,Let’s go!,"Jul 22, 2022 · 2:26 PM UTC",False,4702,442,6230
29,Jeff Bezos,First full-length trailer #TheRingsOfPower,"Jul 14, 2022 · 3:44 PM UTC",False,9762,1325,1398
30,Bill Gurley,"I totally agree with this. Whatever your politics is, we cannot ignore the past three hundred years of economic research and understanding. People argue they are on the side of “science.” Let’s use the education we all have. Please.","Jul 4, 2022 · 3:03 AM UTC",True,3532,413,0
31,Jeff Bezos,Ouch. Inflation is far too important a problem for the White House to keep making statements like this. It’s either straight ahead misdirection or a deep misunderstanding of basic market dynamics.,"Jul 3, 2022 · 1:42 AM UTC",False,180450,29144,23446
32,IGN,"Looks like meat’s back on the menu, boys!  We have the exclusive first-look photos of the Orcs from The Lord of the Rings: The Rings of Power. After getting a close look at those, you can check out our exclusive interview right here: https://bit.ly/39Eiy6O @LOTRonPrime","Jun 21, 2022 · 3:17 PM UTC",True,9661,1433,725
33,Jeff Bezos,"I love you, Dad.","Jun 19, 2022 · 11:01 PM UTC",False,65497,1611,2966
34,Jeff Bezos,Incredible,"May 31, 2022 · 9:11 PM UTC",False,9331,816,7096
35,Jeff Bezos,What a truly beautiful observation…,"May 26, 2022 · 3:02 PM UTC",False,10748,798,1280
36,Jeff Bezos,Thanks for the history shout out here. Many twists and turns and failures and successes in those 23 years…,"May 24, 2022 · 2:16 AM UTC",False,6549,677,1309
37,Jeff Bezos,https://time.com/collection/100-most-influential-people-2022/6177765/andy-jassy/,"May 24, 2022 · 2:05 AM UTC",False,2839,238,831
38,Jeff Bezos,"I have this old 2006 BusinessWeek framed as a reminder. The “risky bet” that Wall Street disliked was AWS, which generated revenue of more than $62 billion last year.","May 18, 2022 · 7:11 PM UTC",False,113413,12075,4247
39,Catherine Rampell,"Some left-leaning economists & political operatives have been privately critical of Dems’ approach to inflation, much quieter publicly. They want to be good allies. But they do their friends no favors by withholding good advice and, sometimes, tough love. https://www.washingtonpost.com/opinions/2022/05/16/democrats-need-more-tough-love-economy-inflation-greedflation-biden/","May 17, 2022 · 2:40 PM UTC",True,1770,256,465
40,Jeff Bezos,If you’re looking for some scary bedtime reading…,"May 17, 2022 · 2:46 PM UTC",False,21034,1534,1757
41,Jeff Bezos,"their best to add another $3.5 TRILLION to federal spending. They failed, but if they had succeeded, inflation would be even higher than it is today, and inflation today is at a 40 year high.","May 16, 2022 · 4:34 PM UTC",False,31058,2957,2635
42,Jeff Bezos,"Look, a squirrel! This is the White House’s statement about my recent tweets. They understandably want to muddy the topic. They know inflation hurts the neediest the most. But unions aren’t causing inflation and neither are wealthy people.  Remember the Administration tried…","May 16, 2022 · 4:33 PM UTC",False,58960,7291,8719
43,Jeff Bezos,"25 years ago yesterday, AMZN went public. As the Grateful Dead would say, “What a long, strange trip it’s been.”  It’s been far from smooth. Lots of risk-taking, lots of invention, lots of mistakes, so much we still have to do better. I wouldn’t trade the ride for anything.","May 16, 2022 · 2:22 PM UTC",False,31185,1949,2427
44,Jeff Bezos,"In fact, the administration tried hard to inject even more stimulus into an already over-heated, inflationary economy and only Manchin saved them from themselves. Inflation is a regressive tax that most hurts the least affluent. Misdirection doesn’t help the country.","May 15, 2022 · 2:33 PM UTC",False,55029,7229,5775
45,Jeff Bezos,"The newly created Disinformation Board should review this tweet, or maybe they need to form a new Non Sequitur Board instead. Raising corp taxes is fine to discuss. Taming inflation is critical to discuss. Mushing them together is just misdirection.","May 14, 2022 · 2:56 AM UTC",False,155136,18946,14853
46,Jeff Bezos,Slide decks are maybe useful for persuasion — think sales calls. But you don’t want that for internal decision meetings.,"May 13, 2022 · 7:21 PM UTC",False,3547,233,490
47,Jeff Bezos,Help me out. How do I edit a typo on twitter? Oh right…,"May 13, 2022 · 7:02 PM UTC",False,6544,329,1064
48,Jeff Bezos,Slide decks hide can shallow thinking. Narratively structured memos are harder to write because they require better thinking. It’s worth it.,"May 13, 2022 · 6:56 PM UTC",False,12436,1117,803
49,Jeff Bezos,Big potential.,"May 13, 2022 · 5:07 PM UTC",False,2078,167,591
50,Jeff Bezos,"My dad is an intense, hard worker, and he’s also warm and teaches an easy smile and self-deprecating humor. My brother, sister and I could not have a better role model. We love him and are so proud of him for this well-deserved recognition from @StatueEllisFdn","May 13, 2022 · 4:41 PM UTC",False,3539,298,486
51,CBS Mornings,"A hedge fund CEO won a ""buy one, get one"" auction for a seat on a Blue Origin space flight for $8 million — but he's giving away both seats to educators.","May 13, 2022 · 1:32 PM UTC",True,838,115,191
52,Jeff Bezos,Agree 100%. Would add: Civility is hard. Name calling and ad hominem attacks are easy and when you use them it makes it harder to work together.,"May 12, 2022 · 11:42 PM UTC",False,4703,391,831
53,Jeff Bezos,"Congrats, Katya!","May 9, 2022 · 11:03 PM UTC",False,2680,246,556
54,Jeff Bezos,The Pulitzers’ gold medal prize for public service isn’t given to an individual but to the entire organization. Huge kudos and congrats to the whole Washington Post team!,"May 9, 2022 · 9:49 PM UTC",False,1264,129,400
55,Jeff Bezos,"Mom, I have no idea how you did what you did.  You kept us both safe inside your heart. Thank you for sharing your strength and for all the sacrifices you made. I love you.","May 8, 2022 · 3:56 PM UTC",False,31265,1165,1355
56,Jeff Bezos,Too many of our elected officials are still using these techniques…https://www.wsj.com/articles/how-children-use-conflict-to-win-popularity-11651774475?st=hxy6aqm6k9vvhtv&reflink=article_copyURL_share,"May 8, 2022 · 2:40 AM UTC",False,7152,827,1040
57,Jeff Bezos,Bill is without doubt one of the smartest people I know and always worth listening to. Most people dramatically underestimate the remarkableness of this bull run. Such things are unstoppable … until they aren’t.  Markets teach. The lessons can be painful.,"Apr 30, 2022 · 11:30 PM UTC",False,12731,1459,1631
58,Jeff Bezos,So damn cool. Congrats to MiMi and the whole Mars helicopter team.,"Apr 28, 2022 · 9:23 PM UTC",False,3353,249,653
59,Jeff Bezos,Now THAT’S a good use of twitter.,"Apr 27, 2022 · 2:05 PM UTC",False,6695,259,828
60,Jeff Bezos,But we’ll see. Musk is extremely good at navigating this kind of complexity.,"Apr 26, 2022 · 1:06 AM UTC",False,10937,641,1147
61,Jeff Bezos,"My own answer to this question is probably not. The more likely outcome in this regard is complexity in China for Tesla, rather than censorship at Twitter.","Apr 26, 2022 · 1:05 AM UTC",False,6967,495,899
62,Jeff Bezos,Agree — this is a fascinating piece — no one drawn as a cartoon. Thanks for the link and reco.,"Apr 26, 2022 · 12:11 AM UTC",False,4932,306,510
63,Jeff Bezos,Interesting question. Did the Chinese government just gain a bit of leverage over the town square?,"Apr 25, 2022 · 11:29 PM UTC",False,26606,4814,12849
64,Jeff Bezos,One of the many steps we’re making to meet our Climate Pledge commitment.,"Apr 21, 2022 · 4:42 AM UTC",False,2080,173,770
65,Jeff Bezos,"Pls consider taking a moment and voting for Van Jones and Uncommon Ground. He’s a passionate, courageous leader with a big tent approach — a unifier who stays focused on the mission and takes help from all corners. We’d all be a bit better off if more people took that approach.","Apr 19, 2022 · 9:33 PM UTC",False,1151,102,592
66,Jeff Bezos,Here’s the short version…https://www.instagram.com/reel/CcglK3flizj/?igshid=YmMyMTA2M2Y=,"Apr 19, 2022 · 1:46 AM UTC",False,1143,106,204
67,Jeff Bezos,,"Apr 19, 2022 · 1:44 AM UTC",False,1790,193,500
68,Jeff Bezos,"This piece by Jonathan Haidt is thoughtful, beautifully written, and important. Very worth the long read. https://www.theatlantic.com/magazine/archive/2022/05/social-media-democracy-trust-babel/629369/","Apr 19, 2022 · 1:42 AM UTC",False,9906,1575,960
69,Paul Graham,"Wow is this good. Every would-be startup founder should read this. Everyone who cares about the future, because this is what the way forward sounds like, not the whining and cynicism that fills Twitter and the media.  https://bariweiss.substack.com/p/the-case-for-american-seriousness?s=r","Apr 18, 2022 · 1:36 PM UTC",True,4449,810,337
70,Jeff Bezos,Or do portion. Worked out great and makes it easy for employees who want to volunteer. https://www.geekwire.com/2020/photos-inside-amazons-new-8-floor-family-homeless-shelter-attached-seattle-hq/,"Apr 10, 2022 · 8:23 PM UTC",False,35075,1836,2093
71,Marc Andreessen 🇺🇸,The bill for magical thinking arrives with unpredictable timing but thunderous force.,"Apr 9, 2022 · 10:48 PM UTC",True,2053,310,209
72,Jeff Bezos,"(2/2) and evaluates many factors including the ability to advance, skills growth, company stability, external opportunity, company affinity, and gender diversity.  Thank you to each and every one of Amazon’s employees for all your hard work and dedication. It is Day 1.","Apr 6, 2022 · 6:09 PM UTC",False,1572,109,449
73,Jeff Bezos,"We must be better every day, and we know there is even more to do, but super proud of Amazon being ranked the #1 place where people want to work by LinkedIn. Their methodology uses LinkedIn’s unique data set from its 810 million members (1/2)","Apr 6, 2022 · 6:09 PM UTC",False,6416,537,1264
74,Jeff Bezos,"We’ve just opened a second humanitarian aid hub to help Ukrainian refugees — this one in Poland. Like the first one we opened in Slovakia, it’s a fulfillment center dedicated to this issue, using our logistics and distribution experience to help.","Apr 1, 2022 · 12:25 AM UTC",False,5462,452,1011
75,Jeff Bezos,"So great meeting you and learning about your work, Thomas. Incredible and inspiring.","Mar 31, 2022 · 2:02 AM UTC",False,2189,225,541
76,Jeff Bezos,https://time.com/collection/time100-companies-2022/6159473/amazon-ceo-andy-jassy-interview/,"Mar 30, 2022 · 6:39 PM UTC",False,1373,136,477
77,Jeff Bezos,Two legends of the booth coming to @NFLonPrime.,"Mar 23, 2022 · 10:26 PM UTC",False,985,109,726
78,GeekWire,"Amazon opens supply hub for Ukrainian refugees, its largest humanitarian aid facility ever https://www.geekwire.com/2022/amazon-opens-supply-hub-for-ukrainian-refugees-its-largest-humanitarian-aid-facility-ever/","Mar 22, 2022 · 8:55 PM UTC",True,765,119,238
79,Jeff Bezos,LOTR Super Bowl teaser...,"Feb 14, 2022 · 1:41 AM UTC",False,10306,1240,2318
80,VANITY FAIR,Exclusive 🚨: V.F. has your first official look at @PrimeVideo’s The Lord of the Rings: #TheRingsOfPower. Welcome back to Middle-earth. vntyfr.com/y9KiQsf,"Feb 10, 2022 · 12:52 PM UTC",True,9313,3370,1173
81,Jeff Bezos,It was a year ago that the White House launched #Justice40. Proud of the Earth Fund team for helping drive it forward.,"Jan 28, 2022 · 8:44 PM UTC",False,1691,171,1219
82,Jeff Bezos,(2/2),"Jan 19, 2022 · 3:00 PM UTC",False,6833,677,761
83,Jeff Bezos,Coming this September 2nd. Can’t wait for you to see it. @LOTRonPrime  (1/2),"Jan 19, 2022 · 3:00 PM UTC",False,26538,1969,2957
84,Jeff Bezos,Thanks @jonerlichman. 25 years ago today. Note the Netscape browser.,"Jan 5, 2022 · 5:47 PM UTC",False,10330,1124,1822
85,Jeff Bezos,(2/2) All of Edwardsville should know that the Amazon team is committed to supporting them and will be by their side through this crisis. We extend our fullest gratitude to all the incredible first responders who have worked so tirelessly at the site.,"Dec 12, 2021 · 1:59 AM UTC",False,2677,180,1152
86,Jeff Bezos,"The news from Edwardsville is tragic. We’re heartbroken over the loss of our teammates there, and our thoughts and prayers are with their families and loved ones. (1/2)","Dec 12, 2021 · 1:59 AM UTC",False,5004,371,3363
87,Jeff Bezos,Loved being with @MichaelStrahan on Thursday Night Football. Gave him a little something to pack for his flight.,"Dec 10, 2021 · 2:56 PM UTC",False,4397,304,1682
88,Jeff Bezos,"Congrats again, DJ. No one more deserving than you for the People’s Champ Award.","Dec 10, 2021 · 12:51 AM UTC",False,2498,172,952
89,Jeff Bezos,"Today the Washington Post and the world lost an exceptional journalist and remarkable man: long-time Editorial Page Editor Fred Hiatt. I will miss his thoughtfulness, professionalism, and warm friendship. Our thoughts are with his beloved family at this difficult time.","Dec 6, 2021 · 7:20 PM UTC",False,2792,248,1279
90,Bezos Earth Fund,"We are pleased to announce $443M in grants to advance environmental justice, conserve and restore nature, and improve monitoring & accountability. These 44 grants will help enable some of the world’s leading change agents to act quickly on the challenges of this decisive decade.","Dec 6, 2021 · 1:33 PM UTC",True,1546,243,556
91,Jeff Bezos,"Welcome aboard, Michael!","Nov 24, 2021 · 6:30 PM UTC",False,3551,314,2497
92,Jeff Bezos,"(2/2) This year’s grants go to 32 groups led by experts who are making a difference in their communities, and the funds will help them further expand their important work. https://www.bezosdayonefund.org","Nov 17, 2021 · 1:50 PM UTC",False,1310,133,842
93,Jeff Bezos,"For the fourth year in a row, the Bezos Day 1 Families Fund is making donations to organizations helping families in need across the U.S. These grants will provide support including housing, food, clothing, and other resources to help families get back on their feet. (1/2)","Nov 17, 2021 · 1:50 PM UTC",False,6903,366,2074
94,Jeff Bezos,"(2/2) Our deepest sympathies are with his partner, Leah, and all his loved ones. The world lost you too soon, Glen.","Nov 12, 2021 · 11:14 PM UTC",False,1973,95,562
95,Jeff Bezos,"Such a tragic loss. Warm and full of life, Glen made us laugh and lit up the room. He was a visionary, and an innovator – a true leader. Lauren and I are heartbroken and will remember the precious time we got to spend together. (1/2)","Nov 12, 2021 · 11:14 PM UTC",False,6748,401,1393
96,Jeff Bezos,"Leo, come over here, I want to show you something… @LeoDiCaprio","Nov 8, 2021 · 2:43 PM UTC",False,249383,39317,8436
97,Bezos Earth Fund,CEO & President @DrAndrewSteer speaking last night on the importance of this week’s $3B commitment to nature.,"Nov 5, 2021 · 1:06 PM UTC",True,1323,145,498
98,Jeff Bezos,"Congrats on this important work, @ChefJoseAndres. As you say: build longer tables, not higher walls. https://apple.news/AkqHxh6WdSY2X14KM8aH8CA","Nov 5, 2021 · 3:43 PM UTC",False,2708,279,764
99,Jeff Bezos,"Not the decision we wanted, but we respect the court’s judgment, and wish full success for NASA and SpaceX on the contract.","Nov 4, 2021 · 5:23 PM UTC",False,25922,2054,3735
100,Bezos Earth Fund,".@BezosEarthFund announces $3B for nature at the #COP26 Leader’s Summit in Glasgow. These funds will be targeted at a three fold agenda: conservation, restoration, and food systems transformation.","Nov 4, 2021 · 12:36 PM UTC",True,3019,445,500
101,Jeff Bezos,Very proud to be one of the founding funders of Prince William’s Earthshot Prize. It’s easy to see how passionate and thoughtful he is about this important work.,"Nov 2, 2021 · 6:44 PM UTC",False,5070,453,822
102,Bezos Earth Fund,"Listening, learning, and collaborating on bold ideas with leaders from around the world on Day One of #COP26. We’re back to work already today! | @JeffBezos @DrAndrewSteer","Nov 2, 2021 · 11:52 AM UTC",True,1101,150,276
103,Jeff Bezos,"(2/2) transnational marine protected area on the planet, covering an area larger than California. Thank you to this group for their boldness on this important work.","Nov 2, 2021 · 11:15 AM UTC",False,1463,157,230
104,Jeff Bezos,"At #COP26, Lauren and I discussed conservation of land and sea with leaders from Colombia, Ecuador, Panama, Costa Rica, and Bolivia. Together, they oversee one of the most diverse regions on earth. The @BezosEarthFund is working with them to help create the largest (1/2)","Nov 2, 2021 · 11:15 AM UTC",False,4716,934,455
105,Jeff Bezos,"Wonderful meeting with Tuntiak Katan from the Shuar tribe in Ecuador and Solange Bandiaky-Badji, from the Rights and Resources Institute. Indigenous peoples are custodians of over a third of the world’s tropical forests. We must champion their efforts to protect our planet.","Nov 1, 2021 · 3:32 PM UTC",False,5843,874,622
106,Jeff Bezos,"The Prince of Wales has been involved in fighting climate change and protecting our beautiful world far longer than most. We had a chance to discuss these important issues on the eve of #COP26 — looking for solutions to heal our world, and how the @BezosEarthFund can help.","Oct 31, 2021 · 9:37 PM UTC",False,4599,447,1593
107,Jeff Bezos,"“Closing my eyes now, I still feel that irresistible tug … pulling my heart from my chest and out over the edge of the world.” - @cboshuizen https://www.theguardian.com/science/2021/oct/22/how-it-feels-to-go-into-space-more-beautiful-and-dazzling-and-frightening-than-i-ever-imagined","Oct 22, 2021 · 3:30 PM UTC",False,2798,252,1535
108,Jeff Bezos,"Bill, Audrey, Chris, Glen — you’re about to share an experience that will forever change how you view the world. Godspeed. This is how it starts. 🚀","Oct 13, 2021 · 12:53 PM UTC",False,12275,831,1777
109,Blue Origin,"“We are just at the beginning, but how miraculous the beginning is.” @WilliamShatner is ready to go to space. #NS18","Oct 12, 2021 · 1:52 PM UTC",True,4708,959,547
110,Jeff Bezos,I’m game.,"Oct 11, 2021 · 2:03 PM UTC",False,13072,837,1085
111,Jeff Bezos,"Listen and be open, but don’t let anybody tell you who you are. This was just one of the many stories telling us all the ways we were going to fail. Today, Amazon is one of the world’s most successful companies and has revolutionized two entirely different industries.","Oct 11, 2021 · 3:28 AM UTC",False,71413,10661,3474
112,Jeff Bezos,Anderson laughs through the whole interview.   Bill Shatner = Legend,"Oct 7, 2021 · 3:56 PM UTC",False,2697,232,696
113,Jeff Bezos,"A lot to still prove out here for sure, but the Rivian team is world class, and @RJScaringe is one of the greatest entrepreneurs I’ve ever met.   Now, RJ, where are our vans?!  https://www.bloomberg.com/news/articles/2021-10-06/how-amazon-pushed-rivian-s-van-into-the-fast-lane?sref=3bxQ9k0u","Oct 7, 2021 · 1:39 AM UTC",False,2835,235,571
114,Jeff Bezos,"New @007 film is amazing and fun. Loved it, and I miss Daniel Craig already. Can’t wait to see who Barbara Broccoli and Michael Wilson pick next. https://www.washingtonpost.com/goingoutguide/movies/no-time-to-die-movie-review/2021/10/04/4b0686c4-2528-11ec-8d53-67cfb452aa60_story.html","Oct 6, 2021 · 2:59 PM UTC",False,4106,262,543
115,Jeff Bezos,"No, just simple admiration.","Oct 3, 2021 · 5:31 PM UTC",False,4009,192,808
116,Jeff Bezos,".@ReedHastings and Ted Sarandos and the team at @Netflix get it right so often. Their internationalization strategy isn’t easy, and they’re making it work. Impressive and inspiring. (And I can’t wait to watch the show.) https://www.vulture.com/article/planet-squid-game-netflix-biggest-show.html","Oct 2, 2021 · 10:39 PM UTC",False,6760,672,723
117,Jeff Bezos,(2/2) The two articles are only 8 months apart. https://www.bloomberg.com/news/features/2021-01-29/amazon-game-studios-struggles-to-find-a-hit,"Oct 1, 2021 · 1:02 PM UTC",False,1506,91,233
118,Jeff Bezos,"After many failures and setbacks in gaming we have a success. So proud of the team for the persistence. View setbacks as helpful obstacles that drive learning. Whatever your goals are, don’t give up no matter how hard it gets. @playnewworld (1/2) https://www.cnbc.com/2021/09/30/new-world-amazon-has-a-new-smash-hit-video-game.html","Oct 1, 2021 · 1:02 PM UTC",False,5301,519,712
119,CNBC Tech,"Amazon has rewarded eight workers who got vaccinated with free cars or $100,000 payouts https://cnb.cx/3zwPmp4","Sep 21, 2021 · 11:34 PM UTC",True,1181,134,401
120,Jeff Bezos,"Good exchange of ideas on climate change with a lot of passion around preserving and restoring the natural world. There might also have been a side conversation about who’s better — Asimov or Clarke. The meeting was useful and enjoyable. Thank you, @BorisJohnson.","Sep 20, 2021 · 10:47 PM UTC",False,6819,382,1086
121,Jeff Bezos,Congratulations to @ElonMusk and the @SpaceX team on their successful Inspiration4 launch last night. Another step towards a future where space is accessible to all of us.,"Sep 16, 2021 · 4:08 PM UTC",False,122147,6822,4992
122,Jeff Bezos,"Discussing climate, sustainability, and preserving the natural world with President @EmmanuelMacron today in Paris. #BezosEarthFund #ClimatePledge","Feb 28, 2020 · 5:17 PM UTC",False,30664,2392,18003
123,Jeff Bezos,"I just took a DNA test, turns out I’m 100% @lizzo’s biggest fan. #SBLIV","Feb 3, 2020 · 2:16 AM UTC",False,115311,13562,12272
124,Jeff Bezos,"Hey, Alexa — show everyone our upcoming Super Bowl ad. Thanks @TheEllenShow and @PortiaDeRossi!","Jan 29, 2020 · 5:30 PM UTC",False,20681,2588,3229
125,Jeff Bezos,#Jamal,"Jan 22, 2020 · 7:03 PM UTC",False,33799,4799,4775
126,Jeff Bezos,"Hey, India. We’re rolling out our new fleet of electric delivery rickshaws. Fully electric. Zero carbon. #ClimatePledge","Jan 20, 2020 · 3:04 AM UTC",False,71576,9331,5785
127,Jeff Bezos,Proud of the program we have in India to hire and train deaf associates at our delivery stations. Managers learn basic sign language to be able to communicate. Meeting this group was a moving experience for me.,"Jan 19, 2020 · 11:53 AM UTC",False,27118,2407,2288
128,Jeff Bezos,"Amazon partners with thousands of kirana stores all over India as delivery points. It’s good for customers, and it helps the shop owners earn additional income. Got to visit one in Mumbai. Thank you, Amol, for letting me deliver a package. #MSME","Jan 18, 2020 · 7:52 AM UTC",False,26409,2389,1948
129,Jeff Bezos,Lots of fun on stage with @iamsrk and Zoya Akhtar.,"Jan 17, 2020 · 11:46 AM UTC",False,31970,4943,1488
130,Jeff Bezos,Grabbing a quick selfie with @AmitAgarwal at India’s small business summit. Everyone squeeze in a little tighter! #amazonsmbhav,"Jan 16, 2020 · 10:11 AM UTC",False,12869,719,1108
131,Jeff Bezos,Dynamism. Energy. Democracy. #IndianCentury,"Jan 15, 2020 · 2:11 PM UTC",False,19234,3403,1517
132,Jeff Bezos,"Just landed in India and spent a beautiful afternoon paying my respects to someone who truly changed the world. “Live as if you were to die tomorrow. Learn as if you were to live forever."" - Mahatma Gandhi.","Jan 14, 2020 · 3:04 PM UTC",False,57282,7969,2942
133,Jeff Bezos,Toured @LeeMontessori in Washington D.C. with a team from Day 1 Academies. It was great to meet these kids — they’re energetic and energizing. Lee is doing an amazing job unleashing their love of learning.,"Dec 17, 2019 · 11:07 PM UTC",False,5528,473,1143
134,Jeff Bezos,Picture perfect flight @BlueOrigin. And this vehicle has now flown to space & back six times making this a new milestone. We carried 23 payloads today including thousands of postcards from kids all over the world for @ClubforFuture. Keep them coming kids & we’ll keep flying them!,"Dec 12, 2019 · 3:21 AM UTC",False,10908,1337,1109
135,Jeff Bezos,"Nice! Amazon ranked #1 best managed company. Definitely the result of strong teamwork from people who care deeply and passionately about customers, their fellow employees, and the environment. Huge thank you and kudos to all Amazonians.","Nov 22, 2019 · 9:56 PM UTC",False,8894,1045,1794
136,Jeff Bezos,"Excited to announce this year's Bezos Day One grants. Thank you to these 32 organizations in 23 states working to end homelessness. I recently spent time with the amazing team at Community of Hope in Washington, D.C. – one of last year’s grantees. bezosdayonefund.org","Nov 21, 2019 · 2:19 PM UTC",False,3299,416,850
137,Jeff Bezos,"Congrats to David & all the veterans graduating from the Amazon Apprenticeship program who are now in technical careers! They join the more than 21,000 veterans and military spouses working at Amazon. Huge thank you to them and all who’ve served. #VeteransDay #AmazonWarriors","Nov 11, 2019 · 2:02 PM UTC",False,6256,477,766
138,Jeff Bezos,"It’s time to go back to the Moon, this time to stay. @LockheedMartin @northropgrumman @DraperLab @blueorigin #gradatimferociter","Oct 22, 2019 · 9:15 PM UTC",False,8503,1352,1466
