username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
BlinkkVenom,highest grossing stadium  any concert in history of latin america  blackpink foro sol  app 10m  surpassing bad bunny coldplay and u2    latam,Highest Grossing Stadium & any Concert in History of Latin America✨#BLACKPINK Foro sol ➡️ app. $10M Surpassing Bad Bunny Coldplay and U2 !  #Latam,01/19/2024,0.0,0.0,0.0,0.5,0.5,-3,-1,-0.5859,1,0.9384967684745789
soliiiart1,hi  these are my available pieces on solana   sisters   22 editions  for 2 sol  exchangearteditionsbnhmg6    surrounded by nature    11 edition  for 15 sol  exchangeartsingle6zjl1qtn collectingtogether yu_artist nadinkaarts aghaeemariam,Hi 🥰These are my available pieces on #Solana Sisters 👯‍♀️ ✔️2/2 editions 💥For 2 SOL 💥exchange.art/editions/BNhmG6…🧡 🪿 Surrounded by Nature 🪿🧡 ✔️ 1/1 Edition 💥For 1.5 SOL 💥exchange.art/single/6ZjL1qtn…#CollectingTogether@yu_artist @NadinkaArts @AghaeeMariam,01/20/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9157432913780212
zerohedge,march will be lit  1 reverse repo ends 2 btfp expires 3 fed cuts allegedly 4 qt ends allegedly,March will be lit:1. Reverse repo ends2. BTFP expires3. Fed cuts (allegedly)4. QT ends (allegedly),01/08/2024,0.0,0.0,0.0,0.33,0.67,-1,1,0.1531,0,0.9304621815681458
ihyomeo,wym take things slow nah add me to that family group chat already,wym take things slow?? nah add me to that family group chat already,01/17/2024,0.0,0.0,0.75,0.25,0.0,0,-1,-0.1027,0,0.9109891653060913
HumanityWrath,i think froganasnft discord is hacked i saw that someone who pretends to be the admin is writing about frog token claim those who try to warn the others are being kicked out of the discord dont claim and dont click anything the frogs dont have official token repost,I think @froganasnft discord is hacked. I saw that someone who pretends to be the admin is writing about $frog token claim. Those who try to warn the others are being kicked out of the discord. Dont claim and dont click anything. The frogs dont have official token!!! Repost!!!,01/20/2024,0.0,0.0,0.83,0.0,0.17,-8,-2,-0.836,-1,0.8829988837242126
FUEGOmonk,giving away 100000 moutai to celebrate 1mm to enter  1 comment liquid gold on this post  2 follow moutai_sol aeyakovenko moutai enjoyer  tofushit888 degen  moutai is solanas liquor of choice it unites east  west it represents culture it is inevitable 24h,Giving away 100000 $MOUTAI to celebrate 1MM+. To enter:1. Comment “liquid gold” on this post 2. Follow @Moutai_Sol @aeyakovenko (moutai enjoyer) & @tofushit888 (degen)$Moutai is Solana’s liquor of choice. It unites east & west. It represents culture. It is inevitable. ~24h,01/20/2024,0.0,0.67,0.0,0.0,0.33,3,2,0.8519,1,0.8585668802261353
vicmariles,letsgoniners ninersnation faithfulltothebay beatthecowboys nflplayoffsentudn,#LetsGoNiners #NinersNation #FaithfullToTheBay #BeatTheCowboys #NFLPlayoffsEnTUDN,01/22/2023,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.9202061891555786
nobrainflip,stakers of sol and tia got 50000 airdrops in the past 2 months  next in line stakers of sol tia inj pyth atom sui sei osmo avax kuji stars  ive compiled all protocols and potential airdrops in a single thread  tia stakers got   dym   alt   milk   manta   saga   doki   mov   hypr   inj stakers got   nois   stdr   doki   talis   black   exo   aero   nptn   ninja   helix   sol stakers got   jto 15000  pyth   jup   tensor   mrgn   drift   phtm   zeta   sns   pyth stakers got   zeta   monad   drift   parcl   blast   margin   atom stakers got   juno   osmo   evmos   xprt   dym   pryzm   crbrus   rebus   doki   nam   lum   stars   lvn   mvmnt   light   hypr   fuel   bera   monad   avax stakers got   phar   moe   hubble   caval   struct   delta   rumbl   hyper   levr   aavy   gunz   steak   spell   sui stakers got   volo   navi   kriya   bucket   haedal   scallop   bluefin   herere detailed airdrop strategies for each ecosystem,Stakers of $SOL and $TIA got $50000+ airdrops in the past 2 months.Next in line? Stakers of $SOL $TIA $INJ $PYTH $ATOM $SUI $SEI $OSMO $AVAX $KUJI $STARS.Ive compiled all protocols and potential airdrops in a single thread👇🧵$TIA stakers got:• $DYM: ✔• $ALT: ✔• $MILK: 🔜• $MANTA: 🔜• $SAGA: 🔜• $DOKI: 🔜• $MOV: 🔜• $HYPR: 🔜$INJ stakers got:• $NOIS: ✔• $STDR: ✔• $DOKI: 🔜• $TALIS: 🔜• $BLACK: 🔜• $EXO: 🔜• $AERO: 🔜• $NPTN: 🔜• $NINJA: 🔜• $HELIX: 🔜$SOL stakers got:• $JTO: $15000+• $PYTH: ✔• $JUP: ✔• $TENSOR: 🔜• $MRGN: 🔜• $DRIFT: 🔜• $PHTM: 🔜• $ZETA: 🔜• $SNS: 🔜$PYTH stakers got:• #ZETA: 🔜• #MONAD: 🔜• #DRIFT: 🔜• #PARCL: 🔜• #BLAST: 🔜• #MARGIN: 🔜$ATOM stakers got:• #JUNO ✔• #OSMO ✔• #EVMOS ✔• #XPRT ✔• #DYM: ✔• #PRYZM: ✔• #CRBRUS: ✔• #REBUS: ✔• #DOKI: ✔• #NAM: ✔• #LUM: ✔• #STARS: ✔• #LVN: ✔• #MVMNT: 🔜• #LIGHT: 🔜• #HYPR: 🔜• #FUEL: 🔜• #BERA: 🔜• #MONAD: 🔜$AVAX stakers got:• #PHAR: ✔• #MOE: ✔• #HUBBLE: 🔜• #CAVAL: 🔜• #STRUCT: 🔜• #DELTA: 🔜• #RUMBL: 🔜• #HYPER: 🔜• #LEVR: 🔜• #AAVY: 🔜• #GUNZ: 🔜• #STEAK: 🔜• #SPELL: 🔜$SUI stakers got:• #VOLO: 🔜• #NAVI: 🔜• #KRIYA: 🔜• #BUCKET: 🔜• #HAEDAL: 🔜• #SCALLOP: 🔜• #BLUEFIN: 🔜Herere detailed airdrop strategies for each ecosystem 🧵👇,01/18/2024,0.0,0.0,0.0,0.2,0.8,0,0,0.872,0,0.9460960626602173
Mifonsol,final hours for presale    weve hit 300 sol this is your last chance to join the presale  join the presale now  mifonsolcom or send sol to myrowifhatsol  airdropping 1000000 mif among people who retweet and likes  drop your wallets,🚨Final hours for Presale 🚨📢 Weve hit 300+ SOL! This is your last chance to join the presale.👉Join the presale now - Mifonsol.comOr👉Send sol to Myrowifhat.sol🎁Airdropping 1000000 $MIF among people who retweet and Likes👇Drop your wallets 👇,01/19/2024,0.0,0.25,0.0,0.0,0.75,5,1,0.7269,0,0.5790479779243469
lowkeyalbert,i love unscheduled happiness the i wasnt expecting this type happiness,i love unscheduled happiness. the “i wasn’t expecting this” type happiness,01/17/2024,0.8,0.0,0.0,0.0,0.2,9,3,0.9081,1,0.991419792175293
PunkRutenio,froganas discord compromised dont click on any link,FROGANAS DISCORD COMPROMISED DONT CLICK ON ANY LINK,01/20/2024,0.0,0.0,0.0,0.0,0.0,-2,-1,-0.4019,-1,0.9598530530929565
peacegate17,solanon the tech is good there but its better on fantom  could you use 1 sol for almost infinite transactions   is your settlement borderline instantious   do you think sol has over a 10x left in it   solftm thank me later,solanon the tech is good there but its better on fantomcould you use 1 SOL for almost infinite transactions? is your settlement borderline instantious? do you think SOL has over a 10x left in it? SOL--->FTM thank me later,01/20/2024,0.0,0.0,0.0,0.0,0.0,7,4,0.8422,1,0.6590232253074646
PepeBoost888,eth  sol meme币交易晒单抽奖第二期 奖励 015 eth x 3人  感谢大家过去一年对pepe boost的支持2024继续冲土狗赚大钱  抽奖规则  使用pepe boost 冲土狗晒出收益图  关注转发这条推特  5天后开奖 good luck to everyone  eth交易机器人tmepepeboost_swap_bot sol交易机器人tmepepeboost_sol_bot,🔥ETH & SOL meme币交易晒单抽奖第二期！奖励 0.15 ETH x 3人感谢大家过去一年对PEPE BOOST的支持，2024继续冲土狗赚大钱！抽奖规则 🚀使用PEPE BOOST 冲土狗，晒出收益图 🚀关注+转发这条推特5天后开奖！ Good Luck to everyoneETH交易机器人：t.me/pepeboost_swap_botSOL交易机器人：t.me/pepeboost_sol_bot,01/19/2024,1.0,0.0,0.0,0.0,0.0,7,3,0.8225,1,0.9330833554267883
BitcoinzCrypto,btcz  whole supply is distributed only to the community that supports its network with the pow model maximizing the decentralization getbtczcom bitcoin crypto btc eth icp dot sol avax link dydx loka manta mina well rndr wif tao ice atom stx,$BTCZ  whole supply is distributed only to the #community that supports its #network with the #POW model maximizing the #decentralizationgetbtcz.com#Bitcoin #Crypto $BTC $ETH $ICP $DOT $SOL $AVAX $LINK $DYDX $LOKA $MANTA $MINA $WELL $RNDR $WIF $TAO $ICE $ATOM $STX,01/19/2024,0.0,0.0,0.0,0.0,1.0,2,2,0.5574,0,0.6508182287216187
MagFomo,fomo daily recap   bybit_official lists myro  myrosol    cryptoundeads total volume reaches 150000 sol 14 million usd   killabearsnft to migrate killabears and killacubs nfts to sol,FOMO DAILY RECAP 👀@Bybit_Official lists $MYRO ( @MyroSOL ) 🐶📈@cryptoundeads total volume reaches 150000 $SOL (~14 Million USD) 🚀🚀@killabearsnft to migrate Killabears and Killacubs NFTs to $SOL 👀🧸,01/20/2024,0.0,0.0,0.0,0.0,0.0,1,0,0.0516,0,0.9734156727790833
tonnyhahaha,100000000 bozo giveaway   the mission get the attention of scryptoscoops who is the current owner of scoopssol and help me buy this domain  they were tough to track down but with the help of the fantastic community around bonfida we were able to find him    all you need to do is   follow me   retweet  like    comment hook it up scryptoscoops and drop your sol address  one winner will be randomly selected at the end of 24 hours good luck bozos and thank you   bozocollective bozocoinsol giveaway solananft memecoins    when dms dont work start a giveaway  see how the saga unfolded here xcomscoopsolanastatus174,🔥 100000000 $BOZO Giveaway 🔥THE MISSION: Get the attention of @scryptoscoops who is the current owner of scoops.sol and help me buy this domain!They were tough to track down but with the help of the fantastic community around @bonfida we were able to find him 🔍 All you need to do is: • Follow Me • Retweet & Like  • Comment HOOK IT UP @scryptoscoops and drop your SOL address💸One winner will be randomly selected at the end of 24 hours! Good luck $BOZOs and THANK YOU!! 💸@BozoCollective @bozocoinsol#Giveaway #SolanaNFT #memecoins-When DMs dont work start a giveawaySee how the saga unfolded here: x.com/scoopsolana/status/174…,01/19/2024,0.4,0.0,0.0,0.0,0.6,21,7,0.9817,1,0.959257960319519
quifiloza148892,back to cif catwifhat catwifhatcoin,Back to $CIF catwifhat @CatwifHatcoin,01/20/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8844040036201477
LoboSol03240053,things are getting interesting  there are quite a lot of updates to share but im getting everything live with links ready before i do so its not just words  in other news weve now put a small production team into creating fun memeable content as seen in the latest taiyorobotics twitter post we hope to increase x activity by 400 over last year  we are looking for some giga chads whod work on equity to be ambassadors of a few key products  product a mintport selfserving nft launch were looking for someone who has a following in the degen mint community and is in the trenches of all the things releasing on solana on a daily basis  product b selfserving token sales launchpad similar role to above looking for someone who has a following in the shitcoin community and is in the know with the latest market movements and in contact with the new launches  if youre interested comment below ill dm who i think is the best fit and explain what were looking for in better detail   have a good weekend everybody,Things are getting interesting.There are quite a lot of updates to share but I’m getting everything live with links ready before I do so it’s not just words.In other news we’ve now put a small production team into creating fun memeable content as seen in the latest @TaiyoRobotics Twitter post. We hope to increase X activity by 400% over last year.We are looking for some giga chads who’d work on “equity” to be ambassadors of a few key products.Product A: Mintport: self-serving NFT launch We’re looking for someone who has a following in the Degen Mint community and is in the trenches of all the things releasing on Solana on a daily basis.Product B: Self-Serving Token Sales Launchpad: similar role to above looking for someone who has a following in the shitcoin community and is in the know with the latest market movements and in contact with the new launches.If you’re interested comment below I’ll DM who I think is the best fit and explain what we’re looking for in better detail. Have a good weekend everybody. 🤝,01/20/2024,0.28,0.06,0.11,0.22,0.33,19,7,0.9894,1,0.9251717329025269
seifukuart,gm   scavenger hunt 2024  05 sol 1010  available on exchangeart link in bio,GM 🌻Scavenger Hunt (2024)0.5 sol10/10Available on ExchangeArtLink in bio,01/20/2024,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0,0.9522361159324646
Sukuroneko,genshinimpact navia,#GenshinImpact #Navia,01/19/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9401877522468567
dee_may_gee1,too clean,too clean,01/20/2024,0.0,0.0,0.0,0.0,0.0,2,1,0.4019,0,0.8851963877677917
pigmo_com,basc v2 giveaway   boredapesolclub has kindly sent pig a pink ape and of course were giving you the opportunity to add one to your wallet   heres how to enter 1follow boredapesolclub and pigmo_com  2rt  like  3comment with your sol address    one lucky winner will be announced in 48 hours dont miss out,#BASC V2 Giveaway 🎁@BoredApeSolClub has kindly sent PIG a PINK ape!! And of course were giving you the opportunity to add one to your wallet! Heres how to enter:1⃣Follow @BoredApeSolClub and @pigmo_com ✅2⃣RT & Like ❤️3⃣Comment with your $SOL address 👇 ONE lucky winner will be announced in 48 hours. Dont miss out! 🚀,01/19/2024,0.5,0.0,0.0,0.33,0.17,9,2,0.9512,1,0.8478485941886902
Zeepr_labs,to incentivize the brc20 community we announce that holders of brc20 zeep will be able to continuously claim free zeepr nfts and zeep airdrops periodically the next distribution is on january 24th brc20 zeep is available on  1unisatiomarketbrc20tick 2okxcomweb3marketplaceins  please fill out the info to claim the airdrop formsglehbbjkntqjddepkuh7 brc20 incription nft airdrop,🥳To incentivize the BRC20 community we announce that holders of BRC20 $zeep will be able to continuously claim free Zeepr NFTs and $ZEEP airdrops periodically. The next distribution is on January 24th. BRC20 $zeep is available on:1⃣unisat.io/market/brc20?tick=…2⃣okx.com/web3/marketplace/ins…Please fill out the info to claim the airdrop:forms.gle/HBbjkNTQJDdePKuH7#BRC20 #Incription #NFT #Airdrop,01/17/2024,0.2,0.0,0.4,0.0,0.4,2,2,0.6808,1,0.8110386729240417
slushygmi,eth meme bros watching new sol coins rip to 20m every day,Eth meme bros watching new sol coins rip to 20m+ every day,01/20/2024,0.5,0.0,0.5,0.0,0.0,0,-1,0.0,0,0.7617072463035583
blmgparentheses,masarap makinig sa mga kantang wellconstructed ang liriko di pilit ang rhymes even d choice of words pinagisipan tapos yung references at figures of speech pasongs like dis exercise critical thinking rindi sya nakakabobo   determinado pablo openspotifycomtrack0hqjz,masarap makinig sa mga kantang well-constructed ang liriko di pilit ang rhymes even d choice of words pinag-isipan. tapos yung references at figures of speech pa...songs like dis exercise critical thinking rin—di sya nakakabobo #DETERMINADO#PABLOopen.spotify.com/track/0hQJz…,01/20/2024,0.0,0.4,0.0,0.2,0.4,2,0,0.0516,0,0.9489691257476807
TheSwervor,this ovol just sold for 60 sol   congrats to the buyer 1 of 2 pixel ovols in the collection,This Ovol just sold for 60 SOL Congrats to the buyer 1 of 2 pixel Ovols in the collection.,01/20/2024,0.0,0.0,0.0,0.0,0.0,2,1,0.5267,1,0.9731116890907288
mingyulogy,fart and burp moments that live in my head rent free,fart and burp moments that live in my head rent free,01/19/2024,0.33,0.0,0.0,0.0,0.67,1,1,0.5106,-1,0.6653072834014893
Nebraskangooner,sol  downside scenario in play,$SOLDownside scenario in play.,01/19/2024,0.0,0.0,0.0,0.0,1.0,-2,-1,0.1027,-1,0.5840286016464233
SolKrakow,finally goat inu is coming on solana   ticker ginu  3000000000 ginu will be airdropped equally among first 2000 wallets below just interact and drop your sol addresses   solana airdrop,Finally Goat Inu is coming on Solana! Ticker- $GINU3000000000 $GINU will be AIRDROPPED equally among first 2000 wallets below just interact and drop your SOL addresses. #Solana #Airdrop,01/20/2024,0.0,0.25,0.25,0.25,0.25,-1,0,-0.2732,0,0.6199683547019958
GoatInu_Token,what happened to playing adc champions  im so tired i see shit like brand  a sol sion  pyke etc before i see an actual adc be played,WHAT HAPPENED TO PLAYING ADC CHAMPIONS 💀 I’m so tired i see shit like Brand + A Sol Sion + Pyke etc before I see an actual adc be played,01/20/2024,0.2,0.0,0.2,0.2,0.4,-4,-1,0.2601,-1,0.9623656272888184
vega_sol,following larty_space lead here and i will match it   okay i will giveaway 1m robert to the random lucky mfer who 1 like and comment 2 rt 3 must follow kingrobertcoin and this acc  24 hours   may the sol frog spirit be with you,Following @larty_space lead here and I will match it: Okay I will giveaway 1M $ROBERT to the random lucky mfer who:1. Like and comment2. RT3. Must follow @KingRobertCoin and this acc24 hours ⏲️May the SOL Frog spirit be with you 🥂🐸,01/20/2024,0.33,0.0,0.33,0.33,0.0,6,4,0.7845,1,0.8304318189620972
anitaonsolana,anita airdrop open   drop your sol address   turn notis on    check your wallet in 24 hours,$ANITA Airdrop open 🪂Drop your $SOL address 👇🏻Turn notis on 🔔 Check your wallet in 24 hours,01/20/2024,0.0,0.0,0.5,0.0,0.5,-1,0,-0.2732,0,0.9661673307418823
RicoMoneybags,myro coin news  solana top meme coin myro token  myrosol   latest myro movie pipedvideofzp_yqaantqsiarvc  like comment subscribe myro myro solana sol,Myro coin news | Solana Top Meme Coin Myro Token@MyroSOL Latest #MYRO Movie piped.video/fzP_YQaanTQ?si=aRvc…LIKE COMMENT SUBSCRIBE #myro #MYRO #Solana #SOL,01/20/2024,0.0,0.0,1.0,0.0,0.0,4,2,0.5106,0,0.8923735618591309
RealKatoOG,drop art were buying   1 drop art eth xtz sol  2 use collectingtogether 3 tag friends  4 repostshare  5 bookmark    join sneketoshi space link below  lfg,⬇️⬇️ DROP ART WERE BUYING ⬇️⬇️1. DROP ART $ETH $XTZ $SOL 2. USE #CollectingTogether3. TAG FRIENDS 4. REPOST/SHARE 5. BOOKMARK ▪︎ Join @Sneketoshi Space (link below)LFG 🔥🚀,01/20/2024,1.0,0.0,0.0,0.0,0.0,-1,1,0.2732,0,0.9230404496192932
heymiles,how earlylate are we into sol shitcoins   1  very early 10  late af  give me a number what do u think   see tweet below for sentiment a month ago,how early/late are we into sol shitcoins? 1 = very early10 = late afgive me a number what do u think (see tweet below for sentiment a month ago),01/20/2024,0.0,0.0,0.0,0.5,0.5,0,1,0.0772,0,0.8933789134025574
0xJok9r,stackers tia and pyth will receive over 50k airdrop to one wallet  but dont miss the opportunity to staking sol inj atom sui osmo avax  explore the projects that offer tempting airdrop for stakers,Stackers $TIA and $PYTH will receive over $50k Airdrop to One Wallet!But dont miss the opportunity to staking $SOL $INJ $ATOM $SUI $OSMO $AVAX!Explore the projects that offer tempting Airdrop for Stakers 🧵⬇️:,01/19/2024,0.17,0.0,0.17,0.17,0.5,0,0,-0.0469,1,0.9096922874450684
ShivamKala16,gm   glitch in the matrix  1 sol,GM 🍄Glitch In The Matrix || 1 SOL || 🖇⬇️,01/20/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8985297083854675
JoseReyMeteo,1 winner eth or sol  24 hours   rt  like   comment done  crypto memecoins,1 Winner $ETH or $SOL • 24 Hours• RT + Like 🔔• Comment Done#Crypto #Memecoins,01/20/2024,0.0,0.0,0.0,0.0,0.0,6,3,0.743,0,0.8492016196250916
SolSamar1tan,good morning to the weekend grinders,Good morning to the weekend grinders,01/20/2024,0.0,0.0,0.0,0.0,0.0,3,1,0.4404,1,0.9143127202987671
mpozzecco,gm   the auction ends in 10 hours  exchgart  current bid 10 sol,gm! 💙🧡The auction Ends in 10 hours / @exchgART Current Bid: 10 SOL,01/20/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9684019088745117
snipegurusolvol,5mins 2k buy 50 trader  detected                mif                ca 3ocbber9lfkg2gujszuycuvzjp7zpt6nrxscqnthz7e1                pair age 0 m               liquidity  14265 sol                liquidity usd 2610 all base  quote                    mc 5896                price 0000005895   nativeprice 000000006443                     volume 5m 848  1h 848 6h 848  24h 848                 buy 5m 2035  sell 5m 318                   buy 2515                    sell 318                              price change 5m 407  1h 407  6h 407  24h 407                      txns 5m  buys 21 sells 0                         1h  buys 21 sells 0                         6h  buys 21 sells 0                         24h  buys 21 sells 0                 chart dexscreenercomsolana3ocbb               rugcheck rugcheckxyztokens3ocbber9,5Mins| 2k+ buy| >50 trader  detected 🚨              #mif              📝 CA: 3oCBbER9LFkG2gujszuycUvZjP7Zpt6NrXScqNThZ7E1              ⏰ Pair age: 0 m              Liquidity : 14.265 SOL               Liquidity USD: $2610 (All Base + Quote)                  MC: $5896              💵 Price $0.000005895 |  NativePrice: 0.00000006443                  💠 Volume: 5m $848 | 1h $848 6h $848 | 24h $848              | 🚨 Buy 5M: $2035 | Sell 5M: $318                └ 🟢 Buy: $2515                 └ 🔴 Sell: $318                            Price Change: 5M: 407% | 1H: 407% | 6H: 407% | 24H: 407% |                   Txns: 5M  buys: 21 sells: 0                        1H  buys: 21 sells: 0                        6H  buys: 21 sells: 0                        24H  buys: 21 sells: 0               Chart: dexscreener.com/solana/3oCBb…              rugcheck: rugcheck.xyz/tokens/3oCBbER9…,01/20/2024,0.0,0.25,0.5,0.25,0.0,0,0,0.0,0,0.9766708016395569
QSisberries,kinocomfort ni pablo pinagtatanggol ni josh   iba talaga ang stell  eme hahahahah   atin 4nniversary special sb19official sb19 sb19showbreak5_ep6 sb19_stell stellajero,Kinocomfort ni Pablo pinagtatanggol ni Josh. Iba talaga ang Stell 😎 Eme HAHAHAHAH ATIN 4NNIVERSARY SPECIAL@SB19Official #SB19#SB19SHOWBREAK5_EP6#SB19_STELL @stellajero_,01/20/2024,0.0,0.0,1.0,0.0,0.0,0,0,0.4019,0,0.8417196273803711
Resist_05,the zionist are destroying literally everything in gaza so it becomes unliveable,The Zionist are destroying literally everything in Gaza so it becomes unliveable…🇵🇸💔,01/19/2024,0.0,0.0,0.0,0.0,1.0,-3,0,-0.5574,-1,0.9732295274734497
joe_black317,if you see this qrt with your bias from each boy group  zb1  taerae nct  renjun skz  changbin ateez  yunho p1harmony    monsta x  shownu exo  chen  svt   minghao tbz  sunwoo boynextdoor   riize  eunseok,if you see this qrt with your bias from each boy groupzb1 - taeraenct - renjunskz - changbinateez - yunhop1harmony -  monsta x - shownuexo - chen svt -  minghaotbz - sunwooboynextdoor - riize - eunseok,01/19/2024,0.0,0.0,1.0,0.0,0.0,-1,-1,-0.1027,0,0.9248199462890625
zayieeekosmos,gm    new art    morning stillness 2024  my first open edition on exchgart going live on 22nd jan 2024  12am est  mint price 01 sol  edition will be open for 3 days  description in alt  ill appreciate the sol community support on this   link below,GM ☀️ New Art ✨ Morning Stillness {2024}My first Open Edition on @exchgART going live on 22nd Jan 2024 { 12am EST}Mint Price 0.1 $SolEdition will be open for 3 daysDescription in ALT Ill appreciate the Sol community support on this 🙏🙏🙏Link below,01/19/2024,0.5,0.0,0.0,0.0,0.5,2,2,0.3818,1,0.9440792798995972
thvsvoir,look at this  lucidpunks is just 8 pieces away of joining the above 500 sol club   sweep the floor price under 500 while you can once we get there a whole new wave of investors is gonna be putting their  on us  solananfts are just getting started,Look at this;@LucidPunks is just 8 pieces away of joining the above 5.00 $SOL club 👑Sweep the floor price under 5.00 while you can once we get there a whole new wave of investors is gonna be putting their 👀 on us.#SolanaNFTs are just getting started!,01/20/2024,0.0,0.2,0.2,0.2,0.4,0,0,0.0,1,0.5215228199958801
ExpCoinSolana,5000000000 exp airdrop among everyone who follow  retweet   be fast comment your sol address   check your wallet in 24 hours,5000000000 $EXP airdrop among everyone who Follow & Retweet 🟢Be fast. Comment your $SOL address 👇Check your wallet in 24 hours ⏰,01/18/2024,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.9090961813926697
NftSariyildiz,the same to you too my friend gm gm,The same to you too my friendgm gm,01/20/2024,1.0,0.0,0.0,0.0,0.0,0,0,0.4939,1,0.9297891855239868
