username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
jessieearevalo,man that dog is bringing back sweet memories many wow love to see it on sol whats the ca,Man that Dog is bringing back sweet memories. Many Wow! Love to see it on Sol. Whats the CA,02/08/2024,0.33,0.0,0.33,0.33,0.0,9,3,0.9001,1,0.9921545386314392
PriscaS44847,next big thing on sol   super bullish,Next big thing on sol 🔥Super bullish🚀🚀,02/08/2024,0.0,0.0,0.0,0.0,0.0,4,2,0.5994,1,0.669148325920105
CoinbaseCloud,we aspire to make the cryptoeconomy more accessible by integrating our partial eth staking solution giddydefis users are no longer constrained by a 32 eth threshold for staking bringing us one step closer to our goal try it out to see just how seamless the process is,We aspire to make the crypto-economy more accessible. By integrating our Partial ETH Staking solution @giddydefis users are no longer constrained by a 32 ETH threshold for staking bringing us one step closer to our goal. Try it out to see just how seamless the process is.,02/08/2024,0.14,0.0,0.0,0.29,0.57,-2,3,-0.0772,1,0.9567990303039551
osvwal,ready for profitable crypto trades join our discord for gamechanging signals  discordggqnqcqqj6bv luna ape sei gno blur rose ar zec gas twt xaut gmx cspr nexo ht sol btc eth ada bnb,Ready for profitable crypto trades? Join our Discord for game-changing signals! 👉 discord.gg/qnQcqqJ6bv$LUNA $APE $SEI $GNO $BLUR $ROSE $AR $ZEC $GAS $TWT $XAUT $GMX $CSPR $NEXO $HT $SOL $BTC $ETH $ADA $BNB,02/08/2024,1.0,0.0,0.0,0.0,0.0,-1,-1,0.5994,1,0.8156172037124634
Mark00790,scam crypto coin solana sol sol answer to ftx fraud  the only gme gme is gamestop stock  which hedge fund needs liquidity   cryptocurrency pumpanddump memecoin scamming shitcoin,Scam #Crypto coin #Solana $SOL #SOL answer to #FTX Fraud.  The ONLY $GME #GME is #GameStop stock.  Which Hedge Fund needs liquidity?   #cryptocurrency #PumpandDump #memecoin #scamming 🚩#SHITCOIN 💩💩,02/08/2024,0.0,0.0,0.25,0.0,0.75,-6,-3,-0.8176,-1,0.9378792643547058
captain_tying,degods and y00ts holders  500 retweets and yakucorp will airdrop you 1m yaku tokens instead of keeping these for ourselves we want to give back and demonstrate how bullish we are  heres a breakdown of why you want some,DeGods and y00ts holders:500 retweets and @YakuCorp will airdrop you 1M $YAKU tokens. Instead of keeping these for ourselves we want to give back and demonstrate how bullish we are.Here’s a breakdown of why you want some👇,02/08/2024,0.0,0.0,0.0,0.0,1.0,2,0,0.1531,0,0.7007827758789062
themightycow,are you a legend of solana  find out your legendarystatus at legendsofsolcom via legends_of_sol,Are you a Legend of Solana?Find out your #LegendaryStatus at LegendsOfSOL.com via @legends_of_sol,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9237447381019592
wenxz_eth,exciting news  prepare yourself for our exclusive airdrop event in partnership with mexc  x polkadot     check out our website eventspolkadotnetwork   dont wait act now and stand a chance to win amazing rewards   sol ada xrp dot link ltc,🚀 Exciting News! 🚀Prepare yourself for our exclusive Airdrop event in partnership with #MEXC  x #Polkadot ! 📱✨🌐 Check out our website: events-polkadot.network😎 Dont wait! Act now and stand a chance to win amazing rewards! 💸🚀$SOL $ADA $XRP $DOT $LINK $LTC,02/08/2024,0.0,0.0,0.4,0.2,0.4,17,3,0.9468,1,0.9778648614883423
yousafzx,its baisacally a safe moon,Its baisacally a safe moon,02/08/2024,0.0,0.0,0.0,0.0,0.0,1,1,0.4404,1,0.8786559104919434
SavingsLost,lost is building tools for sol degens no eta hopefully before the end of this month  bubblemaps like service on solana  customizable scanner bot  lost token will have utility on these tools  you can read more about it here  docslostonsolcomtools,$LOST is building tools for #SOL degens- No ETA (hopefully before the end of this month)🔹Bubblemaps like service on #SOLANA 🔹Customizable scanner bot$LOST token will have utility on these tools!You can read more about it here: 👇📰docs.lostonsol.com/tools,02/07/2024,0.0,0.0,0.0,0.67,0.33,-3,-1,-0.1531,0,0.8527008891105652
RyanHoliday,5 stoic lessons from marcus aurelius  1 the obstacle is the way 2 be strict with yourself tolerant with others 3 stop caring about what others dosaythink 4 you dont have to have an opinion 5 you could leave life right nowlet that determine what you do and say and think,5 Stoic lessons from Marcus Aurelius:1. The obstacle is the way2. Be strict with yourself tolerant with others3. Stop caring about what others do/say/think4. You dont have to have an opinion5. You could leave life right now—let that determine what you do and say and think,02/08/2024,0.0,0.0,0.0,0.5,0.5,-2,0,0.1027,0,0.636534571647644
Denesn881,wrong its mariah lohan,Wrong it’s Mariah Lohan,02/08/2024,0.0,0.0,0.0,0.0,0.0,-2,-1,-0.4767,-1,0.6662205457687378
Kamino_Finance,1 you can now marketmake nfts on kamino  in collaboration with ovolsnft weve onboarded automated vaults for madlads claynosaurz and ovolsnft floor price tokens  these are kaminos first nft products  and an initial step in delivering value to the solana nft landscape,1/ You can now market-make NFTs on KaminoIn collaboration with @OvolsNFT weve onboarded automated vaults for @MadLads @Claynosaurz and @OvolsNFT floor price tokensThese are Kaminos first NFT products - and an initial step in delivering value to the Solana NFT landscape!,01/30/2024,0.0,0.0,1.0,0.0,0.0,0,1,0.34,1,0.6676862835884094
twiun_zip,foro sol mexico  dahyun 다현 chaeyoung 채영 twice,📸🦅🍓Foro Sol Mexico 🇲🇽#DAHYUN #다현 #CHAEYOUNG #채영 #TWICE,02/05/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9618238210678101
notEezzy,exciting news  prepare yourself for our exclusive airdrop event in partnership with mexc  x polkadot     check out our website eventspolkadotnetwork   dont wait act now and stand a chance to win amazing rewards   sol ada xrp dot link ltc,🚀 Exciting News! 🚀Prepare yourself for our exclusive Airdrop event in partnership with #MEXC  x #Polkadot ! 📱✨🌐 Check out our website: events-polkadot.network😎 Dont wait! Act now and stand a chance to win amazing rewards! 💸🚀$SOL $ADA $XRP $DOT $LINK $LTC,02/08/2024,0.0,0.0,0.4,0.2,0.4,17,3,0.9468,1,0.9778648614883423
KingOf59099,free trading alerts available on telegram  safesignalscom elf paxg gt comp nft woo usdp zil fet gmt sc dash ilv ustc axl btc eth sol,Free trading alerts available on Telegram.safe-signals.com$ELF $PAXG $GT $COMP $NFT $WOO $USDP $ZIL $FET $GMT $SC $DASH $ILV $USTC $AXL $BTC $ETH $sol,02/08/2024,1.0,0.0,0.0,0.0,0.0,4,3,0.8176,0,0.8925639390945435
BPinkySOL,memecoin btc bpinky live dextools cmc cg xcomispaces1jmjgmnpzbgkl,#Memecoin #BTC #BPINKY #LIVE #DEXTOOLS #CMC #CGx.com/i/spaces/1jMJgmnPZBgKL,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9218699336051941
ProjectKurayami,youre early   first 333 sol wallets  og,Youre Early ⛩️First 333 sol wallets = OG,01/29/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9550172686576843
duckybhai,imagine khan winning and everyone outside adiala jail shouting and celebrating khan is listening to the chants with his eyes closed thinking only one thing he did it hes coming out of jail like a superhero,Imagine Khan winning and everyone outside Adiala Jail shouting and celebrating. Khan is listening to the chants with his eyes closed thinking only one thing: he did it. He’s coming out of jail like a superhero.,02/08/2024,0.2,0.0,0.8,0.0,0.0,9,2,0.8625,0,0.5241157412528992
_vlknylmz,so my city of saint john nb is flyin the palestinian flag at city hall the ukraine an palestine flag no sj or canada flag   cityofsaintjohn why only these 2 flags what about the other 50 or so other wars happening in the world right now how do u choose which wars u support,So my city of Saint John NB is flyin the Palestinian flag at city hall. The Ukraine an Palestine flag. No SJ or Canada flag. @cityofsaintjohn Why only these 2 flags. What about the other 50 or so other wars happening in the world right now? How do U choose which wars U support?,02/08/2024,0.0,0.0,0.0,0.0,0.0,1,3,-0.8051,0,0.5093013048171997
ArimaEulashubby,come one come all   were celebrating our traders every week with an exclusive giveaway join for a chance to win 1 sol    follow okx  rt this post  comment okxtrader  fill form givgg4gsloi  up to 5 lucky winners,Come one come all 📣We’re celebrating our traders every week with an exclusive giveaway! Join for a chance to win 1️⃣ SOL  🙌📱Follow @OKX🔄 RT this post💬 Comment #OKXTrader📝 Fill form: giv.gg/4gSlOiUp to 5 lucky winners 🤩,02/08/2024,0.33,0.0,0.0,0.0,0.67,15,4,0.9524,1,0.9796691536903381
skzinfoesp,i want to change someones life and send 200 sol 95000 to one person by tomorrow   just like retweet and comment done  random winner in 15 hrs  have a nice day everyone sol   dont miss out satoshionsolcom presale this is my next 100xgem few hours left,I want to change someones life and send 200 $SOL (~$95000) to one person by tomorrow. Just like retweet and comment done. Random winner in 15 hrsHave a nice day everyone! #sol💎 Dont miss out Satoshionsol.com presale. This is my next #100xgem (Few hours left),02/08/2024,0.4,0.0,0.0,0.2,0.4,8,2,0.8703,1,0.9488248825073242
lopezdoriga,give away   1 like and rt 2 follow  2500 usdt to seed your new portfolio winner announced in 36 hours  btc eth tia tao jup dym sol ordi matic,‼️‼️‼️GIVE AWAY ‼️‼️‼️1) Like and RT2) Follow$2500 USDT to seed your new portfolioWINNER ANNOUNCED IN 36 hours$BTC $ETH $TIA $TAO $JUP $DYM $SOL $ORDI $MATIC,02/08/2024,0.0,0.5,0.0,0.0,0.5,6,3,0.8625,0,0.8622021675109863
yleniaindenial1,alph undervalued on a low spectrum compared to eos a dead coin with no innovation is 12 alph potential compared to  solana  a database which claims to be a blockchain  is 600 alph is everything eth wished to be but failed sol we coming to eat you up binance btc,$ALPH undervalued on a low spectrum compared to #EOS a dead coin with no innovation is $12. $ALPH potential compared to  #Solana  a database which claims to be a #Blockchain  is $600. #ALPH is everything #ETH wished to be but failed. #SOL we coming to eat you up#Binance #BTC,02/08/2024,0.0,0.0,0.5,0.25,0.25,-5,-1,-0.8151,-1,0.8572586178779602
CryptoTemplars,bid on a color palette  get an artwork revealed once collected   musecape 01 is available on exchgart   reserve is setted at 01 sol to make this fun,Bid on a color palette & get an artwork revealed once collected! Musecape #01 is available on @exchgART Reserve is setted at 0.1 SOL to make this fun 👀,02/08/2024,0.2,0.0,0.2,0.4,0.2,4,2,0.596,1,0.9397604465484619
donmarqvez,best trading community get crypto  options alerts   discordggqnqcqqj6bv btc sol alt manta sui arb api3 ada ondo tia uma bonk rune xai celo bsv beam pyth avax trb honk arb pyth ron inj ldo rndr rose eos kava ftm ton osmo gtai,Best trading community GET CRYPTO & OPTIONS ALERTS:👇  ✅discord.gg/qnQcqqJ6bv$BTC $SOL $ALT $MANTA $SUI $ARB #API3 $ADA $ONDO $TIA $UMA $BONK $RUNE $XAI $CELO $BSV $BEAM $PYTH $AVAX $TRB $HONK $ARB $PYTH $RON $INJ $LDO $RNDR $ROSE $EOS $KAVA $FTM $TON $OSMO $GTAI,02/08/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.8176,1,0.819182813167572
jdoedoe101101,exciting news  prepare yourself for our exclusive airdrop event in partnership with mexc  x polkadot     check out our website eventspolkadotnetwork   dont wait act now and stand a chance to win amazing rewards   sol ada xrp dot link ltc,🚀 Exciting News! 🚀Prepare yourself for our exclusive Airdrop event in partnership with #MEXC  x #Polkadot ! 📱✨🌐 Check out our website: events-polkadot.network😎 Dont wait! Act now and stand a chance to win amazing rewards! 💸🚀$SOL $ADA $XRP $DOT $LINK $LTC,02/08/2024,0.0,0.0,0.4,0.2,0.4,17,3,0.9468,1,0.9778648614883423
BlogdoNoblat,nibiru chain is proud to partner with fair_block to enable devs to create dapps and blockchains with privacy and security infrastructure onchain   check out the  below to learn more about fairblocks modular architecture    nibirufiblogposts036fai,Nibiru Chain is proud to partner with @Fair_Block to enable devs to create dApps and blockchains with privacy and security infrastructure on-chain. Check out the 🧵 below to learn more about Fairblocks modular architecture ✨💜 nibiru.fi/blog/posts/036-fai…,02/08/2024,0.25,0.0,0.0,0.0,0.75,2,1,0.765,1,0.9770830869674683
SmogSolana,smog registration is now live 24 hours   submit to be considered to airdrop formsglek7tkkcftpg9wykyn7  drop your solana sol address below  rt,$SMOG Registration is Now Live! [24 Hours] 🪂Submit to be considered to #Airdrop: forms.gle/k7tKkcftPG9wYKYn7Drop your Solana $SOL address below & RT 👇🏻,02/08/2024,0.0,0.0,0.0,1.0,0.0,-3,0,-0.5106,0,0.9706614017486572
QueefBoxToken,queefsniffersolanabot  is live   ttf partnership  plus live vc ongoing  ape in and cash out fast  solana cryptogems crypto queef ethereum 1000xgem,QueefSnifferSolanaBot  is live ‼️TTF Partnership✔️Plus live VC ongoing✔️✔️Ape in and cash out fast💰💰💰#Solana #cryptogems #Crypto #Queef #Ethereum #1000xgem,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.5525619983673096
Beacon_Early,7  wormholecrypto bridge solana well known  announced its muchanticipated native token launch w  informations airdrop  11 of this allocation will be unlocked at tge and will be distributed during the initial phases of the tge including the tgerelated airdrop,7.  @wormholecrypto (bridge solana well known)Announced its much-anticipated native token launch ($W).Informations airdrop : 11% of this allocation will be unlocked at TGE and will be distributed during the initial phases of the TGE including the TGE-related airdrop.,02/08/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.2732,0,0.8189178705215454
wormholecrypto,giveaway event  giveaway exclusive oat for lucky communities 2000 oat  base fcfs and special prizes for the lucky members of our community  rewards 10000000 snts tokens  claim oat galxecomsuicommunitycampa  requirements 1 follow x snts_solana_sol 2 like rt and comment on this nitternetsnts_solana_sol  sunlitsolana is the 1 platform for meme airdrops on the solnan anyone with tokens from solana can get snts airdrops  3 claim oat and drop your oat below this tweet now   dont miss this great opportunity,GIVEAWAY EVENT❤️Giveaway exclusive OAT for lucky communities (2000 OAT - base FCFS) and special prizes for the lucky members of our community!🎁Rewards: 10000000 $SNTS TokensClaim OAT: galxe.com/suicommunity/campa…Requirements1. Follow X @snts_solana_sol2. Like RT and comment on this:nitter.net/snts_solana_sol/…SunlitSolana is the #1 platform for #MEME airdrops on the #Solnan!Anyone with tokens from Solana can get $SNTS airdrops.3. Claim OAT and drop your OAT below this tweet now 👇Dont miss this great opportunity!,02/07/2024,0.4,0.0,0.3,0.2,0.1,14,5,0.9733,1,0.8579998016357422
Community_Sui,its time to get up close and personal with the superfans team  join us friday for an ama for multiple teammates of superfans  socialfi on solana  ask your questions in discord and we will answer them live on spaces     nitternetispaces1rmxpmp,It’s time to get up close and personal with the SuperFans Team👏Join us Friday for an #AMA for multiple teammates of SuperFans - #SocialFi on #Solana.Ask your questions in Discord and we will answer them live on #Spaces  👇👇👇nitter.net/i/spaces/1rmxPMp…,02/08/2024,0.33,0.0,0.0,0.0,0.67,-1,-1,-0.128,0,0.5803391933441162
SuperFansTech,sold out   thanks to  manuw_atx endless support thank you so so much dear  my first editions sold out  crazy things are happening to me on solana new breath  check available art at the link below,SOLD OUT 😱🚨❤️‍🔥thanks to  @manuW_atx endless support🥹❤️ thank you so so much dear 🫂 My first editions sold out!🫶crazy things are happening to me on Solana new breath❤️Check available art at the link below 😉,02/07/2024,0.0,0.0,0.75,0.0,0.25,6,2,0.8335,1,0.9921736717224121
thebyzde,claiming my twitter handle on solana using bonfida and linking it to my wallet 6gkc7ga2o8bv14onkrzbaeebjodmm5cts72nrvyoykm3    snsidtwitter,Claiming my Twitter handle on @solana using @bonfida and linking it to my wallet 6Gkc7GA2o8BV14onKRzbAeeBJoDMM5cts72nrvYoykm3  sns.id/twitter,02/08/2024,0.0,0.0,0.5,0.5,0.0,0,0,0.0,0,0.9651640057563782
cosmicdogsbed,my girl has been crying about a headache for the past few hours i just picked her up and turns out shes only had 1 buns and 1 cup of tea all day only its 1800 im speechless,My girl has been crying about a headache for the past few hours I just picked her up and turns out she’s only had 1 buns and 1 cup of tea all day. only. It’s 18:00. I’m speechless.,02/08/2024,0.2,0.0,0.4,0.2,0.2,-2,1,-0.4767,-1,0.8929253816604614
Okay_Wasabi,you shared the satoshi presale and now im out 2 solana lol,you shared the satoshi presale and now im out 2 solana lol,02/08/2024,0.0,0.0,0.0,0.0,0.0,4,0,0.6369,0,0.905953049659729
Aeromesi,yeah a white man call me boy and im getting violent,Yeah a white man call me boy and im getting violent.,02/08/2024,0.0,0.0,0.0,0.0,1.0,-2,-1,-0.4019,-1,0.9477986693382263
jonah_markenzie,excited to announce that we are partnering up with ordifyworld   introducing ordify the groundbreaking multilayer multichain protocol revolutionizing blockchain interoperability catering to brc20 stacks rsk all evm chains and solana ordify is your goto for diverse ecosystems  drop a  if youre hyped up for our partnership  partnership,Excited to announce that we are partnering up with @OrdifyWorld! 🟠Introducing Ordify the groundbreaking multi-layer multi-chain protocol revolutionizing #blockchain interoperability! 🌈Catering to BRC20 STACKS RSK All EVM Chains and Solana Ordify is your go-to for diverse ecosystems.Drop a 🧡 if youre hyped up for our partnership!#Partnership,02/08/2024,0.0,0.0,0.0,0.33,0.67,2,2,0.0772,1,0.990125298500061
leonardnftpage,giveaway  1 sol   must  repost  like 3  follow  johnporksolana porkmarket    tag someone below   24 hr solana crypto coin partner,🏆GIVEAWAY🏆📍1 $SOL Must  Repost / LIKE <3 + Follow @johnporksolana @porkmarket 🐷⬇️ TAG SOMEONE BELOW ⬇️24 Hr. #Solana #Crypto #Coin #partner,02/08/2024,0.0,0.0,0.0,0.0,1.0,2,2,0.3612,0,0.9443726539611816
SuperFansTech,concerns with socialfi weve got solutions  we are superfanstech built on solana,Concerns with #SocialFi? Weve got solutions.We are Superfans.tech built on @Solana 💎⏳,02/07/2024,0.0,0.0,0.0,0.33,0.67,1,-1,0.1779,0,0.7508835196495056
WenBotSolana,lp token burn of smoked    4nkom1wz952mrxja2fe8vwnrzj8vftvfpwoayb2kevcf  project score 50 of 100   birdeyesotoken4nkom1wz952  x nitternetblknoiz06status solana sol,🔥 LP Token BURN of $SMOKED 🔥🔹 4Nkom1wZ952mrxja2fE8vWnRZj8VftvFpWoAyb2keVCFProject Score: 50 of 100🐣 birdeye.so/token/4Nkom1wZ952…X: nitter.net/blknoiz06/status…#Solana #SOL,02/08/2024,0.0,0.67,0.0,0.33,0.0,0,-1,0.0,0,0.9637763500213623
blknoiz06,scam crypto coin solana sol sol answer to ftx fraud  the only gme gme is gamestop stock  which hedge fund needs liquidity   cryptocurrency pumpanddump memecoin scamming  shitcoin,Scam #Crypto coin #Solana $SOL #SOL answer to #FTX Fraud.  The ONLY $GME #GME is #GameStop stock.  Which Hedge Fund needs liquidity?   #cryptocurrency #PumpandDump #memecoin #scamming 🚩 #SHITCOIN 💩💩,02/08/2024,0.0,0.0,0.25,0.0,0.75,-6,-3,-0.8176,-1,0.9378792643547058
0xNK_,sozo airdrop is now live    follow  sozocoin  like  rt  drop your solana address  distribution  soon    jup solanagiveaways sol usdt solanaairdrop airdrops wen jup btc     cryptocurency altseason,$SOZO AIRDROP IS NOW LIVE 💥 🔥Follow  @sozocoin💛Like & RT⬇️Drop your #Solana address⌛Distribution - Soon  #JUP #SolanaGiveaways #SOL #USDT #SolanaAirdrop #Airdrops $WEN $JUP #BTC     #Cryptocurency #Altseason,02/08/2024,0.0,0.0,0.0,0.0,0.0,1,1,0.1027,0,0.6375249028205872
SmartCryptoGuru,thank you emmy for showering me with 25 diamonds and getting me to shamelessly tweet this out if youre a solana og head to magicedeniorewards to claim the diamonds youve earned,Thank you Emmy for showering me with 25 Diamonds and getting me to shamelessly tweet this out. If youre a Solana OG head to magiceden.io/rewards to claim the Diamonds youve earned,02/08/2024,0.0,0.0,0.5,0.0,0.5,2,0,0.0258,1,0.9708741307258606
TheRealD0c,attention rndr holders  a render network dashboard is currently being built  this dashboard contains statistics such as   mints vs burns  render vs rndr price  render supply on solana  and more  follow me for more future information,🚨 ATTENTION $RNDR Holders!A $RENDER Network Dashboard is currently being built!This dashboard contains statistics such as:- Mints vs Burns- $RENDER vs $RNDR price- $RENDER supply on SolanaAnd more!Follow me for more future information!,02/08/2024,0.0,0.14,0.43,0.14,0.29,0,-1,0.0,0,0.9369518756866455
Brahimdadi041g1,pack is absolutely goated  cant wait for the big moves ahead diamondhands lfg,$PACK is absolutely goated 🚀 Cant wait for the big moves ahead #diamondhands #LFG,02/08/2024,0.0,0.0,0.5,0.0,0.5,1,0,0.0,1,0.9927090406417847
FaddaouiN,lfg pack  diamond hands  packsolana,LFG $PACK 🚀 diamond hands 🙌🏼 #packsolana,02/08/2024,0.0,0.0,0.0,0.0,0.0,1,0,0.34,0,0.9562821984291077
tolythedragon,dragons taking over the ct  toly year of the dragon  jup sol solana yearofthedragon,Dragons taking over the CT 🐉🐉🐲$TOLY Year of the dragon #jup #sol #solana #YearOfTheDragon,02/07/2024,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.8307246565818787
shmaigari,gonna be be huge   therefore installcreate phontom wallet now and fund it with solana you can back it up with making some swapstransection to stand a good chance of getting phantom airdrop   you can as well remove your solana after the transection transaction record on,gonna be be huge. Therefore install/create phontom wallet now and fund it with $solana you can back it up with making some swaps/transection to stand a good chance of getting phantom airdrop. You can as well remove your Solana after the transection. Transaction record on,02/08/2024,0.0,0.0,0.0,0.25,0.75,6,2,0.8074,1,0.5672646760940552
moses_oyin,a huge support from the solana community made it possible   crossed over 600k trending volume in less than 3hrs   dexscreenercomsolanaj7zh2  tmegrabitsol grabit,A huge support from the #Solana community made it possible.  Crossed over $600K trending volume in less than 3hrs. dexscreener.com/solana/J7Zh2……t.me/GRABITsol$GRABIT,02/08/2024,0.0,0.5,0.0,0.5,0.0,3,1,0.6124,1,0.9786807894706726
flxwlxxxx,pressing both at once,Pressing both at once >>>,02/08/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.9391575455665588
Bearzilla01,the question what everyone should ask when native egld on solana   bridge is live   bridgeonefinitynetwork  lets make it happen,The question what everyone should ask when native $EGLD on @solana 🤔Bridge is live 🌉🤝bridge.onefinity.networkLet’s make it happen,02/08/2024,0.0,0.0,0.0,0.5,0.5,0,0,0.0,1,0.8543771505355835
gemabi09,cup and handle chart forming on solana tvl,cup and handle chart forming on solana TVL,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9700067639350891
samowifahat,seeing green is my hobby   solana solanacommunity,Seeing green is my hobby 😌🔥💹#Solana#SolanaCommunity,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.6431804895401001
Pandora_SLP404,first 999 interactions will get rewarded   drop your solana wallet   pandora fork   this is modified fork of erc404 standard   this is an experimental mixed erc20  slp20 with native liquidity and fractionalization,First 999 interactions will get rewarded 👀 ( Drop your Solana wallet 👇)PANDORA fork 🔥This is modified FORK of ERC404 standard This is an experimental mixed ERC20 / SLP20 with native liquidity and fractionalization,02/08/2024,0.0,0.0,1.0,0.0,0.0,1,0,0.2732,0,0.6542799472808838
phoebe_NFT,bro from the future he knows,bro from the future he knows,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8095201253890991
Here4ThePonzi,yeah use solana it happens faster  cheaper,Yeah use Solana. It happens faster & cheaper!!!,02/08/2024,0.0,0.0,0.0,0.0,0.0,1,2,0.296,1,0.856219470500946
captain_tying,scam crypto coin solana sol sol answer to ftx fraud  the only gme gme is gamestop stock  which hedge fund needs liquidity   cryptocurrency pumpanddump memecoin scamming shitcoin,Scam #Crypto coin #Solana $SOL #SOL answer to #FTX Fraud.  The ONLY $GME #GME is #GameStop stock.  Which Hedge Fund needs liquidity?   #cryptocurrency #PumpandDump #memecoin #scamming 🚩#SHITCOIN 💩💩,02/08/2024,0.0,0.0,0.25,0.0,0.75,-6,-3,-0.8176,-1,0.9378792643547058
