username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
mrs_hugo1501,honk 010c soon htx_global bitgetglobal gotbit_io mrbigwhalereal whaleeverything  honk_sol honk,#HONK 0.10c soon @HTX_Global @bitgetglobal @gotbit_io @MrBigWhaleREAL @WhaleEverything 👀🚀🚀🚀🚀🌑 @honk_sol $HONK,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9056466221809387
ijimaia,i hope they tackle the issue of abortion,I hope they tackle the issue of abortion,02/08/2024,0.0,0.0,0.0,0.0,1.0,2,-1,0.4404,0,0.8673633933067322
DiscussingFilm,25 sol giveaway    repost and like tag a friend  follow atitty_   𝗘𝗻𝗱𝘀 48 𝗛𝗿𝘀   goodluck,2.5 $SOL GIVEAWAY! - Repost and Like Tag a friend- Follow @Atitty_ - 𝗘𝗻𝗱𝘀 48 𝗛𝗿𝘀. Goodluck 🩵,02/07/2024,1.0,0.0,0.0,0.0,0.0,2,1,0.6908,1,0.5251453518867493
Atitty_,performance of some of the fellow traders of our community calculated riskgreat analysis regular alerts  discordggws6egbv2vn ustc sol dym jup sui op xmr manta tia osmo bonk trx sats algo matic mavia ordi ron zeta gtc gala fet om idu link,📈 Performance of some of the fellow traders of our Community. Calculated riskGreat Analysis Regular Alerts👉discord.gg/Ws6eGBv2vn$USTC $SOL $DYM $JUP $SUI $OP $XMR $MANTA $TIA $OSMO $BONK $TRX $SATS $ALGO $MATIC $MAVIA $ORDI $RON $ZETA $GTC $GALA $FET $OM $IDU $LINK,02/07/2024,0.5,0.0,0.0,0.0,0.5,0,0,0.5106,0,0.7629830241203308
mcllumdesol,推し lyney gaming heizou,推し🎩🦁🦌#lyney #gaming #heizou,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9640980958938599
seojya_icess,claim 1000000000 satoshi or 10000   step 1      follow step 2  drop your solana wallet  first 999 wallets    presale is live   buy now  satoshionsolcom  1000 sol raised till now,CLAIM 1000000000 $#SATOSHI OR $10000?! 🐶STEP 1 : 💟 & 🔁 + FollowSTEP 2 : Drop your Solana walletFirst 999 wallets 👀 Presale is Live -Buy Now - SatoshionSol.com(1000+ Sol raised till now..),02/07/2024,0.0,0.0,1.0,0.0,0.0,-1,1,-0.2732,0,0.9535837173461914
BigLouCrypto,flash giveaway  sol   repost and like tag a friend      follow nftswithdiz  𝗘𝗻𝗱𝘀 1 𝗛𝗿             goodluck,FLASH GIVEAWAY ⚡ $SOL- Repost and Like Tag a friend    - Follow @NftswithDiz- 𝗘𝗻𝗱𝘀 1 𝗛𝗿.           Goodluck 🍀,02/08/2024,1.0,0.0,0.0,0.0,0.0,2,2,0.6908,1,0.7179968953132629
Sol__Eos,but i end up wake at 9am and the stream starts 8am,But I end up wake at 9am and the stream starts 8am,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9137839674949646
sharkdad81,lets see where is the money flow into the most cryptoliveisgreatnet sol eth matic bnb luna ht avax kava stx neo scrt zil btc one wan ont ftm stake dfi,Lets see where is the money flow into the most.cryptolive.is-great.net$SOL $ETH $MATIC $BNB $LUNA $HT $AVAX $KAVA $STX $NEO $SCRT $ZIL $BTC $ONE $WAN $ONT $FTM $STAKE $DFI,02/08/2024,0.0,0.0,0.0,0.67,0.33,0,0,0.0,1,0.7205941081047058
martypartymusic,wtf solana v20 running 12300 tps and rising   sol 101,WTF @solana v2.0 running 12300 tps and rising 👀$SOL $101,02/07/2024,0.0,0.0,0.0,1.0,0.0,-4,0,-0.5859,0,0.611351490020752
latinus_us,25 sol giveaway    repost and like tag a friend  follow atitty_   𝗘𝗻𝗱𝘀 48 𝗛𝗿𝘀   goodluck,2.5 $SOL GIVEAWAY! - Repost and Like Tag a friend- Follow @Atitty_ - 𝗘𝗻𝗱𝘀 48 𝗛𝗿𝘀. Goodluck 🩵,02/07/2024,1.0,0.0,0.0,0.0,0.0,2,1,0.6908,1,0.5251453518867493
Atitty_,its been a long time since weve had such low volumes on sol shitcoins  what do you think that has to do with it,🧠Its been a long time since weve had such low volumes on SOL shitcoinsWhat do you think that has to do with it?,02/07/2024,0.0,0.0,0.0,0.5,0.5,0,0,-0.2732,0,0.7919524312019348
madousisora,introducing mon protocol advisor bharat krymo  bharat krymo known as krybharat on x is a builder and angel investor with a very diverse investment portfolio that includes projects like 6529 group endlesscloudshq  oncyber  0xdecaart  transientlabs  etc bharat is also a general partner in the grail nft fund 6529capital   hes passionate about decentralised open source technologies and believes in the freedoms they enable   im delighted to join the pixelmon advisory board bringing my experience in digital art and web3 to an exciting and innovative team this role presents a unique opportunity to shape the future of digital creativity and community engagement in a rapidly evolving space   bharat krymo  find out more about bharat krymo here twitter krybharat oncyber oncyberiokrybharat,Introducing MON Protocol Advisor: Bharat KrymoBharat Krymo known as @krybharat on X is a builder and angel investor with a very diverse investment portfolio that includes projects like 6529 Group @EndlessCloudsHQ  @oncyber  @0xDecaArt  @TransientLabs  etc. Bharat is also a General Partner in the grail NFT fund @6529capital .Hes passionate about decentralised open source technologies and believes in the freedoms they enable. Im delighted to join the Pixelmon advisory board bringing my experience in digital art and Web3 to an exciting and innovative team. This role presents a unique opportunity to shape the future of digital creativity and community engagement in a rapidly evolving space.  - Bharat KrymoFind out more about Bharat Krymo here:Twitter: @krybharatOnCyber: oncyber.io/krybharat,02/08/2024,0.15,0.0,0.08,0.23,0.54,15,7,0.9779,1,0.98398756980896
CaponeCollects,without traders like me nobody else would make profits you need people like me so you can point your fingers and say thats the exit liquidity,Without traders like me nobody else would make profits. You need people like me so you can point your fingers and say that’s the exit liquidity.,02/08/2024,0.0,0.0,0.5,0.25,0.25,4,2,-0.0823,0,0.7248754501342773
stride_zone,at 386m sttia is now officially the largest celestiaorg lst   its also strides fastest growing lst by far   and its only day 6  sttia is modular money,At $38.6M stTIA is now officially the largest @CelestiaOrg LST 🤯It’s also Stride’s fastest growing LST by far. And it’s only day 6.stTIA is modular money 🧱,02/08/2024,1.0,0.0,0.0,0.0,0.0,1,1,0.1779,1,0.9520431160926819
randallrungood,soleth up 5 since this one,sol/eth up 5% since this one,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9676619172096252
pythianism,excited to put out this first episode to this new series we are working on  i want it to act as a small pilot for whats to come  jakeys theme park idk still trynna come up with the name,Excited to put out this first episode to this new series we are working on.I want it to act as a small pilot for whats to come.Jakeys theme park? Idk still trynna come up with the name.,02/07/2024,0.0,0.0,0.0,0.6,0.4,4,1,0.3182,1,0.9879442453384399
valenmartinezn,aint happening on our watch,Aint happening on our watch...,02/08/2024,0.0,0.0,1.0,0.0,0.0,0,0,0.0,-1,0.8952188491821289
SOLIdahoChapter,shape the future of crypto trading with elves leading the way on the first ever vrar exchange  trade at lightning speed with 1200000 transactions per second and benefit from ultralow fees starting at 000004  explore alveychain sol vr solana now,Shape the future of crypto trading with Elves leading the way on the FIRST EVER VR/AR Exchange! 🧝‍♂️ Trade at lightning speed with 1200000 transactions per second and benefit from ultra-low fees starting at $0.00004! 💫 Explore #AlveyChain #Sol #VR #Solana now!,02/08/2024,0.0,0.0,0.0,0.0,1.0,2,2,0.4588,1,0.780205488204956
chetsad71574829,karol y mario  amistad o amor  revistaeresmx  bitlyfebruaryeresmx,“Karol y Mario” / ¿AMISTAD O AMOR? /@RevistaEresMX / bit.ly/FebruaryERESMX.,02/08/2024,1.0,0.0,0.0,0.0,0.0,0,0,0.6124,0,0.9666495323181152
MSolDSM67,been holding since day 1  this will run hard once election heats up   donald,Been holding since day 1 .. this will run hard once election heats up …  $Donald,02/08/2024,0.5,0.5,0.0,0.0,0.0,-1,0,-0.1027,0,0.8313383460044861
ksevillareport,sketch commission for voidmanart,Sketch commission for @VoidmanArt !!✨✨,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.935929000377655
shxdmole_,when i accidently type in 4d gooning instead of 3d gooning and i begin to get sucked into the pornography tesseract,when i accidently type in 4D gooning instead of 3D gooning and i begin to get sucked into the pornography tesseract,02/08/2024,0.0,0.0,0.33,0.0,0.67,0,-1,-0.4588,-1,0.8503221869468689
NagaEvolution,there should be more anarchist art mimicking corporate style art,There should be more anarchist art mimicking corporate style art,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,-1,0.0,0,0.8587377667427063
noiadoier,third crossgen evo of the swampy route 2 protector of fields and slayer of locusts cacturnes evo scarcturne grassrock it can shoot sharp hard spikes as far as 100 km away if you see them in a field and you dont know their trainer leave or youll have your head exploded,Third crossgen evo of the swampy route 2 protector of fields and slayer of locusts Cacturne’s evo SCARCTURNE grass/rock! It can shoot sharp hard spikes as far as 100 km away.If you see them in a field and you don’t know their trainer leave or you’ll have your head exploded.,02/08/2024,0.0,0.5,0.0,0.0,0.5,-3,0,-0.4588,-1,0.6087217330932617
MikazukVII,lads on top ley go,Lads on Top!! Ley Go!,02/08/2024,0.0,0.0,1.0,0.0,0.0,2,1,0.2023,1,0.5803519487380981
Joltzen,having a lot of fun doing these ben 10 fusions heres mercurii  a fusion of lodestar and goop  ben10,Having a lot of fun doing these Ben 10 fusions!Heres Mercurii - a fusion of Lodestar and Goop! 🛸#Ben10,02/07/2024,0.25,0.0,0.0,0.25,0.5,4,1,0.5106,1,0.9923895001411438
SigridRunte,update wen price increased by 1319 in the past 24hours  if you are still fading you are not ngmi  drop a sol adress and follow sigridrunte for a surprise,Update: $WEN price increased by 13.19% in the past 24hours.If you are still fading You are not NGMI.Drop a sol adress and follow @SigridRunte for a surprise 🎁,02/07/2024,0.0,0.0,0.5,0.5,0.0,0,0,0.6142,0,0.8982574343681335
skeegetdoe,honkie honkie_sol  team will be there to listen in and support lets take these geese to the,$HONKIE @honkie_sol  team will be there to listen in and support. Lets take these geese to the 🌙🪿💞🪿,02/08/2024,0.0,0.0,0.0,1.0,0.0,2,1,0.4019,1,0.7721939086914062
JacksonWGlobal,insta 240208 voguearabia   jackson wang is one of the stars of cartiertrinity   trinity100celebration jacksonwangcartiertrinity jacksonwang 王嘉尔 잭슨 teamwang jacksonwang852,[INSTA] 240208 @VogueArabia “Jackson Wang is one of the stars of #CartierTrinity” #Trinity100Celebration #JacksonWangCartierTrinity#JacksonWang #王嘉尔 #잭슨 #TEAMWANG @JacksonWang852,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.9090104103088379
pepemovip,dont forget pepemo launching in solana this february sol x pepemo,Dont forget PepeMo launching in @Solana this february! $SOL x $PEPEMO,02/08/2024,0.0,1.0,0.0,0.0,0.0,-1,0,0.1695,0,0.7668999433517456
GurluTheChair,wackyoblivion returning to his catfish roots,@WackyOblivion returning to his catfish roots.,02/07/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,-1,0.7018997669219971
I_love_BitcoinZ,bitcoinz btcz with its immutable maximum supply and diminishing emission rate is a digital asset that can be used as a hedge against inflation getbtczcom btcetf icp dot sol avax link near bnb rndr sei wif inj atom stx btcz,#BitcoinZ $BTCZ with its #immutable #maximum #supply and diminishing emission rate is a #digital #asset that can be used as a hedge against #inflation getbtcz.com #BTCETF $ICP $DOT $SOL $AVAX $LINK $NEAR $BNB $RNDR $SEI $WIF $INJ $ATOM $STX #BTCZ,02/06/2024,0.0,0.0,0.0,0.0,1.0,2,-1,0.3612,1,0.5407300591468811
chaseNFTz,who are they what sol projects they come from,who are they? what SOL projects they come from?,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9690947532653809
Pogsolana,pogs early access registration   be among the first to our early access airdrop  step  1 follow like repost pinned post 2 drop solana sol address  first 1000 wallet guaranteed,$POGS EARLY ACCESS REGISTRATION 📝Be among the first to our early access #Airdrop🪂Step :1. Follow like repost pinned post2. Drop #Solana $SOL addressFirst 1000 wallet guaranteed 💸,02/08/2024,0.0,0.0,0.0,0.0,0.0,1,2,0.1027,0,0.6819230318069458
chainsawkllers,just checked my overall portfolio and its still 5 figures,Just checked my overall portfolio and its still 5 figures...,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9190975427627563
FILOSOFIAenTwit,800m are injected to futures market in 1 day volatility is really back  btc eth sol bnb,800M$ are injected to Futures Market in 1 day. Volatility is really back#BTC #ETH #SOL #BNB,01/27/2014,0.5,0.0,0.0,0.0,0.5,0,0,0.0,0,0.8490419387817383
imjaidenjlopez2,trading stats from today   discordggws6egbv2vn ustc sol dym jup sui op xmr manta tia osmo bonk trx sats algo matic mavia ordi ron zeta gtc gala fet om idu link ens xrp kas ldo cfx woo snx,TRADING STATS FROM today  👉discord.gg/Ws6eGBv2vn$USTC $SOL $DYM $JUP $SUI $OP $XMR $MANTA $TIA $OSMO $BONK $TRX $SATS $ALGO $MATIC $MAVIA $ORDI $RON $ZETA $GTC $GALA $FET $OM $IDU $LINK $ENS $XRP $KAS $LDO $CFX $WOO $SNX,02/08/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.7506,0,0.9679396152496338
MantaOnSolana,finally its time to launch our own token on solana  ticker mantas  50 of the total supply will be airdropped equally among all the wallets below just interact and drop your sol addresses,FINALLY its time to launch our own token on SOLANA!Ticker: $MANTAS50% of the TOTAL SUPPLY will be AIRDROPPED equally among all the wallets below just interact and drop your SOL addresses.,02/07/2024,0.0,0.0,0.0,0.5,0.5,-1,0,-0.2732,0,0.6337427496910095
chetsad71574829,the future of crypto is here with elves leading the way  join the revolution with alveychain sol vr solana and experience the cuttingedge of decentralized technologies are you ready to dive into the world of virtual reality trading lets shape the future together,The future of crypto is here with Elves leading the way 🚀 Join the revolution with #AlveyChain #Sol #VR #Solana and experience the cutting-edge of decentralized technologies. Are you ready to dive into the world of virtual reality trading? Lets shape the future together,02/08/2024,0.25,0.0,0.0,0.25,0.5,1,2,0.5719,1,0.9742394685745239
Patient666158,damn thats a nice lass wao,Damn thats a nice lass! Wao!,02/08/2024,1.0,0.0,0.0,0.0,0.0,-1,0,0.0258,1,0.8994680643081665
JakeZelinger,super pumped to be on sol man and happy to say youre my first buy   looking forward to the future   working on something now for a sol piece too really feeling the good energy for sure,Super pumped to be on SOL man and happy to say you’re my first buy. Looking forward to the future!!! Working on something now for a SOL piece too! Really feeling the good energy for sure,02/08/2024,0.5,0.0,0.0,0.0,0.5,10,3,0.9428,1,0.9929519295692444
SolGambler,the wormhole airdrop might actually be the fattest ive ever received,The wormhole airdrop might actually be the fattest I’ve ever received,02/08/2024,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.7008626461029053
thesunisfrench,ryoshu red eyes was a one pull the pursuance meur and telepole faust comes from 2 seperate 10 pulls,ryoshu red eyes was a one pull. the pursuance meur and telepole Faust comes from 2 seperate 10 pulls,02/08/2024,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.9753251671791077
aagazz_prince,defi token priced at just 01 set to outshine solana  sol and ethereum  eth in february 2024  buy a new token for 100x  swapandricoincom crypto cryptocommunity,Defi #Token priced at just $0.1 set to outshine #Solana ( $SOL) and #Ethereum ( $ETH) in February 2024Buy A New Token For 100X - swap.andricoin.com/#Crypto#CryptoCommunity,02/08/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.7952111959457397
watwatcoin,1000000000 wen  to first 2000 users   to win  1 retweet 2 interact  on pinned tweet 3 drop sol address  fcfs 24hour,🚀 1000000000 $WEN  to first 2000 users!🚀 To win1. Retweet2. Interact “🔥” on pinned tweet3. Drop SOL addressFCFS! 24HOUR,02/07/2024,0.0,0.0,0.0,0.0,0.0,3,2,0.4019,0,0.8545852303504944
JuniperSol,wonder how long before trolls make up fake stories,Wonder how long before trolls make up fake stories.,02/08/2024,0.0,0.2,0.2,0.4,0.2,-3,0,-0.4767,-1,0.8503763675689697
percievenugget,the king and queen of having the whole house jumping them and flinging four people in elimination to secure their place in the final and they both looked hot while doing it too   thechallenge39,The king and queen of having the whole house jumping them and flinging four people in elimination to secure their place in the final… and they both looked hot while doing it too  #TheChallenge39,02/08/2024,0.0,0.17,0.17,0.17,0.5,2,1,0.34,1,0.8500911593437195
PlutoOnSols,pluto airdrop distribution starts soon   turn on   100000000000 pluto will be airdropped equally among first 1500 wallets below just retweet pinned and drop your sol addresses   solana airdrop,$PLUTO Airdrop Distribution Starts Soon... 🪂Turn on 🔔1000000000.00 $PLUTO will be AIRDROPPED equally among first 1500 wallets below just RETWEET PINNED and drop your SOL addresses. #Solana #Airdrop,02/06/2024,0.0,0.0,0.5,0.5,0.0,-1,0,-0.2732,0,0.7670128345489502
Sol__Eos,im happy,Im happy,02/08/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.5719,1,0.9870036244392395
ronaldfordpp959,is there a prize for writing the funniest code im in heliumfndn solana,Is there a prize for writing the funniest code? Im in @HeliumFndn @Solana,02/07/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.7845,1,0.6890543103218079
Dither_Solana,dith is the way,$DITH is the way,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.7701196074485779
MaxFlowO2,solana got a small bag there for a rainy day fund,Solana… got a small bag there for a rainy day fund…,02/08/2024,0.5,0.0,0.0,0.0,0.5,-1,0,-0.0772,0,0.9485659599304199
SuperFansTech,attention  double airdrop points starting tomorrow   2x airdrop points on every fanhub task all next week   join the airdrop  superfanstech solana socialfi,🚨ATTENTION🚨 Double #Airdrop Points Starting Tomorrow 2️⃣x #Airdrop Points on every FanHub Task all next week🚀 🚀Join the Airdrop👉  SuperFans.Tech#Solana #SocialFi,01/07/2024,0.0,0.0,1.0,0.0,0.0,1,0,0.296,0,0.7714845538139343
DU09BTC,how exactly are my funds not affected if i cant access them  solana does seem to innovate in spinning narratives  soon network halting will be a feature for your own protection,How exactly are my funds not affected if I cant access them?Solana does seem to innovate in spinning narratives.Soon network halting will be a feature for your own protection.  😅,02/07/2024,0.0,0.0,0.0,0.25,0.75,0,1,0.5638,-1,0.5864205956459045
mrbullrun2324,imagine fading fart   fartcaster is going to be the first token integrated on solana on farcaster to compare degen on base chain is up to 160m mc because they were the first base token on farcaster  farcaster is integrating solana this week  buckle up for fart  1st one,Imagine fading $fart ...FARTCASTER is going to be the first token integrated on Solana on Farcaster to compare $Degen on Base chain is up to 160m mc because they were the first base token on Farcaster.Farcaster is integrating Solana this week.Buckle up for $fart ! 1st one.,02/08/2024,0.0,0.0,0.25,0.5,0.25,0,0,0.0,0,0.9106091260910034
Moutai_Sol,yup moutai going to take over every corner of web3 just like solana will    茅台币 国酒币,Yup $MOUTAI going to take over every corner of web3 just like Solana will 🫡 #茅台币 #国酒币,02/08/2024,0.0,0.0,0.0,0.0,0.0,2,1,0.3612,0,0.9240139722824097
skan_xyz,miss the jup drop  here are 5 other solana airdrops you should be hunting right now,Miss the $JUP drop?Here are 5 other Solana airdrops you should be hunting right now,02/08/2024,0.0,0.0,0.5,0.5,0.0,-3,0,-0.4019,0,0.9395954608917236
solanamobile,alph undervalued on a low spectrum compared to eos a dead coin with no innovation is 12 alph potential compared to  solana  a database which claims to be a blockchain  is 600 alph is everything eth wished to be but failed sol we coming to eat you up binance btc,$ALPH undervalued on a low spectrum compared to #EOS a dead coin with no innovation is $12. $ALPH potential compared to  #Solana  a database which claims to be a #Blockchain  is $600. #ALPH is everything #ETH wished to be but failed. #SOL we coming to eat you up#Binance #BTC,02/06/2024,0.0,0.0,0.5,0.25,0.25,-5,-1,-0.8151,-1,0.8572586178779602
CryptoTemplars,sol broke out of two very strong resistances then is consolidated into a falling wedge down to the area we broke out of to find support very bullish for the next move ahead need to clear the bands at 105 and 115 for a continuation to previous high  solana cryptocurrency solana,$SOL broke out of two VERY strong resistances. Then is consolidated into a falling wedge down to the area we broke out of to find support. Very bullish for the next move ahead. Need to clear the bands at $105 and $115 for a continuation to previous high.#Solana#Cryptocurrency@Solana,02/08/2024,0.29,0.0,0.29,0.14,0.29,2,0,0.4005,0,0.93992680311203
EasyZabbo,latest solana meme coin smog erupts onto jupiter dex with airdrop campaign crypto24clublatestsolana,Latest Solana Meme Coin Smog Erupts Onto Jupiter DEX With Airdrop Campaign crypto24.club/latest-solana-…,02/07/2024,0.0,1.0,0.0,0.0,0.0,-2,0,-0.296,0,0.9604765176773071
crypto24club,with solanas new token extensions  you can do pretty much anything you want  full expressiveness and programmability   interestbearing tokens confidential transfers soulbound tokens automatic transfer hooks etc  the best way to learn is by doing  we put together an interactive blog post that you can run code snippets along with heliusdevblogplugandpla,with Solanas new Token Extensions — you can do pretty much anything you wantfull expressiveness and programmability interest-bearing tokens confidential transfers soulbound tokens automatic transfer hooks etcthe best way to learn is by doingwe put together an interactive blog post that you can run code snippets along with: helius.dev/blog/plug-and-pla…,02/08/2024,0.33,0.0,0.33,0.33,0.0,5,2,0.8271,1,0.8543451428413391
SigridRunte,daily update on wen  solana network is down wen is down but the vibe is up the community is stronger the cat is cuter,DAILY UPDATE on $WENSolana Network is down.$WEN is down.ButThe vibe is up.The community is stronger.The CAT is cuter.,02/06/2024,0.0,0.0,0.0,0.0,1.0,2,1,0.8338,1,0.9712168574333191
Steven_Promo,giveaway   5 free nft 08 eth 200 in bnb    rules 1follow steven_promo 2like  rt 3tag 2 friend to win   nfts airdrop nft nftgiveaway whitelisting freemint mint,🎁#Giveaway🎁🏆 5 free #NFT (0.8 $ETH)🏆200$ in $BNB  Rules:1⃣Follow @Steven_promo2⃣Like + RT3⃣Tag 2 friend to win🚀 #NFTs #Airdrop #NFT #NFTGiveaway #whitelisting #FreeMint #Mint,02/08/2024,0.67,0.0,0.0,0.0,0.33,5,2,0.8834,0,0.8314797282218933
OddballRandall,just fyi  im in email talks about licensing one of the most well known images in the world  cool stuff heres to the retro revival   odd  carrythekey sol  eth  solana  ctkteam  iplicensing,Just FYI...🗝️Im in email talks about🗝️licensing one of🗝️the most well known images in the world.🗝️Cool stuff.Heres to the retro revival.😃- Odd😉🤝🖤🦉 | @CarryTheKey#SOL | #ETH | #Solana | #CTKteam | #IPLicensing,02/08/2024,0.5,0.5,0.0,0.0,0.0,-1,2,0.4927,1,0.9444345235824585
0x1hockeynut,there a zero  chance that gu doesnt rise and shine when all is said and all is done     the question is when that time comes will you have collected or neglected    genuineundead,There’ a ZERO % chance that GU doesn’t Rise and Shine when all is said and all is done.   The question is: When that time comes will you have collected or neglected?  #GenuineUndead,02/06/2024,0.0,0.0,0.0,0.0,1.0,0,0,-0.34,0,0.9133497476577759
Cool_it_turbo,where there is chaos is opportunity,Where there is chaosIs opportunity,02/06/2024,0.5,0.0,0.0,0.0,0.5,0,-1,-0.2263,0,0.5329774022102356
Loxley_eth,ready for sunday,Ready for Sunday,02/08/2024,1.0,0.0,0.0,0.0,0.0,0,1,0.3612,0,0.6008599996566772
Pacey_eth,3 win streak after that quick sol short lfg this ct group on top bruh   discordggws6egbv2vn btc manta dym fire xmr sol id cfx sui jup om zeta tia trb bonk lunc woo honk arb link xrp tao ens eth ordi manta blur rndr op inj doge gala,3 win streak after that quick SOL short LFG this CT group on top bruh 👉discord.gg/Ws6eGBv2vn$BTC $MANTA $DYM $FIRE $XMR $SOL $ID $CFX $SUI $JUP $OM $ZETA $TIA $TRB $BONK $LUNC $WOO $HONK $ARB $LINK $XRP $TAO $ENS $ETH $ORDI $MANTA $BLUR $RNDR $OP $INJ $DOGE $GALA,02/08/2024,0.17,0.33,0.5,0.0,0.0,7,2,0.8625,1,0.6967558860778809
Christi86983540,noooo this ones a pass the red eye one tho is,Noooo this ones a pass. The red eye one tho is 🔥,02/08/2024,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0.919691801071167
cb_doge,but you are trying to do good things  youre a billionaire  you have to choose one,But you are trying to do good things & youre a billionaire.You have to choose one  🤣,02/08/2024,0.0,0.0,1.0,0.0,0.0,3,1,0.5927,0,0.6049715876579285
romeliaeth,bought that pork dip thanks paperhands,Bought that $PORK dip. Thanks paperhands.,02/07/2024,0.0,0.0,0.0,0.0,0.0,2,0,0.4404,0,0.7420760989189148
