username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
louulvs,1 this saturday 210 the next saga three kingdoms tournament takes flight as we enter the year of the dragon   this unforgettable showcase will ft web3 gaming giants paralleltcg gasheroofficial the_phantom_g angelicthegame  _megaweapon_ representing eth sol avax  matic  brycent_ will lead the charge with another livestream filled with amazing giveaways  gameplay going live at 7pm pt check out all the event details below  see how you can get your hands on one of the 200 saga airdrop spots  epic prizes including a parallel avatar 07 eth floor  mediumcomsagaxyzsagathre,1/This Saturday (2/10) the next Saga Three Kingdoms Tournament takes flight as we enter The Year Of The Dragon! 🐉This unforgettable showcase will ft. Web3 gaming giants @ParallelTCG @GasHeroOfficial @the_phantom_g @angelicthegame & @_megaweapon_ representing ETH SOL AVAX & MATIC.@brycent_ will lead the charge with another livestream filled with amazing giveaways & gameplay going live at 7PM PT! Check out all the event details below & see how you can get your hands on one of the 200+ $SAGA Airdrop spots & epic prizes including a Parallel Avatar (0.7 ETH Floor)! 🏆⬇️medium.com/sagaxyz/saga-thre…,02/09/2024,0.12,0.0,0.5,0.0,0.38,4,4,0.7783,1,0.8025327920913696
SolPacShakur,exciting news after earning 50k on tia ive discovered the next big thing   get ready for a free pryzm airdrop   follow the link below to check your eligibility zetaswapcompryzm  dont miss out btc sol alt w eth jup bitcoin crypto defi pork pork manta dorkl dione ton klay bag metis kuji apt canto cro gmd inj egld algo eq sei hay clore pyth pixel gme wen dym,🚀 Exciting news! After earning $50k on $TIA Ive discovered the next big thing!🌟 Get ready for a FREE $PRYZM airdrop.🧵 Follow the link below to check your eligibility👇 zeta-swap.com/?pryzmDont miss out! $BTC $SOL $ALT $W $ETH $JUP #Bitcoin📷 #Crypto #DeFi $PORK #PORK $MANTA $DORKL $DIONE $TON $KLAY $BAG $METIS $KUJI $APT $CANTO $CRO $GMD $INJ $EGLD $ALGO $EQ $SEI $HAY $CLORE $PYTH $PIXEL $GME $WEN $DYM 🌟,02/09/2024,0.33,0.0,0.17,0.33,0.17,3,2,0.9143,1,0.9733642935752869
0xVkthehero,look at this art thats impressive  soldabblers  made by phineas_sol   magicedeniomarketplacedab,Look at this art thats impressive @SolDabblers made by @Phineas_Sol 👇magiceden.io/marketplace/dab…,02/09/2024,0.5,0.0,0.0,0.5,0.0,3,1,0.5106,1,0.9766783118247986
pixelonsolana,youll receive 1000 pixel  1000 in pixel each reward to the first 4900 people who follows and retweets and pinned tweet    drop your sol wallet address,You’ll receive 1000 $PIXEL1000 in $PIXEL each reward to the first 4900 people who follows and retweets and pinned tweet 📌 Drop your $SOL wallet address,02/09/2024,0.0,0.0,1.0,0.0,0.0,1,1,0.3818,0,0.6752432584762573
Jonny_NFT,i have a feeling that fp is gonna be moving soon,I have a feeling that FP is gonna be moving soon! 🚀,02/09/2024,0.0,0.0,0.0,0.0,0.0,1,0,0.128,0,0.9456430077552795
elitetradingz,i plan to make over 50m in the crypto bullrun  its not with btc eth or sol  these coins will 5x max  if something cant 10x im not investing in it  these are my biggest bets  1 kas 2 manta 3 alt 4 rndr 5 dym 6 inj 7 tao 8 woo 9 imx 10 propc 11 route 12 rose 13 zeta 14 jup 15 naka  all of these can at last 10x in the next bullrun  but some will go way higher  i want my followers to get rich in this next bitcoin bullrun  many people will regret not following me,I plan to make over $50m in the #crypto bullrun..It’s not with $BTC $ETH or $SOLThese coins will 5x maxIf something can’t 10x i’m not investing in it.These are my biggest bets:1: $KAS2: $MANTA3: $ALT4: $RNDR5: $DYM6: $INJ7: $TAO8: $WOO9: $IMX10: $PROPC11: $ROUTE12: $ROSE13: $ZETA14: $JUP15: $NAKAAll of these can at last 10x in the next bullrun.But some will go way higher.I want my followers to get RICH in this next #bitcoin bullrun.Many people will regret not following me.,02/09/2024,0.0,0.0,0.25,0.25,0.5,4,2,0.5719,1,0.7675122618675232
BozoOnDuty,i have to confess im a bozombie bozohyrbid,I have to confess Im a bozombie .@bozoHYRBID,02/09/2024,0.0,0.0,0.0,0.0,0.0,0,-1,0.0,0,0.797842800617218
Nick93266658,another banger alerted by our analyst on omg securing a member 542 in profits  discordggqnqcqqj6bv btc sol alt manta sui arb api3 ada ondo tia uma bonk rune xai celo bsv beam pyth avax trb honk arb pyth ron inj ldo rndr rose eos kava ftm,Another BANGER alerted by our analyst on $OMG securing a member 542% in profits!✅discord.gg/qnQcqqJ6bv$BTC $SOL $ALT $MANTA $SUI $ARB #API3 $ADA $ONDO $TIA $UMA $BONK $RUNE $XAI $CELO $BSV $BEAM $PYTH $AVAX $TRB $HONK $ARB $PYTH $RON $INJ $LDO $RNDR $ROSE $EOS $KAVA $FTM,02/09/2024,0.25,0.0,0.25,0.0,0.5,0,0,0.8176,0,0.8352121114730835
Patient666158,kind depends on the utility and plans would be better to just launch an art project,Kind depends on the utility and plans. Would be better to just launch an art project.,02/09/2024,1.0,0.0,0.0,0.0,0.0,4,1,0.743,0,0.952358067035675
vivas_sol16,yall just hate fun,y’all just hate fun,02/09/2024,0.5,0.0,0.0,0.5,0.0,1,0,-0.1027,-1,0.959791898727417
sofilvsdwoht,went to leh bank the other day they gave me more than i put in i then longed sol and got more than i put in lets hope the weekend continues to be prosperous thank you lehbronjames for showing me the way,Went to $LEH bank the other day. They gave me more than I put in. I then longed $SOL and got more than I put in. Let’s hope the weekend continues to be prosperous! Thank you #LEHbronJames for showing me the way!,02/09/2024,0.22,0.0,0.0,0.33,0.44,7,2,0.8176,1,0.9881987571716309
SolPacShakur,elevate your crypto game with our expert guidance and free trading signals in our discord   discordggqnqcqqj6bv btc sol alt manta sui arb api3 ada ondo tia uma bonk rune xai celo bsv beam pyth avax trb honk arb pyth ron inj ldo rndr rose eos,Elevate your crypto game with our expert guidance and free trading signals in our Discord!👇  ✅discord.gg/qnQcqqJ6bv$BTC $SOL $ALT $MANTA $SUI $ARB #API3 $ADA $ONDO $TIA $UMA $BONK $RUNE $XAI $CELO $BSV $BEAM $PYTH $AVAX $TRB $HONK $ARB $PYTH $RON $INJ $LDO $RNDR $ROSE $EOS,02/09/2024,0.67,0.0,0.0,0.33,0.0,-1,2,0.5994,1,0.6460999846458435
exDogefather,its a 1month old memecoin with huge vibrant community its mission is to onboard many folks from eth and sol to avax  if you want to get exposed to avax which finally money rotates to like sol over the past 4 months you would want to hold lizard,Its a 1-month old #memecoin with huge vibrant community. Its mission is to onboard many folks from $ETH and $SOL to $AVAX . If you want to get exposed to $AVAX which finally money rotates to (like $SOL over the past 4 months) you would want to hold $LIZARD 🦎,02/09/2024,0.0,0.0,0.0,0.5,0.5,7,2,0.8176,1,0.7826880812644958
SolMarms,gmarm you guys busy next thursday  marms officially launches 215 on magiceden  supply 5555 555 to treasury ml price 225 sol  presales will be distributed prior to the launch,Gmarm you guys busy next Thursday?Marms officially launches 2/15 on @MagicEden.Supply: 5555 (555 to treasury)ML Price: 2.25 $SOLPresales will be distributed prior to the launch.,02/09/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.2023,0,0.9298809766769409
SOLANA404TOKEN,airdropping 2000000 404 will be rewarding in your wallet today  must be on tg  tmesolana404tokens  drop your sol wallets for bonus entries   check your wallet in 12 hours   solana airdrop erc404 erc404专区 solanaseason,Airdropping 2000000 $404 will be rewarding in your wallet todayMust be on TG : t.me/Solana404TokensDrop your $SOL wallets for Bonus Entries 💵Check your wallet in 12 hours ⏰#Solana #Airdrop #ERC404 #ERC404专区 #Solanaseason,02/09/2024,0.0,0.0,0.0,0.0,0.0,1,2,0.7003,1,0.9322217702865601
CryExc,hope your day has been an incredible one mate,Hope your day has been an incredible one mate 🤜🤛,02/09/2024,0.33,0.0,0.33,0.0,0.33,2,1,0.4404,1,0.9921301007270813
madbearsclub,we launch monkey club nft sale  only 500 nft supply   get mbc token rewards for staking nft and awesome alpha tools   public sale on 16 february   enter presale for just 01 sol  apphelioxmonkeyclub   get whitelist for 02 sol  zealyiocmadbearsclub,🎁 We launch Monkey Club NFT sale!🎗️Only 500 NFT supply!🔥 Get MBC token rewards for staking NFT and awesome alpha tools!🚨 Public sale on 16 February!👑 Enter presale for just 0.1 SOL - app.hel.io/x/monkey-club🏵️ Get whitelist for 0.2 SOL - zealy.io/c/madbearsclub/,01/26/2024,0.0,0.0,0.33,0.0,0.67,6,1,0.802,1,0.7729213833808899
landru79,tenemos un tránsito de la patata phobos por ahora solo parcialmente  nasas mars perseverance rover acquired this image using its left mastcamz camera  this image was acquired on feb 8 2024 sol 1056  marsnasagovmars2020multi  image credit nasajplcaltechasuj roger,Tenemos un tránsito de la patata #Phobos (por ahora solo parcialmente)#NASAs #Mars #Perseverance rover acquired this image using its Left Mastcam-Z camera.This image was acquired on Feb. 8 2024 (Sol 1056)mars.nasa.gov/mars2020/multi…Image Credit: NASA/JPL-Caltech/ASU/j. Roger,02/09/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.3818,0,0.9416711330413818
zkodla,hoyomix did it again written by hanser sung by the trio for both jp and cn the lyrics are genius  holds so much meaning and im almost certain every honkai player feels the same way    no matter what they will be right here  and we will meet again,hoyo-mix did it again. written by hanser sung by the trio (for both JP and CN). the lyrics are GENIUS - holds so much meaning and im almost certain every honkai player feels the same way ... no matter what they will be right here :) and we will meet again ; _ ; 😭😭😭😭,02/09/2024,0.0,0.0,0.5,0.0,0.5,1,2,0.1298,1,0.9829461574554443
IsaacMckinnon5,honk building a good foundation,$HONK building a good foundation,02/09/2024,0.0,0.0,0.0,0.0,1.0,3,1,0.4404,1,0.9653164744377136
D4VEtrade,flash giveaway   01 sol  24h  like  retweet  follow  lets goo and good luck,⚠️ FLASH GIVEAWAY ⚠️0.1 $SOL | 24hLike + retweet + followLETS GOO AND GOOD LUCK🥂😌,02/09/2024,0.5,0.0,0.0,0.5,0.0,8,3,0.8126,1,0.9671943187713623
hashjenni,me manifesting money skincare products my dream wardrobe trips money and more money,me manifesting money skincare products my dream wardrobe trips money and more money:,02/08/2024,0.0,0.0,0.0,0.0,1.0,1,0,0.25,1,0.5370373725891113
sn00ze_sol,i wonder if they know,I wonder if they know.,02/09/2024,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0,0.9467471837997437
kheayf,sol trending 11   we got an awesome thread coming up today  about our first ido   be on the lookout   solana solanalaunchpad launchpad solex,#SOL Trending #11 😍We got an awesome thread coming up today  about our first IDO. Be on the lookout 👀#Solana #Solanalaunchpad #Launchpad $SOLEX,02/09/2024,0.0,0.0,0.67,0.0,0.33,4,1,0.6249,1,0.9859117269515991
plantbyhope,the academics behind ghostspectrephantom founded kaspa ada cardano founder describes these protocols that preceded kas below  their latest protocols are worth researching  even eth  dot consensus is based on their old work  sol tao inj atom iota ton cfx matic,The academics behind ghost/spectre/phantom founded #Kaspa$ada (#cardano) founder describes these protocols that preceded $kas belowtheir latest protocols are worth researching - even $eth & $dot consensus is based on their OLD work$sol $tao $inj $atom $iota $ton $cfx $matic,02/09/2024,0.0,0.0,0.0,0.33,0.67,2,2,0.2263,0,0.9568287134170532
rkivwee,btc 47k target achieved as expected  join our free telegram tmephoenixicf for crypto updates  btc bitcoin eth eth ethereum pyth edu fet ordi rif bico cyber celr jto flow sol sol xrp arpa powr inj suku troy stader,$BTC 47k target achieved as expected🔥🔥Join our Free telegram t.me/phoenixicf for #crypto updates#btc #bitcoin $eth #eth #ethereum $pyth $edu $fet $ordi $rif $bico $cyber $celr $jto $flow $sol #sol $xrp $arpa $powr $inj $suku #troy #stader,02/09/2024,0.67,0.0,0.0,0.0,0.33,2,1,0.6705,1,0.8325741291046143
SuperteamDAO,boycott the solana phone  dont buy it solanamobilecomtwo,Boycott the Solana PhoneDont buy it: solanamobile.com/two,02/08/2024,0.0,0.0,0.0,0.0,0.0,-2,-1,-0.3182,-1,0.9543941020965576
KrustySolana,krusty airdrop registration is now live 24 hours   drop your solana sol address below  rt   solana airdrop,$KRUSTY Airdrop Registration is Now Live! [24 hours] 🪂Drop your Solana $SOL address below & RT 👇🏻#solana #airdrop,02/09/2024,0.0,0.0,0.0,0.0,0.0,-1,0,-0.2732,0,0.9532563090324402
SolexLaunchpad,solex token is now officially live on raydium   be part of the first ai launchpad on solana   ca bwxwbfu8bytjrrdb4brpaspz8pqzvtg8zk5bwkpwhgcj  buy link tmemagnum_trade_botstart  coming up    tier 1 callers  community raids  shills  details about our 1st ido  cmc  cg listing  finalize cex listing  join us for realtime updates on our tg tmesolexlaunch  big things are coming   solanalaunchpad solana launchpad sol,$SOLEX token is now officially live on Raydium 🚀⭐️Be part of the first AI launchpad on #Solana 💎CA⭐️BWXWbFu8bYtJRrDb4bRpaSPz8PQZvTG8ZK5bwkPWhgcJBuy link:t.me/magnum_trade_bot?start=…Coming up 🗓️✅ Tier 1 callers✅ Community raids & shills✅ Details about our 1st IDO✅ CMC & CG listing✅ Finalize CEX listingJoin us for real-time updates on our TG:t.me/SolexLaunchBig things are coming...... 🚀🚀#SolanaLaunchpad #Solana #Launchpad $SOL,02/08/2024,0.0,0.0,1.0,0.0,0.0,2,1,0.296,1,0.8548146486282349
gotbit_io,gotbit hedge fund is excited to announce a partnership with shibwifcoin  shibwifhat represents a new wave of solana memecoins that include all the famous memes but on solana  gotbit will help shib with long term market making agreement and advisory on cexs,Gotbit Hedge Fund is excited to announce a partnership with @shibwifcoinShibwifhat represents a new wave of Solana memecoins that include all the famous memes but on Solana.Gotbit will help $SHIB with long term market making agreement and advisory on CEXs,02/09/2024,0.0,0.0,0.0,0.29,0.71,6,1,0.8608,1,0.9828610420227051
Sagaxyz__,embark on an epic journey w angelicthegame in the saga year of the dragon tournament  angelic is an amazing showcase of why solana is one of the top platforms for web3 gaming  catch the stream w brycent_ at 7pm pt 210  ps stepnofficial twitchtvbrycent,💫Embark on an epic journey w/ @AngelicTheGame in the Saga Year of The Dragon Tournament!🐉Angelic is an amazing showcase of why @Solana is one of the top platforms for Web3 gaming!🎮👀Catch the stream w/ @brycent_ at 7PM PT 2/10PS @Stepnofficial🤫twitch.tv/brycent,02/08/2024,0.0,0.0,0.75,0.0,0.25,6,3,0.6808,1,0.9743820428848267
jamiekingston,sol 109   im sure you know what happen to the biggest movement on solana next   gme gmecoinsol,$SOL $109 I’m sure you know what happen to the biggest movement on Solana next $GME @gmecoinsol,02/09/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.3182,0,0.9622328281402588
soulscannerbot,soul sniper is finally here   built 100 on solana by the sol community to give you an unfair trading advantage   simple  fast  reliable  you deserve the best  tmesoul_sniper_bot,$SOUL Sniper is finally here‼️🤍🕊 Built 100% on #Solana by the $SOL Communityto give you an Unfair Trading Advantage.⚡️ SIMPLE⚡️ FAST⚡️ RELIABLEYou deserve the best!🤍🔫 t.me/soul_sniper_bot,02/09/2024,0.14,0.0,0.14,0.14,0.57,3,4,0.4767,1,0.7457805871963501
SuperFansTech,attention  double airdrop points starting tomorrow   2x airdrop points on every fanhub task all next week   join the airdrop  superfanstech solana socialfi,🚨ATTENTION🚨 Double #Airdrop Points Starting Tomorrow 2️⃣x #Airdrop Points on every FanHub Task all next week🚀 🚀Join the Airdrop👉  SuperFans.Tech#Solana #SocialFi,01/07/2024,0.0,0.0,1.0,0.0,0.0,1,0,0.296,0,0.7714845538139343
NibiruChain,looks like we blasted through this one,looks like we blasted through this one..,02/09/2024,0.0,0.0,0.0,0.0,0.0,2,0,0.3612,0,0.9412698149681091
NibiruChain,from the shadows   coming soon to solana,FROM THE SHADOWS 👥Coming soon to Solana.,02/08/2024,0.0,0.0,0.5,0.5,0.0,0,0,0.0,0,0.9603049159049988
PAWAverse,check out our custom solana beach ai meme generator app that you can download in the app store or google play store one of the amazing members made this app for anyone to make even more solana beach themed content  since going live on the app stores less than 24 hours ago hundreds of images have already been created check it out below along with some examples of what the app created   apple app store appsapplecomusappsolana  google play store playgooglecomstoreappsd,Check out our custom $Solana Beach AI meme generator app that you can download in the App Store or Google Play Store! One of the amazing members made this app for anyone to make even more Solana Beach themed content!Since going live on the app stores less than 24 hours ago hundreds of images have already been created. Check it out below along with some examples of what the app created! ☀️Apple App Store: apps.apple.com/us/app/solana…Google Play Store: play.google.com/store/apps/d…📲📲📲,02/06/2024,0.0,0.0,0.17,0.33,0.5,4,1,0.891,1,0.9111167192459106
travelcareio,we are pleased to announce that solana blockchain has been integrated on travelcareioenhome  from now on you can book millions of travel services through solana   1000000 hotels  150000 unique experiences  600 airlines to fly with  smarttravel flywithcrypto,We are pleased to announce that @solana blockchain has been integrated on travelcare.io/en/homeFrom now on you can book millions of #travel services through #Solana🏨 +1000000 hotels🏄‍♂️ +150000 unique experiences✈️ +600 airlines to fly with#smartTravel #flywithcrypto,02/09/2024,0.0,0.0,0.0,1.0,0.0,3,2,0.4404,1,0.9858221411705017
AnthonyComeNFT,minted holding  staking since day 1 bridged from solana to polygon polygon to ethereum no matter the next step i will follow loyalty first,Minted holding & staking since day 1. Bridged from Solana to Polygon Polygon to Ethereum. No matter the next step I will follow. Loyalty first 🫶🔥,02/09/2024,0.4,0.0,0.0,0.0,0.6,3,2,0.34,1,0.6835767030715942
Miami_Solana,that is one adorable ball of fluff such a cute samoyed you win at life and thank you i really like my pfp,That is one adorable ball of fluff. Such a cute samoyed! You win at life. And thank you I really like my pfp :),02/09/2024,0.67,0.0,0.0,0.0,0.33,13,5,0.9359,1,0.9925979375839233
phantom,retweet if you  really    really      really        really        really       really     really   really really really  really  really   really    really      really        really        really       really     really    really  really love solana,retweet if you really   really     really       really       really      really    really  reallyreallyreally really really  really   really     really       really       really      really    really   really reallylove solana,02/09/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.7214,1,0.9740372896194458
Tajisthegoat22,pure talent easily tmac bro put up 3265 on solid efficiency in a slow era where everybody was spamming isos,Pure talent? Easily Tmac bro put up 32/6/5 on solid efficiency in a slow era where everybody was spamming isos,02/09/2024,0.0,0.0,0.0,0.5,0.5,0,2,0.6369,1,0.8609400391578674
CCactusSol,happy lunar new year   welcome to the year of the dragon   happychinesenewyear2024 nftcommuntiy nftartist nftart nft nfts solananfts nftcollector nftcollectors solana savetheplanet,Happy Lunar New Year 🎉Welcome to The Year of the Dragon 🐉#HappyChineseNewYear2024#NFTCommuntiy #nftartist #nftart #nft #nfts #SolanaNFTs #nftcollector #nftcollectors #Solana #savetheplanet,02/09/2024,1.0,0.0,0.0,0.0,0.0,5,2,0.7717,1,0.9917160868644714
SolanalvesArt,the dragon is sleeping wen pixel pixels_online,The Dragon is sleepingWEN $PIXEL@pixels_online,02/09/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9616503715515137
mishaintheair,ngl love seeing all these bridging complaints today   glad we chose to build on solana and btc,ngl love seeing all these bridging complaints today glad we chose to build on @solana (and btc),02/09/2024,0.4,0.0,0.0,0.2,0.4,6,1,0.6705,1,0.834335207939148
SuperFansTech,airdrop coming in 5 days collect points for rewards   why 214 because we  you   socialfi built on  solana,#Airdrop coming in 5️⃣ days! Collect points for #Rewards ‼️🪂Why 2/14? Because we 🫶 you. #SocialFi built on - @Solana,02/09/2024,0.25,0.0,0.5,0.0,0.25,2,0,0.4767,0,0.7929850220680237
CoinMarketCap,cryptonews abu dhabi global market adgm and the solana foundation have joined forces to accelerate the development of distributed ledger technology dlt in the middle east  coinmarketcapcomacademyar,#CryptoNews: Abu Dhabi Global Market (ADGM) and the Solana Foundation have joined forces to accelerate the development of distributed ledger technology (DLT) in the Middle East. 🔥coinmarketcap.com/academy/ar…,02/09/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.9129853248596191
SuperFansTech,youre ahead of the game   dont miss out on the massive airdrop  rewards campaign on solana  secure your spot superfanstech socialfi built on solana powered by fan,Youre ahead of the game! 👀Dont miss out on the massive #Airdrop / #Rewards campaign on @solana 🪂Secure your spot: superfans.tech#SocialFi Built on @solana Powered by $FAN,02/04/2024,0.0,0.2,0.0,0.2,0.6,5,0,0.8044,1,0.9241771101951599
_every_won,do you ever go  men    but then  joshua hong,do you ever go:🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢 men 🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢 but then:💞💓💗💞💓💗💞💓💗💞💓💗💞💓💗💞💓💗💞💓💗💞💗💓 joshua hong 💞💓💗💞💗💞💓💗💞💓💗💞💓💗💞💓💗💞💓💞💗💞💗,02/08/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.935151994228363
DegenerateNews,new crypto exchange cubexch lists solana memecoin samo samoyedcoin,NEW: CRYPTO EXCHANGE @cubexch LISTS @solana MEMECOIN $SAMO (@samoyedcoin),02/09/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8902826309204102
cryptosmboost,2015  you missed xrp  2016  you missed eth  2017  you missed ada  2018  you missed bnb  2019  you missed link  2020  you missed dot  2021  you missed shib  2022  you missed gmx  2023  you missed pepe  in 2024 dont miss vonk,🔴 2015 - You missed $XRP🔴 2016 - You missed $ETH🔴 2017 - You missed $ADA🔴 2018 - You missed $BNB🔴 2019 - You missed $LINK🔴 2020 - You missed $DOT🔴 2021 - You missed $SHIB🔴 2022 - You missed $GMX🔴 2023 - You missed $PEPE🟢 In 2024 dont miss $VONK,02/09/2024,0.0,0.0,0.0,1.0,0.0,-20,-10,-0.9366,0,0.7681790590286255
NickNFTn,1 winner eth or sol  24 hours   rt  like   comment done  crypto memecoins,1 Winner $ETH or $SOL • 24 Hours• RT + Like 🔔• Comment Done#Crypto #Memecoins,02/09/2024,0.0,0.0,0.0,0.0,0.0,6,3,0.743,0,0.8492016196250916
beanhops,first winner received his money just waiting on second one to respond,first winner received his money just waiting on second one to respond 😊,02/09/2024,0.0,0.0,1.0,0.0,0.0,4,1,0.5859,0,0.9490671157836914
print_introvert,an asset for the future   genuineundead,An asset for the future! 🎨 #GenuineUndead,02/09/2024,0.0,0.0,0.0,0.0,0.0,2,0,0.3612,1,0.7283040285110474
0x_Aureus,sweet deal bonus bears free welikethebears,Sweet Deal! Bonus Bears! Free!🚨 #WeLikeTheBears,02/09/2024,0.5,0.0,0.0,0.5,0.0,3,3,0.8689,1,0.9517523050308228
