username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
BudNoFud23,papo the biggest meme of 2024,$PAPO the biggest meme of 2024,02/18/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.8650870323181152
CL_Mania12,everyone is bullish on papo give me 5m mc bossy,Everyone is bullish on $PAPO give me $5m MC bossy,02/18/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9365496635437012
HAY_KAY72,you say wen meanwhile i say snapshot scripts game theory wallet activity value alignment ongoing rewards solana product preference bespoke art  are you watching closely,you say “wen”meanwhilei say “snapshot scripts game theory wallet activity value alignment ongoing rewards solana product preference bespoke art”are you watching closely?,02/18/2024,0.33,0.0,0.67,0.0,0.0,2,0,0.6705,0,0.9554359316825867
krtvdept,here is a stepbystep on how to complete your parcl conversion    visit appparclco  connect your solana wallet   navigate to provide liquidity  click convert button and wait for it to complete  done easy peasy   please use my referal hokage to register if you havent,here is a step-by-step on how to complete your parcl conversion 👇- visit app.parcl.co/- connect your solana wallet - navigate to “provide liquidity”- click “convert” button and wait for it to completedone easy peasy please use my referal “Hokage” to register if you havent,02/17/2024,0.0,0.0,0.67,0.33,0.0,2,1,0.6369,0,0.8149269819259644
CryptoIsMyLF,400 sol burnt on launch  tmepapoonsol nitternetpapoonsol papocoinsolio  pepe always fails to catch papo,400 SOL BURNT ON LAUNCHt.me/PapoOnSolnitter.net/PapoOnSolpapocoinsol.ioPEPE always fails to catch PAPO 👑,02/18/2024,0.0,0.0,0.0,1.0,0.0,-2,-1,-0.4215,-1,0.9619238376617432
wenwencoin,we think itd be fun to do a wenday recap over wens 19 days of life so far   airdrop to 1m wallets w 100 equal distribution  burned nearly 30 of total supply  19 cexs  250k holders  100k followers  built nft standard on solana token extensions  10k nft collection adopted on wns assetdash   50 integrations  deflationary wen games  cat is cute  were blessed to be working alongside some of the top ecosystem partners  contributors to help bring wen to where it needs to go we couldnt be more thankful to how large and expansive the wen foundation has grown to become  it feels like wen has been around forever but were truly just getting started lets create history push the limits of solana and bring this cute cat to life,We think itd be fun to do a Wenday recap over Wens 19 days of life so far.➡️ Airdrop to 1M+ wallets w/ 100% equal distribution➡️ Burned nearly 30% of total supply.➡️ 19 CEXs➡️ 250k+ holders➡️ 100k+ followers➡️ Built NFT Standard on @solana Token Extensions➡️ 10k NFT collection adopted on WNS @assetdash ➡️ 50+ integrations➡️ Deflationary Wen games➡️ Cat is cuteWere blessed to be working alongside some of the top ecosystem partners & contributors to help bring Wen to where it needs to go. We couldnt be more thankful to how large and expansive the Wen Foundation has grown to become.It feels like Wen has been around forever but were truly just getting started. Lets create history push the limits of Solana and bring this cute cat to life ❤️,02/14/2024,0.32,0.0,0.14,0.18,0.36,15,5,0.9516,1,0.9838261008262634
every0neisloco,loco wishes all holders a successful chinese new year 2024 with special rewards  cny2024 solana tothemoon,$LOCO wishes all holders a successful Chinese New Year 2024 with special rewards!#CNY2024 #Solana #ToTheMoon,02/10/2024,0.0,0.0,1.0,0.0,0.0,6,1,0.8807,1,0.9906798005104065
hoggbylgja,also i have done tons of swaps on dexs with solana and a few with metamask on ethand ive bridged some injective to the hub to stake itbut i legit have no idea what people do with btc other than stack it i dont get ordinals or any of that,Also I have done tons of swaps on DEXs with Solana and a few with Metamask on Eth….and I’ve bridged some Injective to the hub to stake it…but I legit have no idea what people do with BTC other than stack it. I don’t get ordinals or any of that.,02/18/2024,0.0,0.0,0.0,0.0,1.0,-1,0,-0.296,0,0.8054139018058777
solarplex_xyz,frames will help push the creator economy via solana even further  any solana smart contract or other api driven game app or tool will be actionable within the feed  well be open sourcing the libraries and validation code for this soon,Frames will help push the creator economy via @solana even further.Any @solana smart contract or other api driven game app or tool will be actionable within the feed.We’ll be open sourcing the libraries and validation code for this soon.,02/18/2024,0.0,0.0,0.14,0.14,0.71,3,2,0.7579,1,0.8110103011131287
ayamjagoyyy,my original entry  silly sillydragon and sillymememarathon,My original entry $SILLY #SillyDragon and #SillyMemeMarathon,02/18/2024,0.0,0.0,0.0,0.0,1.0,-1,-1,0.34,0,0.896382749080658
leonfaesulis,if this project receives consensus via retweet this first piece will be given as a gift to one of the users who retweeted choose poetry and code poetry inside on exchgart solana,if this project receives consensus via retweet this first piece will be given as a gift to one of the users who retweeted.Choose Poetry and Code.Poetry Inside on @exchgART #Solana 👇🔥🖊️,02/17/2024,0.0,0.0,1.0,0.0,0.0,2,0,0.4404,0,0.6746314167976379
leonfaesulis,2 friends with everyone evm solana btc weve got you covered uxlink is your bridge to the vast blockchain universe  25,2️⃣ Friends with Everyone: #EVM #Solana #BTC? Weve got you covered. UXLINK is your bridge to the vast blockchain universe. (2/5),02/17/2024,0.33,0.0,0.0,0.0,0.67,0,0,0.4767,1,0.8147273659706116
UXLINKofficial,airdrop platform sunlitsolana is going to send out airdrops with 80 of the platforms token being airdropped  airdrop of 1000000 snts in 48 hours worth following  to enter 1 follow me  snts_solana_sol  2 like rt  tag 3 friends,Airdrop platform #SunlitSolana is going to send out airdrops with 80% of the platforms Token being airdropped;Airdrop of 1000000 $SNTS in 48 hours worth following;To Enter:1⃣ Follow me & @snts_solana_sol 2⃣ Like RT & Tag 3 Friends,02/09/2024,0.33,0.0,0.0,0.0,0.67,4,3,0.7579,0,0.7324069142341614
its_jiosh,papo   1 trending on all platforms 35k holders  2m smashed 5m next are you going to fade anon   8 supply burnt  lp burnt  tmepapoonsol nitternetpapoonsol papocoinsolio  pepe always fails to catch papo,#PAPO #1 trending on all platforms3.5k holders - 2m smashed 5m next are you going to fade anon? 🔥8% Supply Burnt 🔥LP Burntt.me/PapoOnSolnitter.net/PapoOnSolpapocoinsol.ioPEPE always fails to catch PAPO 👑,02/18/2024,0.0,0.0,0.0,1.0,0.0,-2,0,-0.4215,-1,0.6829102635383606
CRYPT_BOSSY,im on driphaus by drip_haus and get free collectibles from top solana artists every week  one person can use my invite code and signup 7stgpvnv,I’m on drip.haus by @drip_haus and get free collectibles from top Solana artists every week.One person can use my invite code and sign-up: 7STgpvnv,02/18/2024,0.33,0.0,0.33,0.0,0.33,4,2,0.6908,1,0.5394589900970459
SillyCatCoin,airdrop start soon   silly airdrop open   step 1      follow  step 2  drop your sol wallet  first 777 solana wallets,AIRDROP START SOON🎉 $SILLY Airdrop open 🪂STEP 1 : 💟 & 🔁 + Follow 🔔STEP 2 : Drop your $SOL walletFirst 777 Solana Wallets 👀,02/17/2024,0.0,0.0,0.0,0.0,1.0,-2,0,-0.25,0,0.8911908864974976
Pixeltoy,always solana since oct 2021  shillzinexyz solananft solnft sol nft blockchain magazine zine alpha 22,Always #SolanaSince Oct 2021shillzine.xyz#Solananft #solnft $sol #nft #blockchain #magazine #zine #alpha2/2,02/18/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.886134684085846
uzzkill_buzz,solana has scam in its dna,Solana has scam in its dna,02/18/2024,0.0,0.0,0.0,0.0,0.0,-2,-1,-0.5719,-1,0.9432174563407898
Pixeltoy,shillzine  always something new in the og solana magazine 12,#SHILLzineAlways something new in the OG Solana Magazine!1/2,02/18/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.5548918843269348
YE_Solana,what a journey it has been what a journey it will be the ye community is building behind the scenes there is more for us to see bullieve vultures1,What a Journey It Has Been. What a Journey It Will Be. The $YE Community Is Building Behind the Scenes. There Is More For Us To See. Bullieve🐂 #VULTURES1,02/18/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.9182074069976807
SKTheKingYT,can i say that the black air force 1s have stayed on since the beginning of this whole meme craze over black shoes on solana,Can I say that the Black $AIR Force 1s have stayed on since the beginning of this whole MEME craze over Black Shoes on SOLANA?,02/16/2024,0.0,0.33,0.0,0.0,0.67,0,0,-0.1531,0,0.6151493191719055
DragyCoin,dragy is now top 3 trending on coinmarketcap    this is super bullish   dragy btc btc bitcoin binance myro myro pepe shib floki doge papo papo solana sol,$DRAGY is now top 3 trending on #Coinmarketcap ! 🔥This is super bullish! 🚀🚀🚀🤩#DRAGY #BTC $BTC #Bitcoin #Binance $MYRO #MYRO $PEPE $SHIB $FLOKI $DOGE $PAPO #PAPO #Solana $SOL,02/18/2024,0.0,0.0,1.0,0.0,0.0,5,3,0.6908,1,0.9699056148529053
beastcoinsolana,first 2000 solana wallets gets a guaranteed beast airdrop yes for real  drop your sol address    keep your  on  first 3500 to interact  check your wallets in 10 mins,First 2000 Solana wallets gets a guaranteed $BEAST airdrop (yes for real)Drop your $SOL Address  👇🏻Keep your 🔔 ONFirst 3️⃣5️⃣0️⃣0️⃣ to interactCheck your wallets in 10 mins !,02/17/2024,0.0,0.0,0.0,1.0,0.0,0,0,0.1531,1,0.7527706623077393
dollxyouu,rich off solana are you interested in becoming a profitable day trader like myself hit me up now,rich off solana🤩 are you interested in becoming a profitable day trader like myself?? hit me up now 🥰,02/17/2024,0.5,0.25,0.0,0.0,0.25,6,2,0.8934,1,0.7290696501731873
Mikasosss,maximize your profits and minimize risks with our signals  safesignalscom meme link solana ftt btc eth sol link cate tia xrp meme ftt luna lunc bonk ordi gas unfi twt pepe loom trb hifi doge vgx rune matic op bnb dydx,Maximize your profits and minimize risks with our signalssafe-signals.com$MEME $LINK #SOLANA #FTT $BTC $ETH $SOL $LINK $CATE $TIA $XRP $MEME $FTT $LUNA $LUNC $BONK $ORDI $GAS $UNFI $TWT $PEPE $LOOM $TRB $HIFI $DOGE $VGX $RUNE $MATIC $OP $BNB $dydx,02/18/2024,0.0,0.0,0.0,0.0,1.0,-3,-1,0.4939,0,0.5727645754814148
Dyna_anji,token address  6rcrot3q6i1bskcqbf4fxcxh2m7wfikpsd5kvdmangk4  name solana obsessed rich autism  lock 100 of liquidity burned  mc 13931 liq 602023 tg tmesoraautism,Token Address:6RCRot3q6i1BSkCQbf4fxCxH2M7WfiKPsD5kvDmaNgK4🪙Name🪙: Solana Obsessed Rich Autism🔓Lock🔓: 100% of Liquidity burned.💲Mc💲: 13931💧Liq💧: $6020.23💬TG (t.me/SoraAutism)💬,02/18/2024,0.0,0.0,0.33,0.33,0.33,4,0,0.4404,0,0.968020498752594
