username,tweet_text,tweet_raw,date,happy,angry,surprise,sad,fear,afinn,bing,sid,bertweet,bertweet_confidence
MarinadeFinance,100 bestperforming validators  no smart contract exposure  8m sol staked by 74873 users,✅ 100+ best-performing validators✅ No smart contract exposure✅ 8M+ SOL staked by 74873 users,10/20/2023,0.0,0.0,0.0,0.0,1.0,0,1,0.128,1,0.6507776379585266
Coinstages,honk ath after ath  7m soon honk_sol,$HONK ATH after ATH$7M SOON @honk_sol,01/24/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9635811448097229
CCactusSol,gm cat  happy humpday fam,GM Cat 🫶 happy humpday fam,01/24/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.5719,1,0.9797258973121643
richdotsol,were thrilled to announce our partnership with yakafinance   raffling 5 wl spots for their upcoming mint  to enter   follow richdotsol  yakafinance  like  rt  post your sei address  winners in 24h,Were thrilled to announce our partnership with @YakaFinance 🤝Raffling 5 WL spots for their upcoming mint.To Enter:✅ Follow @richdotsol & @YakaFinance🔁 Like & RT👇 Post your $SEI addressWinners in 24h 🫡,01/24/2024,0.0,0.0,0.5,0.0,0.5,7,3,0.8176,1,0.9909693598747253
readytobetour,twice will be the last artist to play at this mexican stadium as foro sol stadium since it will be changing its name after remodeling to gnp stadium   twice_5th_world_tour_mexico twice_5th_world_tour,TWICE will be the last artist to play at this Mexican Stadium as ‘Foro Sol Stadium’ since it will be changing its name after remodeling to ‘GNP Stadium’ 🇲🇽#TWICE_5TH_WORLD_TOUR_MEXICO #TWICE_5TH_WORLD_TOUR,01/24/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.34,0,0.9379094839096069
ALTCoinSolana,free 10000000000 in alt for the first 1500 wallet today  you dont wanna miss just follow  retweet pinned  post  drop your sol address  if you dont have  solana airdrop,FREE 10000000000 in $ALT for the first 1500 wallet todayYou dont wanna miss just Follow & Retweet pinned 📌 postDrop your $SOL address 👇 if you dont have#Solana #Airdrop,01/24/2024,0.33,0.0,0.0,0.67,0.0,-2,0,0.3907,1,0.9248532056808472
CCactusSol,gm fam great opportunities every day  enjoy your day,GM fam great opportunities every day 🔥 enjoy your day,01/24/2024,1.0,0.0,0.0,0.0,0.0,7,2,0.872,1,0.9925099611282349
CellularSol,the oneplus 12 and 12r are going global and the new oneplus buds 3 will be joining them  bitly3sbbzo9  article from gsmarena_com tech phones smartphones android wearables,The #OnePlus 12 and 12R are going global and the new OnePlus Buds 3 will be joining them.bit.ly/3Sbbzo9article from @gsmarena_com#tech #Phones #Smartphones #Android #wearables,01/24/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.8217150568962097
AlashTope,wuffi_inu is about to airdrop wuf token to waxp holders wuffi is backed by a massive lineup of partners on wax_io and soon heading to solana  get on the early adopter list   waxp sol bonk doge shib floki wif bblkioswfz,.@wuffi_inu is about to airdrop $WUF token to $WAXP holders! WUFFI is backed by a massive lineup of partners on @wax_io and soon heading to @Solana!Get on the Early Adopter list ⏬$WAXP $SOL $BONK $DOGE $SHIB $FLOKI $WIF bblk.io/SwFz,01/24/2024,0.0,0.0,0.0,0.0,1.0,1,0,0.0258,1,0.5639938116073608
CryptoTwilight,hyped free mint giveaway   10x wl spot  to enter follow seimallows follow cryptotwilight  likert  tag 3 friends  48hrs freemint sei nft,🔥Hyped Free Mint Giveaway!🔥🎉 10x WL spotTo enter:Follow @seimallowsFollow @CryptoTwilight Like/RT & Tag 3 friends48hrs#FreeMint #Sei #NFT,01/24/2024,0.67,0.0,0.0,0.0,0.33,1,1,0.7506,0,0.5676613450050354
sonnyf100x,drop your sol address    thank me later   first 500 to interact  and dont miss out anitaonsolana presale which closes today  this will be next big dog meme on solana to pump you can get in presale  anitaonsolcom,Drop your $SOL Address  👇🏻Thank me later 🔔First 5️⃣0️⃣0️⃣ to interactAnd dont miss out @anitaonsolana presale which closes today! This will be next big dog meme on solana to pump. You can get in presale - Anitaonsol.com,01/23/2024,0.5,0.0,0.0,0.5,0.0,0,0,0.2129,1,0.7984302043914795
BitcoinzCrypto,this is just one reason why btcz is going to prevail in the end sending low sums with virtually zero fees is impossible with other crypto getbtczcom bitcoin btc eth bnb icp dot sol well link storj near dym rndr arb wif inj pyth stx xplus myro,This is just one reason why $BTCZ is going to prevail in the end sending low sums with virtually #ZERO #fees is impossible with other #Cryptogetbtcz.com#Bitcoin $BTC $ETH $BNB $ICP $DOT $SOL $WELL $LINK $STORJ $NEAR $DYM $RNDR $ARB $WIF $INJ $PYTH $STX $XPLUS $MYRO,01/22/2024,0.0,0.0,0.0,0.67,0.33,0,0,0.0,1,0.7363784909248352
SharbiToken,sharbi looking for that golden goose    honk becoming sol royalty,$Sharbi looking for that golden goose! 💕 $Honk becoming #Sol Royalty? 👀,01/24/2024,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.8888801336288452
plzsats,btc holders 10 years ago about the kas founders ghost  such a radical  elegant approach that it might prompt satoshi to come out of hiding  vitalik used it in eth it gave them the provably securefast block times  theyre 5 iterations along on kaspa sol ada iota avax,$btc holders 10 YEARS AGO about the $kas founders GHOST“such a radical & elegant approach that it might prompt satoshi to come out of hiding“Vitalik used it in $eth it gave them the provably secure/fast block timesThey’re 5 iterations along on #Kaspa$sol $ada $iota $avax,01/12/2024,0.33,0.33,0.0,0.0,0.33,-1,1,-0.5106,0,0.7383204698562622
solcsukaroti,ironic how sauti sol is 4 dudes but masauti is just one,Ironic how sauti sol is 4 dudes but Masauti is just one,01/24/2024,0.0,0.0,0.0,0.0,0.0,-1,-1,-0.0644,0,0.8707020282745361
Johnny_2073,itll be over 1 million tps when firedancer is launched this year sol  you better start thinking up some fud for when that happens lol,Itll be over 1 million tps when firedancer is launched this year. $SOL  you better start thinking up some Fud for when that happens. lol,01/24/2024,0.0,0.0,0.0,0.0,1.0,3,2,0.6249,0,0.791179895401001
soliiiart1,hi  these are my available pieces on solana   sisters   22 editions  for 2 sol  exchangearteditionsbnhmg6    surrounded by nature    11 edition  for 15 sol  exchangeartsingle6zjl1qtn collectingtogether yu_artist nadinkaarts aghaeemariam,Hi 🥰These are my available pieces on #Solana Sisters 👯‍♀️ ✔️2/2 editions 💥For 2 SOL 💥exchange.art/editions/BNhmG6…🧡 🪿 Surrounded by Nature 🪿🧡 ✔️ 1/1 Edition 💥For 1.5 SOL 💥exchange.art/single/6ZjL1qtn…#CollectingTogether@yu_artist @NadinkaArts @AghaeeMariam,01/20/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0,0.9157432913780212
3headeddgoat,ironic how sauti sol is 4 dudes but masauti is just one,Ironic how sauti sol is 4 dudes but Masauti is just one,11/25/2021,0.0,0.0,0.0,0.0,0.0,-1,-1,-0.0644,0,0.8707020282745361
fexir1,orym ta  i am very optimistic in orym the team continues to do an impressive job next short term stop is 5m solid narrative long term could surprise  orymsolana sol solanamemecoin solanaseason myro,$ORYM TA 🤝I am very optimistic in $ORYM the team continues to do an impressive job. Next short term stop is 5M. Solid narrative long term could surprise 🤝@OrymSolana #sol #SolanaMemecoin #Solanaseason $myro,01/23/2024,0.2,0.2,0.2,0.0,0.4,6,3,0.7501,1,0.991107165813446
HoizonArt,saga monkes with 712 ownership is nuts  50 sol is fud sagamonkes,Saga Monkes with 71.2% ownership is nuts.50 SOL is FUD @sagamonkes,01/24/2024,0.0,0.0,0.0,0.0,1.0,-6,0,-0.5267,-1,0.9433912634849548
BaerEvo_,good morning  bnbtc is digital gold commodity to freedom   21 million supply 100 transparent on chain metrics transparency 100 flawless operation  just hodl bnbtc thank me later  bnbtc bitcoin bnb busd microstrategy saylor eth lunc sol ada doge shib floki hex,🌞Good Morning#BNBTC is Digital Gold Commodity to freedom.✅ 21 Million Supply✅100% transparent✅On chain metrics transparency✅100% Flawless operationJust hodl BNBTC thank me later😉🤑#BNBTC #Bitcoin #BNB #BUSD #MicroStrategy #Saylor #ETH #LUNC #SOL #ADA #DOGE #SHIB #Floki #HEX,01/23/2024,0.0,0.0,0.0,0.0,0.0,7,6,0.9169,1,0.9293291568756104
wbsbism,3118 sol distributed   key holders making 20 30 a day at this rate  keep fading,3118 $SOL distributed Key holders making 20% -30% a day at this rate 😆 keep fading,01/23/2024,0.25,0.0,0.0,0.5,0.25,0,0,0.0,-1,0.8914092779159546
AlashTope,join the wuf pack  get ready for the free wuf token airdrop by wuffi_inu supported by an impressive roster of partners on wax_io and soon on solana  details   waxp sol bonk doge shib floki wif bblkioswfz,Join the WUF Pack & get ready for the free $WUF token airdrop by @wuffi_inu supported by an impressive roster of partners on @wax_io and soon on @Solana!Details ⏬$WAXP $SOL $BONK $DOGE $SHIB $FLOKI $WIF bblk.io/SwFz,01/24/2024,0.75,0.0,0.0,0.0,0.25,7,4,0.9118,1,0.9125797152519226
nft_clctr,gm amazing friends    every new day begins with possibilities   new day 1920  01 sol  link,GM amazing friends !! ☕Every New Day begins with possibilities 📷🔸️New Day🔸️| 19/20 | 0.1 SOLLink ⬇️,01/24/2024,0.75,0.0,0.25,0.0,0.0,4,1,0.7845,1,0.9902024269104004
FLONK_SOLANA,20b flonk and 25 m barbetcoin giveaway  drop your solana sol address below follow  rt   buy flonk birdeyesotoken3vjyo1n5ekb  buy barbetcoin birdeyesotoken2manza6a3pk flonk barbet myro solana bonk,🔥🔥20B $FLONK and 25 M @barbetcoin GIVEAWAY🔥🔥Drop your Solana $SOL address below Follow & RT 👇🏻Buy FLONKbirdeye.so/token/3VJyo1n5EkB…BUY @barbetcoinbirdeye.so/token/2mANzA6A3pK…#flonk #barbet #myro #solana #bonk,01/23/2024,0.0,0.0,0.0,0.0,0.0,-1,0,-0.2732,0,0.9527893662452698
solidprofits,yeah i have these almost every day sometimes even multiple times on one day ai is deciding if we are humans now,Yeah I have these almost every day sometimes even multiple times on one day. AI is deciding if we are humans now😂,01/24/2024,0.67,0.0,0.0,0.0,0.33,1,0,0.296,0,0.9576088786125183
elmonarac1,breaking good cat allocation results for jup allocation are out now  if you submitted the application you can check your allocation now  goodcatsjupag,🚨BREAKING: Good Cat allocation results for $JUP allocation are out now.If you submitted the application you can check your allocation nowgoodcats.jup.ag/,01/24/2024,0.0,0.0,1.0,0.0,0.0,3,0,0.4404,1,0.8139124512672424
SwapnilLahane7,sol ath first and then probably 35x more 2025cryptocycle,#SOL Ath first and then probably 3/5x more #2025Cryptocycle,01/24/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.8506249189376831
HGEABC,3118 sol distributed   key holders making 20 30 a day at this rate  keep fading,3118 $SOL distributed Key holders making 20% -30% a day at this rate 😆 keep fading,01/24/2024,0.25,0.0,0.0,0.5,0.25,0,0,0.0,-1,0.8914092779159546
HGEABC,twice will be the last artist to play at this mexican stadium as foro sol stadium since it will be changing its name after remodeling to gnp stadium   twice_5th_world_tour_mexico twice_5th_world_tour,TWICE will be the last artist to play at this Mexican Stadium as ‘Foro Sol Stadium’ since it will be changing its name after remodeling to ‘GNP Stadium’ 🇲🇽#TWICE_5TH_WORLD_TOUR_MEXICO #TWICE_5TH_WORLD_TOUR,01/24/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.34,0,0.9379094839096069
shachikuwan,a thread on resources to support palestine   this one will be more updated than my previous thread,A thread on resources to support Palestine!- This one will be more updated than my previous thread!!,01/23/2024,0.0,0.0,0.0,0.0,0.0,2,1,0.4019,0,0.8588630557060242
XicoSR,liquidity coming to solana,LIQUIDITY COMING TO SOLANA,01/23/2024,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0.9668094515800476
Kingsol_69,gm  good morning   we cook on solana   day 560   follow dragonsol2024,Gm ( good morning )We cook on solana 🔥🐉Day 5/60 FOLLOW @DRAGONSOL2024,01/24/2024,1.0,0.0,0.0,0.0,0.0,3,1,0.4404,1,0.861445426940918
Hedge_Finance,lets celebrate our solana saga phone campaign  the upcoming jup token launch with a huge 1000 giveaway  from 12424 to 13124  1 follow hedge_finance  jupiterexchange 2our pinned tweet  this tweet 3 comment with hedgeairdrop hold2earn solanasagaperks 4 tag 3 solana friends  for a chance to win 1000 of jup token,Lets celebrate our #Solana #saga phone campaign & the upcoming $JUP token launch with a huge $1000 #giveaway!From 1/24/24 to 1/31/241⃣ Follow @Hedge_Finance & @JupiterExchange2⃣🔁+❤️our pinned tweet & this tweet3⃣ Comment with #HedgeAirdrop #Hold2Earn @solanasagaperks4⃣ Tag 3 @solana friendsFor a chance to win $1000 of $JUP token!,01/23/2024,0.33,0.0,0.0,0.33,0.33,10,3,0.9313,1,0.9445995688438416
Hedge_Finance,solana manlets rise up they all said we couldnt do it sol,Solana manlets RISE UPTHEY ALL SAID WE COULDNT DO IT $SOL,01/23/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0.8517196178436279
dubzyxbt,ticker is solana hpwhmw10i,Ticker is $SOLANA @hpwhmw10i,01/24/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9544188976287842
Danieldotxno,i am pretty convinced joe rogans dog will be a 100 million coin because at some point joerogan will notice now a 100k market cap 10000x incoming  marshall_coin memecoins solana,I am pretty convinced Joe Rogans Dog will be a $100 million coin because at some point @joerogan will notice. Now a $100k market cap! 10000X incoming!!!@Marshall_coin#memecoins #Solana,01/24/2024,0.25,0.0,0.25,0.0,0.5,2,1,0.7096,0,0.8748955726623535
SolanaHotelSpa,ｙｏｕｒ ｄｅｓｔｉｎａｔｉｏｎ  whether planning to visit in summer or in winter the maltese islands have plenty to offer from beautiful beaches to peaceful countryside to explore   yourdestination malta beaches countryside exploremore visitmalta,ＹＯＵＲ ＤＥＳＴＩＮＡＴＩＯＮ．．．Whether planning to visit in summer or in winter the Maltese Islands have plenty to offer... from beautiful beaches to peaceful countryside to explore 😍#yourdestination #malta #beaches #countryside #exploremore #visitmalta,01/24/2024,0.75,0.0,0.0,0.0,0.25,5,2,0.7964,1,0.8167112469673157
NFTonDMT,gm to ethereum frens gm to solana frens  gm to cardano frens  cross chain vibes be crushing,Gm to Ethereum frensGm to Solana frens Gm to Cardano frensCross chain vibes be crushing….,01/23/2024,0.0,1.0,0.0,0.0,0.0,-1,-1,-0.3612,0,0.819907009601593
wooflabs,airdrop 3 is here  form link formsglehxzsvsmuebuyoxsd8  everyone who fills out this form gets a guaranteed woof airdrop  woof is going to take over solana on 1st feb,Airdrop #3 is here🎉Form Link: forms.gle/hxzSVsMuEBuyoXSD8Everyone who fills out this form gets a Guaranteed $WOOF airdrop$WOOF is going to Take Over Solana on 1st Feb,01/23/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.6957921385765076
OfficialBIPCI,bipci corpbank of solaña in collab w spiderworld officially presents a true meme on the solana spiritual network  tg tmebipcisolofficial site bipcicorpco x officialbipci blinkyinkypinkyclydeinu   ca 2g4o5llbfr2jhjwlverfa8aeahix4qtjcmmcsbzcqega,$BIPCI Corp(Bank of Solaña) in collab w/ SpiderWorld officially presents a true meme on the Solana spiritual network:TG: t.me/BIPCISolOfficialSite: bipcicorp.coX: @OfficialBIPCI#BlinkyInkyPinkyClydeInu CA: 2g4o5LLBFr2JHjwLveRFA8aeaHiX4qTjCmmcSBZCqEGa,01/14/2024,0.0,0.0,0.0,0.0,1.0,0,1,0.4215,0,0.8060696721076965
SolanaArmy_,i love the concept behind this project lets collaborate and make it a reality,I love the concept behind this project! Lets collaborate and make it a reality 🤝🌟📩,01/24/2024,0.33,0.0,0.0,0.67,0.0,3,1,0.6369,1,0.9925554394721985
SolamaSPL,update from cryptobadrhd the  founderdeveloper of solama  solana aeyakovenko rajgokal  new utility  press releases  black paper   solama solamaarmy solana sol memecoin,UPDATE FROM @CryptoBadrHD THE 👤 FOUNDER/DEVELOPER OF SOLAMA 🟣🦙 @solana@aeyakovenko @rajgokalNEW UTILITY?! PRESS RELEASES? BLACK PAPER? #Solama #SolamaArmy #Solana #SOL #memecoin,01/24/2024,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.948107123374939
CryptoDeus2,giveaway sol solana   i will be giving away 200 on sol 2 winners  100 each  what you have to do to qualify     1like and rt 2follow me   3join to my tg channel tmecryptodeusgems 4drop your solana wallet  and show proof on this tweet bots are not allowed  winners to be announced saturday 27 january 2024 at   pm utc   giveaway twitterpicker solana sol solana gift bonk wif silly sillydragon dogwifhat solana sol sol myro gif honk sol eth brett honk ponke solana jesusonsol theproject sladys brett,🎁#Giveaway $sol #solana I will be giving away 200$ on $sol2 winners  $100 each🎁What you have to do to qualify ?  1⃣Like and rt2⃣Follow Me  3⃣Join to My TG Channel t.me/CryptoDeusGems4⃣Drop your #solana wallet  and Show Proof on this tweet( Bots are not allowed)Winners to be announced saturday 27 january 2024 at   pm utc #Giveaway #TwitterPicker #solana $sol $solana #gift $BONK $WIF $SILLY #SillyDragon #dogwifhat $SOLANA $SOL #SOL $myro $gif $honk $SOL $eth $brett $honk $ponke #solana #JesusOnSol #theproject $SLADYS $brett,01/23/2024,0.0,0.25,0.0,0.0,0.75,1,2,0.891,0,0.9373606443405151
yellowpantherx,token2049  solana breakpoint  3xp  500 side events  formula one  all on the same week in singapore  september 2024,Token2049 + Solana Breakpoint + 3XP + 500 Side Events + Formula One.All on the same week in Singapore.September 2024 🔥,01/24/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9579702019691467
SolanaPriceBot,sol 8645 664  solana crypto cryptocurrency,$SOL: $86.45 (+6.64%)#Solana #Crypto #Cryptocurrency,01/24/2024,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.9294599294662476
BSCKings1,presale and airdrop live 100000000 ponke allocated  ponke is a solana meme coin   send 2 sol get 5000 ponke  max 10 sol  to participate   send sol  hntrgdk1ipvnkk5r5fqwgrrbmlz4ufpg8u2wdbgpgczq  reward 05  24h  for 𝟏𝟎𝟎𝟎 participants only,Presale and #Airdrop Live🎁100000000 #PONKE Allocated$PONKE IS A SOLANA MEME COIN✅ Send .2 $SOL get 5000 $PONKE✅ Max 10 $SOLTo Participate 🏆 Send $SOL👇Hntrgdk1iPvnKK5R5fqwgRrBmLZ4UFpG8U2WDBgpgczQReward 0.5 - 24H For 𝟏𝟎𝟎𝟎 Participants Only,01/23/2024,0.0,0.0,0.0,0.0,1.0,2,1,0.5719,0,0.9423735737800598
SolanaArmy_,hey i have an interesting business proposal for you lets talk about this,Hey I have an interesting business proposal for you. Lets talk about this. 📩 🤝,01/24/2024,0.25,0.0,0.25,0.25,0.25,2,1,0.4019,1,0.9279491901397705
bitherosol,we tried some shit we learned some shit now were trying some new shit bat dumm tss  follow rt and drop your sol wallet for free mint   first 200 are in    bitman says,We tried some shit. We learned some shit. Now were trying some new shit bat dumm tssFollow rt and drop your $Sol wallet for free mint First 200 are in.  bitman says:,01/23/2024,0.25,0.0,0.75,0.0,0.0,-12,-2,-0.8625,-1,0.8693424463272095
