,username,text,date,is-retweet,likes,retweets,comments
32,CZ 🔶 BNB,🙏🙏🙏,11/28/2023 12:02 PM,False,5207,1277,1658
33,CZ 🔶 BNB,🙏 4,11/27/2023 11:13 PM,True,3484,888,658
34,CZ 🔶 BNB,"Been reading about biotech, thinking about how to use crypto to accelerate research funding there.  Keep building!",11/27/2023 11:15 PM,False,23853,3329,4315
35,CZ 🔶 BNB,"Two (or 3, if you count the indirect) people said I am stoic today.  ""As M▒▒ says , you are stoic. U r most stoic person I know.""  ""Sometimes people misunderstand that you're all about business, but even simple things that people don't see, like asking me to send a gift to P▒▒ (a junior staff) for her wedding just days before this all happened. Your mental strength and stoicity is just crazy nuts.""  Maybe I am? 😂 I just try to solve/fix problems that I encounter in the most logical/effective/efficient way possible, in as calmly a manner as possible.  I only came across the word ""stoic"" reading Ryan Holiday's book not long ago. If you are as bored as I am on Thanks Giving, I recommend reading both of his books 👇.   Overall, I'd say Courage is Calling probably had more impact on me though. 🤷‍♂️  Happy Thanks Giving!",11/24/2023 12:58 AM,False,12125,2191,2902
36,CZ 🔶 BNB,"The whole ""temporary restriction"" thing was just me trying to send a Happy Thanksgiving tweet. 😂",11/23/2023 10:39 PM,False,3779,348,554
37,CZ 🔶 BNB,Happy Thanksgiving! 🦃  No need to FUD. All good now. 🙏,11/23/2023 07:19 PM,False,29228,4319,4293
38,Richard Teng,"The fundamentals of our business are VERY strong.   Binance continues to operate the world's largest crypto exchange by volume, our capital structure is debt-free, expenses are modest, and, despite the low fees we charge our users, we have robust revenues and profits.",11/22/2023 06:34 AM,True,12244,2661,1907
39,CZ 🔶 BNB,"Today, I stepped down as CEO of Binance. Admittedly, it was not easy to let go emotionally. But I know it is the right thing to do. I made mistakes, and I must take responsibility. This is best for our community, for Binance, and for myself.  Binance is no longer a baby. It is time for me to let it walk and run. I know Binance will continue to grow and excel with the deep bench it has.  I’m pleased to announce that @_RichardTeng, our now former Global Head of Regional Markets, has been named the new CEO of Binance today.  Richard is a highly qualified leader and, with over three decades of financial services and regulatory experience, he will navigate the company through its next period of growth. He will ensure Binance delivers on our next phase of security, transparency, compliance, and growth.  Prior to joining Binance, Richard was CEO of the Financial Services Regulatory Authority at Abu Dhabi Global Market (ADGM); Chief Regulatory Officer of the Singapore Exchange (SGX); and Director of Corporate Finance in the Monetary Authority of Singapore.  With Richard and the entire team, I’m confident that the best days for @Binance and the crypto industry lay ahead.  As a shareholder and former CEO with historical knowledge of our company, I will remain available to the team to consult as needed, consistent with the framework set out in our U.S. agency resolutions.  What’s next for me?  I will take a break first. I have not had a single day of real (phone off) break for the last 6 and half years.  After that, my current thinking is I will probably do some passive investing, being a minority token/shareholder in startups in areas of blockchain/Web3/DeFi, AI and biotech. I am happy that I will finally have more time to spend looking at DeFi.  I can’t see myself being a CEO driving a startup again. I am content being an one-shot (lucky) entrepreneur. Should there be listeners, I may be open to being a coach/mentor to a small number of upcoming entrepreneurs, privately. If for nothing else, I can at least tell them what not to do.  On that note, I am proud to point out that in our resolutions with the U.S. agencies they:  - do not allege that Binance misappropriated any user funds, and - do not allege that Binance engaged in any market manipulation.  Funds are SAFU!  With that, I look forward to seeing the new leadership take the reins. Please join me in congratulating Richard on his well-deserved promotion.  Onwards!  CZ",11/21/2023 08:36 PM,False,159497,35548,38387
40,CZ 🔶 BNB,#Bitcoin halving soon.,11/19/2023 10:12 PM,False,14799,3058,78
41,CZ 🔶 BNB,"Investors and founders don't always align. Don't let anyone tell you otherwise.   (To be fair, no two person can always be 100% aligned. I am both a founder and investor.)  Knowing when to let go control of a company you founded is one of the trickiest decisions.",11/18/2023 06:41 PM,False,6476,1495,2067
42,CZ 🔶 BNB,,11/17/2023 12:11 PM,False,663,145,1
43,CZ 🔶 BNB,"Created your #Binance Web3 Wallet yet?  Let us know your feedback, so we can keep improving🙏  Use #BinanceWallet when you share your thoughts and you can win some #BNB.",11/17/2023 12:11 PM,False,3389,573,37
44,CZ 🔶 BNB,"The intern probably just did a Google search, and thinks all Asians (especially with similar names) look the same...😂",11/16/2023 07:09 PM,False,3466,216,628
45,CZ 🔶 BNB,Wrong photo...😂,11/16/2023 07:06 PM,False,14102,1391,2076
46,CZ 🔶 BNB,Gulf Energy and Binance partnership to showcase Thai Blockchain potential   Regulatory approval secured for Gulf Binance in Thailand.  https://www.cryptopolitan.com/gulf-energy-and-binance-partnership/,11/16/2023 12:16 PM,False,3848,928,939
47,Satoshi Club,"🇯🇵 #Binance Japan is set to list 13 more tokens on Nov. 27.  The 13 new tokens are: $APE, $ARB, $EOS, $GALA, $GRT, $HBAR, $IMX, $KLAY, $LSK, $MANA, $NEAR, $OP, $RNDR",11/15/2023 12:01 PM,True,1146,365,413
48,Binance,In Sept & Oct we processed 600+ #Binance feature requests from you 🫡  Here's some of what you helped us build:  🔸 Upgraded Futures Leaderboard 🔸 Optimized Trading Bot wallet details 🔸 Futures PNL analysis graphs  Read the #BinanceBuild blog for more 👇,11/14/2023 01:00 PM,True,1242,417,472
49,CZ 🔶 BNB,"Community.   Congrats @TradingParrot, @RohanJT, @WiseAnalyze, @gkweb3 and @ramiqius! 🙏  Hope you had a great time at #BinanceBlockchainWeek.",11/14/2023 07:18 PM,False,1777,390,30
50,Binance,Start using our brand new #Binance Web3 Wallet to win your share of $2000 in #BNB  Here’s how: 🔸 Retweet 🔸 Follow @Binance 🔸 Share your feedback of the Web3 Wallet using #BinanceWallet  We’ll pick 10 of the best to win!  Bonus points if you include a screenshot 📱,11/13/2023 01:00 PM,True,4733,4384,4287
51,CZ 🔶 BNB,"""#Bitcoin is not a good store of value"", because it's too volatile. 🤷‍♂️",11/14/2023 10:59 AM,False,7446,1454,1276
52,CZ 🔶 BNB,"Bitcoin is the greatest business model ever invented.   The amount of value created, to the creator (although I assume he would never move/use those coins), to the miners, to other industry participants, and to holders. 🤯",11/14/2023 07:59 AM,False,5176,1036,1074
53,CZ 🔶 BNB,"This is probably based on only on-chain data. 🤷‍♂️  But please don't FOMO. 🙏  ---  Over 60,000 Bitcoin millionaires emerge in 2023, 3x more since January https://finbold.com/over-60000-bitcoin-millionaires-emerge-in-2023-3x-more-since-january/",11/13/2023 06:42 AM,False,7066,1575,1598
54,Ash Crypto,"Don’t forget the people who were  - Spreading FUD about Binance  - Wishing for its collapse everyday   - Told you to sell everything & exit all the markets when bitcoin was $15,400  Learn from this. Always make your own decisions & don’t follow anyone blindly on CT, including me",11/13/2023 05:42 AM,True,2305,523,487
55,CZ 🔶 BNB,"This is also how some crypto projects get advisors and sponsors... 😂  Don't FOMO, DYOR. 🙏",11/12/2023 03:24 PM,False,10510,2092,1523
56,CZ 🔶 BNB,"Wishing you and your loved ones a festival filled with joy, light, and prosperity. May the glow of diyas illuminate your path with happiness and success. May this Diwali bring warmth to your home and fill your heart with the spirit of love and kindness.  Happy Diwali! 🪔✨",11/12/2023 03:13 PM,False,3595,708,862
57,Andres Meneses,"Just got an exclusive G-Shock 1 of 50  watch at Binance Blockchain Week Istanbul 2023! It all started with an unexpected invitation on Instagram from a ""@Binance intern"".  Text read: ""Hey! Join our exclusive crypto community. Enjoy VIP privileges, special events, networking, and custom Binance merch. We're rewarding those who've built this industry. Your expertise and insights can shape our future. Interested? Let's talk more!""  🎉 This initiative is a testament to how Binance values its community. Never expected such a unique thank-you gift! #BinanceBlockchainWeek  #CryptoCommunity #ExclusivePerks  Thank you to the @crypto0gs:  @cz_binance @heyibinance @_RichardTeng @RachelConlan for creating the Binance Circle 🙏🏼",11/12/2023 11:45 AM,True,624,148,230
58,CZ 🔶 BNB,"I guess ETF is a big deal in the US, but not elsewhere.",11/11/2023 06:24 PM,False,4630,757,934
59,Andres Meneses,"Had an amazing time at #BinanceBlockchainWeek  this week! 🌟 For those who couldn't make it, I've got you covered. Check out this tour video I made for you guys, and make sure to book your spot for the next one.  @binance #blockchain #Web3",11/11/2023 04:27 PM,True,562,182,202
60,CZ 🔶 BNB,"2 years ago today, #Bitcoin was at ATH (all time high) of $69,000. 🤷‍♂️😂",11/11/2023 05:59 AM,False,10241,1835,1626
61,CZ 🔶 BNB,"Executives from a client were lured on a 'business trip' to Montenegro, where they were abducted and forced to empty their wallets. Total loss ~$12.5m.  We investigated the on chain activities and reached out to our partners earlier today to have the wallet frozen, as all of the funds were taken in USDT and transferred to a Tron wallet. We managed to freeze about $11.8m of the $12.5m stolen.  Real event. Stay #SAFU. 🙏",11/10/2023 05:27 PM,False,11685,1651,1667
62,Data Ownership Protocol,"Thank you @Binance for a wonderful event! We had a great time at #BinanceBlockchainWeek sharing our vision, showcasing our technology and taking a step closer to true Data Ownership. A big shout out to our amazing community!  It was wonderful seeing you. Can't wait till next time!",11/10/2023 09:53 AM,True,992,312,241
63,CZ 🔶 BNB,"Poloniex hacked.  Don't know much details yet. We hope it will be resolved soon, and always ready to help if any of the funds flow our way.   Please stay #SAFU. 🙏",11/10/2023 01:44 PM,False,4343,783,962
64,CZ 🔶 BNB,"Not exactly breaking news, but still interesting to learn the details.  FTX sought regulatory ""crack down"" on Binance to increase market share | Federal Newswire https://thefederalnewswire.com/stories/650289523-ftx-sought-regulatory-crack-down-on-binance-to-increase-market-share",11/10/2023 08:36 AM,False,3387,622,923
65,CZ 🔶 BNB,US institutions are moving into crypto. What about your country?,11/10/2023 06:33 AM,False,4856,951,1063
66,CZ 🔶 BNB,"#bitcoin was $15,588 a year ago today. You are so ""lucky"" if you bought or held. 👍",11/10/2023 05:18 AM,False,15770,2975,1831
67,CZ 🔶 BNB,Joining #BinanceBlockchainWeek in ~20 minutes for a virtual talk.  See you there.  Livestream: https://www.binance.com/en/live/video?roomId=2160340&ref=BBW2023&utm_source=CZTwitter&utm_medium=GlobalSocial&utm_campaign=BBW2023,11/09/2023 12:51 PM,False,2096,371,33
68,CZ 🔶 BNB,,11/09/2023 08:29 AM,False,1047,174,272
69,CZ 🔶 BNB,"In crypto,  2 years of telling people to: zoom out, chill, hold... then 2 years of telling people to: not FOMO. 🤷‍♂️  repeat.",11/09/2023 07:00 AM,False,14519,2395,1794
70,Guilherme Lage,@binance total assets increased around $10B since last month and it’s close to April ATH https://defillama.com/cex/binance-cex?tvl=true&usdInflows=false,11/09/2023 06:55 AM,True,699,150,156
71,CZ 🔶 BNB,"It's time for #BinanceBlockchainWeek day 2.  If you're not in Istanbul, you can watch on #Binance live.  👉 https://www.binance.com/en/live/video?roomId=2160340&ref=BBW2023&utm_source=CZTwitter&utm_medium=GlobalSocial&utm_campaign=BBW2023",11/09/2023 06:47 AM,False,2748,372,24
72,CZ 🔶 BNB,U.S. House's Spending Bill Aims to Hamstring SEC's Gensler Amid His Crypto Crackdown https://www.coindesk.com/policy/2023/11/08/us-houses-spending-bill-aims-to-hamstring-secs-gensler-amid-his-crypto-crackdown/,11/09/2023 06:25 AM,False,2545,474,633
73,MichaelTalksTech,"Day 1 is so good,  i met lots of interesting person there 😊  See u guys in day 2 of #BinanceBlockchainWeek",11/09/2023 04:02 AM,True,411,110,145
74,BNB Chain,"Our Layer 2 solution opBNB has quickly risen to become the second most popular L2 in just a couple of months ⚡️  Now, we're announcing exciting support from @Binance that's set to boost opBNB even further!  Let's dive into the details 🧵 [1/5]  https://www.bnbchain.org/en/blog/opbnb-surges-with-69-market-share-growth-and-binance-supports-withdrawals-and-deposits",11/08/2023 11:11 AM,True,854,329,217
75,Binance,"Here’s @_RichardTeng announcing the #Binance Web3 Wallet for the first time, live today at #BinanceBlockchainWeek!  Set yours up 👉 https://binance.onelink.me/y874/6q66dfku?af_force_deeplink=true",11/08/2023 08:45 AM,True,1655,436,458
76,Binance Angels,"It's finally arrived! #BinanceBlockchainWeek kicks off today.  #Binance Angels are all geared up to welcome you into an event fuelled by innovation, collaboration, and the drive for financial freedom.",11/08/2023 08:54 AM,True,925,264,218
77,CZ 🔶 BNB,#BinanceBlockchainWeek has just started.   Livestream: https://www.binance.com/en/live/video?roomId=2160339,11/08/2023 07:53 AM,False,2591,415,29
78,CZ 🔶 BNB,#Binance is now your one app for all things Web3.    Our new Web3 Wallet lets you connect DeFi to CeFi in one click.    Try it and let us know what you think.    👉https://binance.onelink.me/y874/6q66dfku?af_force_deeplink=true,11/08/2023 07:50 AM,False,4825,867,61
79,Binance,"Meet the brand new #Binance Web3 Wallet!  Simple, convenient and secure.  Discover more 👇",11/08/2023 07:30 AM,True,10245,4265,3283
80,Crypto 🔶 Ahmet 🔸₿🔸,Love is beautiful with Binance. 🧡🫡  #BinanceBlockchainWeek #binance,11/08/2023 06:39 AM,True,758,161,224
81,CZ 🔶 BNB,#BinanceBlockchainWeek today.,11/08/2023 04:08 AM,False,1897,299,22
82,CZ 🔶 BNB,This is a small internal app being used for testing. Not news.   Unrelated to yesterday's teaser. We'll reveal that at #BinanceBlockchainWeek tomorrow.,11/07/2023 11:09 AM,False,2117,358,35
83,CZ 🔶 BNB,"Some people are shameless.   After attacking Binance publicly on stage a year ago, now issues a token and puts #Binance logo on their website WITHOUT permission. 🤡🤷‍♂️😂",11/07/2023 08:43 AM,False,7520,1210,1534
84,CZ 🔶 BNB,"Experts are very good at telling you what can’t be done. They rarely tell you you can do something new.  Innovators are usually not experts. They don’t know it can’t be done, so they get it done.",11/06/2023 10:34 PM,False,7167,1308,955
85,CZ 🔶 BNB,Bahrain🇧🇭 is a hidden gem in the GCC.,11/06/2023 10:20 PM,False,2525,313,564
86,CZ 🔶 BNB,Most people have a fallacy of thinking in linear scales.,11/06/2023 01:53 PM,False,4321,768,1001
87,CZ 🔶 BNB,3 👀,11/06/2023 01:09 PM,False,14084,2361,3483
88,CZ 🔶 BNB,Can you beat my score? 😂,11/06/2023 06:59 AM,False,518,96,9
89,CZ 🔶 BNB,"“This 'telephone' has too many shortcomings to be seriously considered as a means of communication. The device is inherently of no value to us.” — A memo at Western Union, 1878.",11/06/2023 06:21 AM,False,4052,715,849
90,Balaji,"Congress blew him kisses. Journalists gave him applause. Regulators promised to take no action. So it was only Crypto Twitter that uncovered his deception.  Read the actual history of what happened with Sam Bankman-Fried, before it gets memory holed. https://balajis.com/p/crypto-twitter-found-sbfs-fraud",11/06/2023 01:07 AM,True,6148,1464,337
91,Awawat,"Bought some $BNB spot today: - Binance perps listings are accelerating and bullish again (e.g. GAS, CAKE, TWT), - held $200, - SBF trial ending + the info that came out of it discredits a lot of the FUD, - think we can use BNB as a proxy again to assess market sentiment",11/05/2023 01:50 AM,True,1073,216,198
92,CZ 🔶 BNB,🤷‍♂️,11/04/2023 08:55 AM,False,2933,520,796
93,CZ 🔶 BNB,Someone just sent this to me. I don't know who made it. Probably someone in Japan🇯🇵. Just thought it is kinda fun. 😂,11/03/2023 12:43 PM,False,1542,152,436
94,CZ 🔶 BNB,😂,11/03/2023 12:39 PM,False,8797,1050,2025
95,Binance,Your #Binance P2P experience just got better.  You can now:  🔸 Track your P2P transactions in real-time with your iOS Live Activity 🔸 Research sellers better with new profile details  Swipe to learn more about this week's #BinanceBuild update 👉,11/03/2023 10:00 AM,True,1385,504,450
96,CZ 🔶 BNB,🇳🇬,11/03/2023 08:47 AM,False,10272,2220,4301
97,CZ 🔶 BNB,#Binance Turkey🇹🇷 Demonstrates High Security & Privacy Standards Through Global Certifications | Binance Blog https://www.binance.com/en/blog/ecosystem/binance-tr-demonstrates-high-security--privacy-standards-through-global-certifications-4912616310460496179,11/02/2023 03:04 PM,False,2653,783,690
98,CZ 🔶 BNB,this is a screenshot of the binance.com homepage. 😂,11/02/2023 06:06 AM,False,757,105,136
99,CZ 🔶 BNB,4 year cycles,11/02/2023 04:54 AM,False,14358,3093,1839
100,CZ 🔶 BNB,"The interns gave me the cape when I showed up yesterday. I didn't know I was suppose to be Dracula.  Also only just saw this photo on Twitter, and copy and pasted it.",11/01/2023 03:12 PM,False,478,84,157
101,CZ 🔶 BNB,"A touch late, but happy Halloween!",11/01/2023 03:11 PM,False,8406,1151,1988
102,CZ 🔶 BNB,Seen it a few times in Dubai. Almost not a thing anymore. 😂,11/01/2023 02:51 PM,False,2474,418,516
103,CZ 🔶 BNB,Imagine being on the wrong side in history for a better form of money that helps billions. It won't be a good legacy.,11/01/2023 05:44 AM,False,5165,1027,984
104,CZ 🔶 BNB,"Our thoughts and prayers go out to Mexico 🙏  #Binance to issue up to $100 in #BNB to users impacted by Hurricane “Otis” in Acapulco, Mexico.  » https://www.binance.com/en/blog/all/binance-to-issue-up-to-100-to-registered-users-in-the-hurricane-impacted-acapulco-region-6989714124562365276",10/31/2023 04:58 PM,False,3220,559,40
105,CZ 🔶 BNB,Happy Halloween.🎃,10/31/2023 08:08 AM,False,3625,682,57
106,CZ 🔶 BNB,It seems bad people like to think everyone else is the same as them... 🤷‍♂️   But the truth eventually comes out. 😂,10/31/2023 04:50 AM,False,1185,318,487
107,CZ 🔶 BNB,#Binance,10/30/2023 08:27 AM,False,2719,398,47
108,CZ 🔶 BNB,Cumhuriyetimizin 100. yılı kutlu olsun! 🇹🇷,10/29/2023 08:17 AM,False,13138,1811,1598
109,CZ 🔶 BNB,"a 4 post.  This guy, first promises positive coverage, no FUD, etc.    So I agreed to and spent 2 hours with him. He specifically asked to check out the van I use. So, we arrange to pick him up with it. We bought him drinks (orange juice and coffee) and chatted for 2 hours.   Now out of all that, all he could do is talk negatively about my van. 😂 No, it's not like airplane seats (those suck anyway). It's a Toyota Granvia. It has reclining seat backs, good for my herniated-disc back. And no, I never hit anyone in the back with my seat back. I just never do that.  And most importantly, everyone I know ❤️ Dubai!   Normally I would not waste time on this. But once in a while, it's fun to illustrate how bad some FUD come about. Comical in a way. 4",10/29/2023 07:33 AM,False,3011,802,1506
110,CZ 🔶 BNB,"The point may not have been clearly articulated.   The tie is still here and very ""popular"". Napkins didn't eliminate ties.",10/29/2023 06:34 AM,False,844,134,154
111,CZ 🔶 BNB,Fiat won’t disappear any time soon.   The tie 👔 was originally used as a napkin. 🤷‍♂️  Crypto will make the market bigger.,10/28/2023 10:08 PM,False,6876,1114,1627
112,Matt Hougan,"Two-thirds of all bitcoin has not moved in over a year, an all-time high.    These people owned bitcoin when FTX blew up, and did not sell. They saw bitcoin rise more than 100% this year, and did not sell.  Do you expect them to sell now, before a bitcoin ETF is approved?",10/26/2023 10:35 PM,True,1942,581,287
113,CZ 🔶 BNB,Users drive everything we do at #Binance.  The team is always listening to feedback and figuring out how to make our products better.   Here's why: https://www.binance.com/en/blog/from-cz/how-our-users-drive-innovation-at-binance-7835266678781766028,10/27/2023 06:00 PM,False,1790,424,25
114,CZ 🔶 BNB,New Launchpool.,10/27/2023 02:55 PM,False,8561,3220,1575
115,Binance,"""You, our users, drive everything we do at Binance. So every time you see #BinanceBuild on our channels, know that you’re at the heart of it.”  @cz_binance shares how our ethos to keep building inspired the essence behind #BinanceBuild.  Read here ➡️ https://www.binance.com/en/blog/from-cz/how-our-users-drive-innovation-at-binance-7835266678781766028?ref=AZTKZ9XS&utm_source=BinanceTwitter&utm_medium=GlobalSocial&utm_campaign=GlobalSocial",10/27/2023 06:24 AM,True,1392,503,390
116,Binance,"We’re excited to announce Kyrylo Khomiakov as our new Regional Head for CEE and Central Asia.  Alongside his deep understanding of local markets and the wider industry, Kyrylo will leverage his 15 years of leadership experience to expand our international presence.  Learn more 👇",10/26/2023 09:00 AM,True,1204,415,366
117,CZ 🔶 BNB,🤷‍♂️ much transparency in crypto.,10/25/2023 06:50 PM,False,3130,786,771
118,CZ 🔶 BNB,Technical issue with a middleware service impacting withdrawals. Funds are SAFU. Our team is on it. 🙏,10/25/2023 11:31 AM,False,4063,749,849
119,CZ 🔶 BNB,"Crypto is volatile.  Remember to exercise prudent risk management when trading. If you don't know what TP/SL means, you should learn about it.  Screen shot from a demo.",10/24/2023 03:12 PM,False,5544,1198,1741
120,CZ 🔶 BNB,"gm to the holders. It wasn't easy, but...",10/24/2023 06:50 AM,False,13288,1655,2308
121,CZ 🔶 BNB,"The golden ticket to train with @Cristiano Ronaldo, with flights/hotel/etc covered by #Binance, still hasn't been claimed.  Get your free CR7 ForeverZone box and it could be yours.  ➡️ binance.com/en/activity/cr7-…",10/23/2023 03:12 PM,False,2265,616,569
122,Binance,"Is it Uptober?  Catch the wave on #Binance!  Trade $50 of #Bitcoin or your other favourite coins on spot to win a share of 5,000 $USDT in token vouchers.  Start here ➡️ https://www.binance.com/en/support/announcement/01c2871b7138476d8adbdc7cf539edfe?ref=AZTKZ9XS&utm_source=BinanceTwitter&utm_medium=GlobalSocial&utm_campaign=GlobalSocial",10/23/2023 12:06 PM,True,1349,426,460
123,Binance,#Binance Halloween has only just begun.  Get ready for spooooky activities!,10/23/2023 08:00 AM,True,1620,483,519
