,username,text,date,is-retweet,likes,retweets,comments
21,Zignaly,"(1/3) 🔥 Today, another ~$53.8K worth of $ZIG (538,000 ZIGs) were burnt in our fortnightly #buyback and burn program— taking total #ZIG burnt for Apr’24 to ~$110K+!   With us targeting L1, we are just enroute to getting bigger! Are you in? $ZIG 🚀",05/01/2024 03:06 PM,True,402,63,29
22,WIZZ🥷 ( beware scammers ),Remember the doomcallers.  We finish them soon. Mark my words   #btc,05/01/2024 07:03 PM,False,3003,212,219
23,WIZZ🥷 ( beware scammers ),$VELO fomo start to kick in  Higher 🤝🚀,05/01/2024 06:13 PM,False,713,111,105
24,WIZZ🥷 ( beware scammers ),Study $neo 2017 chart. Then check the $INJ chart  The future is bright.,05/01/2024 06:03 PM,False,1676,140,143
25,WIZZ🥷 ( beware scammers ),Dortmund- PSG  LFG 🚀,05/01/2024 05:04 PM,False,634,16,117
26,WIZZ🥷 ( beware scammers ),$ROUTE 🤝,05/01/2024 05:02 PM,False,236,24,34
27,WIZZ🥷 ( beware scammers ),I been here 3 cycles. I know why most reply boys are still broke   Lvrg trading. Blaming others and doing 0 research last but not least. Lack of patience.  They want x100 overnight   #btc,05/01/2024 04:03 PM,False,3011,174,238
28,Three Protocol - Jobs3,"Contract Renounced!  After a great launch, the $THREE token contract has now been renounced.  This means:  🟪 No Tax forever 🟪 No Whitelist 🟪 No Blacklist 🟪 No Maximum buy  Renouncement TX: https://bit.ly/threecontractrenouced  Trade $THREE:  https://app.uniswap.org/explore/tokens/ethereum/0xa059b81568fee88791de88232e838465826cf419",05/01/2024 09:35 AM,True,227,41,39
29,WIZZ🥷 ( beware scammers ),Anyone else needs this ?,05/01/2024 08:24 AM,False,3315,288,577
30,WIZZ🥷 ( beware scammers ),Gm friends. Its now or we all doomed.  #btc   If this isnt the bottom. Then truly we are all doomed.,05/01/2024 07:23 AM,False,2276,136,556
31,WIZZ🥷 ( beware scammers ),Gn friends.  I hope you didnt sold the bottom  We resume up season shortly 🚀🚀 #btc,04/30/2024 10:14 PM,False,1788,154,162
32,quinto.eth,$FET still cheap brothers.,04/30/2024 09:36 PM,True,479,51,32
33,DevvE,"It's officially here. The DevvE Launchpad is now LIVE! 🎉  https://piped.video/SP166gOoov4  Unlock the full potential of your DevvE tokens with our new staking platform. Dive into exclusive project allocations, gain access to staking rewards from top-tier crypto projects, and more!",04/30/2024 05:05 PM,True,447,105,52
34,WIZZ🥷 ( beware scammers ),$FET  we running it back soon  I think the bounce on #AI coins will be epik.,04/30/2024 09:27 PM,False,1445,120,193
35,WIZZ🥷 ( beware scammers ),Bottom #btc,04/30/2024 07:56 PM,False,3190,311,576
36,WIZZ🥷 ( beware scammers ),Time to pay attention.  #btc 🤝🚀,04/30/2024 07:36 PM,False,2467,155,258
37,Crypto Zeinab,$LNQ is approaching a Bullish Order Block and is also set to form the 5th wave according to the Elliot Wave Theory. The next phase of the bull market could see altcoins like @linq_ai soar.,04/30/2024 06:53 PM,True,400,77,53
38,WIZZ🥷 ( beware scammers ),BAYERN - REAL  LFG.  🚀,04/30/2024 06:19 PM,False,841,25,190
39,WIZZ🥷 ( beware scammers ),I think 65% maybe even 75% blow their money up because of lvrg trading....  Why Just why ?  I said it many times. Stay away from it. There is only a hand of people that can really trade good.,04/30/2024 06:11 PM,False,652,25,180
40,Clearpool,Clearpool is coming to @berachain and has deployed on Berachain's Artio Testnet!  Migrating credit on-chain and pioneering #RWA innovation to the #Berachain Ecosystem,04/30/2024 02:33 PM,True,632,100,56
41,WIZZ🥷 ( beware scammers ),Watch this unfold. The final dip before the real melt up. #BTC  The road to 100 k starts soon,04/30/2024 05:31 PM,False,3582,419,424
42,WIZZ🥷 ( beware scammers ),$VELO is holding like an absolute beast.  Once #btc recovers i think we will see hard bounces accross #AI coins AND other coins that performed well before  $FET $INJ $PAAL $HASHAI $ARC $ATOR $VELO $DIONE,04/30/2024 03:40 PM,False,1567,213,195
43,WIZZ🥷 ( beware scammers ),@raffayalvi was bussy buying the $LRC local top,04/30/2024 03:36 PM,False,212,10,34
44,WIZZ🥷 ( beware scammers ),Nothing changed.  If we break below 57/58 k this is not valid anymore. #btc.  I dont see that happening. Bull mode re activated soon again.  The final dip #btc 🤝,04/30/2024 03:11 PM,False,1783,160,149
45,WIZZ🥷 ( beware scammers ),Those tiktok plebs build diff.,04/30/2024 02:51 PM,False,242,10,24
46,WIZZ🥷 ( beware scammers ),Imagine posting those in your discord.  Plebs like this are unknown in the space. But trying some cloud chasing.   Imo i been calling $FET since under 0.02 its still up x 100 and was one of the best performers this whole run up.   Larps like @raffayalvi next time Just dm me.,04/30/2024 02:51 PM,False,744,33,124
47,StacksOnChain,"People are arguing if they should buy at 58,59,60 or 61. Brothers... two years ago we were at 16k and everyone thought it was the end. Just spot and hold. At any price.",04/30/2024 01:42 PM,True,260,25,11
48,WIZZ🥷 ( beware scammers ),Clowns here arguing if they gonna buy #btc now at 61 k or 60 k  Htf remains bullish. I expect the bounce to be glorius.  Max bottom as said before 58/59 k max long  Have a great day.🤝,04/30/2024 01:13 PM,False,3029,229,224
49,The Optimus Project 🤖 | $OPTI,"Behold, #Optimus is currently the #1 top gainer within the past 24 hrs on @CoinMarketCap under BOTH the #AI and #memecoin categories.  One community taking over two of the hottest and most sought-after rankings. This. Is. $OPTI 🤖  coinmarketcap.com/view/ai-bi… coinmarketcap.com/view/memes",04/30/2024 03:41 AM,True,255,57,24
50,WIZZ🥷 ( beware scammers ),They want you to sell the bottom here so you can fomo buy soon again above 80 k  I dont make the rules. But it is what it is...  #btc,04/30/2024 10:37 AM,False,3202,309,247
51,WIZZ🥷 ( beware scammers ),Gm friends,04/30/2024 08:23 AM,False,854,16,271
52,WIZZ🥷 ( beware scammers ),Imho. I have the feeling we are going to super pump so fast leaving most side lined.  As i said before. See you at 80 k soon friends  #btc   Gn for now.,04/29/2024 11:05 PM,False,3571,268,216
53,WIZZ🥷 ( beware scammers ),Is China bidding?,04/29/2024 11:04 PM,False,829,51,95
54,𝐂𝐑𝐘𝐏𝐓𝐎 𝐀𝐋𝐔𝐂𝐀𝐑𝐃 🆃🅷🆁🅴🅰🅳🅾🆁,🔥  EPIC AMA EVENT  🔥  @linq_ai  X  @Spectre__AI   I am crazy happy to announce that I will be making an epic joint AMA with $LNQ and $SPECT teams to showcase both projects!  Don`t miss it as 4 good random questions will be rewarded with 50$ each!  2x50$ in $LNQ  2x50$ in $SPECT Both teams are sponsoring it!  Join us on this awesome event! Date: 02 May 2024 Time: 2PM UTC Location: X spaces @SebastianWols17   Found both those top AI projects thx to @CryptoWizardd   See you there!,04/29/2024 07:51 PM,True,263,96,49
55,Three Protocol - Jobs3,"🟪 Important Announcement!  Regrettably, the current state of ERC20 is witnessing a surge in sniping and new methods. Upon careful evaluation, we have identified that our $THREE token contract lacks a few anti-bot features. This vulnerability could potentially be exploited by a sophisticated sniper attack, leading to a significant purchase of the supply.  For this reason we have decided to delay our launch until 6pm UTC to enable our devs to make sure the contract is as robust as possible.  Please ignore all contract addresses!",04/29/2024 04:53 PM,True,350,88,128
56,WIZZ🥷 ( beware scammers ),Sending excly $0,04/29/2024 05:35 PM,False,345,5,45
57,WIZZ🥷 ( beware scammers ),Sure bro sending in 1 min  Next time ask for a mil instead,04/29/2024 05:35 PM,False,915,29,252
58,WIZZ🥷 ( beware scammers ),Any of my followers from #curacao ?  How is the weather there the next 2/3 weeks  Need some beach and sun ☀️,04/29/2024 03:25 PM,False,547,56,175
59,WIZZ🥷 ( beware scammers ),$velo   Chart Just bounced of support.  Higher soon 🤝,04/29/2024 03:09 PM,False,736,116,74
60,WIZZ🥷 ( beware scammers ),Looks like we following the blue line.  The last dip before the real melt up starts. Max long at 58/59 k #btc   This is where most people lose faith and sell their baggs. Just before real wealth about to be created.   #patience,04/29/2024 11:52 AM,False,2073,207,203
61,WIZZ🥷 ( beware scammers ),Gm $PLANET now live trading on one of my fav exchanges $WOO,04/29/2024 09:39 AM,False,596,73,141
62,ARC,#ARC is going mobile! 🚀 Join our community now to be among the first to experience seamless #Web3 on-the-go with our Mobile and Web dApp closed-beta testing.  Experience state-of-the-art  + 24/7 #AI audits for your portfolio security + Security alerts + Seamless cross-chain swaps + In-app price charts + Real-time market prices + Portfolio news updates + Gems suggestions and much more...  Coming soon to iOS and Android!,04/25/2024 08:05 PM,True,590,164,45
63,Hash AI,"Celebrating a Remarkable First Month at #HashAI! 🎉  What a journey it’s been! In just 30 days, we’ve achieved milestones that have set the stage for the scale and scope of our project, as well as our incredible community. Here’s a look at our amazing progress:  💰 Financial Growth:  • $1.9M in LP Injections: Boosting liquidity to ensure a robust trading environment. • $3M in Global Investments: Thanks to your trust, we're expanding faster and stronger!  🔥 Token Evolution:  • 15,000+ Holders: Our community continues to grow steadily. • Over 10% of Token Supply Burnt: We're committed to enhancing token value and stability.  🌍 Operational Expansion:  • 20,000+ Tera Hash: Scaling our operations to meet global demand. • 500+ GPUs: Powering our mining operations with top-tier hardware.  🤝 Strategic Partnerships:  • Collaborations with @chainswaperc & @OpSecCloud: These partnerships enhance our platform's capabilities and security.  💸 Community Returns:  • $48K in the First Community Share Pool: Rewarding our community for their incredible support and investment.  $HashAI is just getting started, and the future looks brighter than ever. Here's to many more months of success and innovation with all of you!",04/25/2024 08:54 PM,True,695,189,90
64,WIZZ🥷 ( beware scammers ),Gn.  🤝,04/28/2024 09:21 PM,False,620,17,144
65,Three Protocol - Jobs3,Zero-Knowledge Proof Pseudo Anonymisation!  ZKP is a core part of Three Protocol and will feature across all of our decentralised marketplaces.  It allows users to build an on-chain profile linked to their private key without revealing transactional data or having to provide KYC.  ZKP is a move toward genuine privacy and on-chain utility without oversight from centralised onlookers or CBDCs.,04/28/2024 03:08 PM,True,245,59,105
66,CryptoPeacock,"Last year i bought $PEPE early, because it was a well known Meme and i thought it could do well  - and it did. This year i found a meme early that gets me even more excited.. THE MEME literally everybody knows. its called $NPC ! Smar guys know @cryptocevo @CryptoWizardd @jkrdoc",04/28/2024 06:12 PM,True,280,45,51
67,WIZZ🥷 ( beware scammers ),Pump season ahead.  Dont let them fool you.  100 k #btc in the coming months,04/28/2024 02:58 PM,False,3771,312,294
68,WIZZ🥷 ( beware scammers ),Scammer.  Not me. Dont fall for it 🤝,04/28/2024 12:08 PM,False,490,52,94
69,WIZZ🥷 ( beware scammers ),Gm friends.  What we doing today. Those days are in crypto are really good. Honestly i find some rest in those days....  When pump season start. Your awake again for hours. Less sleep etc..  1/2 month like this with side way pa is perfect.  🤝,04/28/2024 10:15 AM,False,1412,69,191
70,eesee.io,"With a solid growth and Top 2 trending on @CoinMarketCap in one day, we're ready to announce new listing! 🔥  Thanks to our community for an insane support that you've shown to us!  Keep your eye on $ESE - New listing is coming next week 📈  Make sure to turn on all your notifications We're just getting started🚀",04/27/2024 01:32 PM,True,433,79,73
71,WIZZ🥷 ( beware scammers ),$LNQ Burn 🚀🤝,04/28/2024 10:03 AM,False,229,40,63
72,WIZZ🥷 ( beware scammers ),📸,04/27/2024 11:09 PM,False,435,61,74
73,WIZZ🥷 ( beware scammers ),Time to increase knowledge   Gn,04/27/2024 10:18 PM,False,898,41,144
74,Abdul Rafay Gadit,"We deliver what we promise, and more 🤝  During the month of April, we successfully became complied by being one of the first projects to secure a full CAT-II license out of South Africa. We also announced #ZIGChain, our very own L1 to create the world’s first wealth generation infrastructure.  $ZIG is set to be the native token of the blockchain, bringing the ultimate utility 👀  We were also the gold sponsor at #TOKEN2049 in Dubai, and pulled off the BEST side event- added a few more partnerships for culture 😁  April is yet to finish and the month of May already looking solid AF! 🔥  Let’s keep building - join us!",04/27/2024 03:18 PM,True,247,35,28
75,WIZZ🥷 ( beware scammers ),The $VELO chart reminds me of the $TEL chart of 2020 that pumped insane in 2020  <<< $TEL  >>>> $VELO 📸,04/27/2024 07:33 PM,False,1243,213,208
76,WIZZ🥷 ( beware scammers ),Recovery on $VELO is smthing diff  Higher soon 🚀,04/27/2024 07:24 PM,False,1109,110,124
77,Polly,They're basically saying it but they can't say it directly.  $VELO on Binance soon,04/26/2024 01:45 PM,True,452,78,36
78,Polly,"Two weeks ago, $VELO touched $0.015 and retraced to a low of $0.008 due to the Iran/Israel news which made $BTC dip to around $60k. I bought that dip.  Two weeks later, a stronger floor has been built and were closer than ever to Orbit and perhaps a Binance partnership/listing. $VELO touched $0.023 and retraced to $0.0179 due to $BTC retracing back to $62k.  Needless to say,  I bought the dip and topped up here.",04/27/2024 05:47 PM,True,362,45,28
79,AIgentX | AIX,"🚀 Exciting News Ahead for AIgentX Community! 🌐  We’re thrilled to announce something big is on the horizon: AIgentX Decentralized Exchange is coming soon!   Get ready for a trading experience where security meets innovation, all powered by AI. 🤖💼  Stay tuned for more details.   The future of trading in Web3 is about to get a major upgrade!",04/26/2024 06:35 PM,True,445,111,55
80,WIZZ🥷 ( beware scammers ),The last impulse of this bullmarket is where many will get their reward for being patience..  We are close fam  Dont lose faith now. Pump season ahead  #btc #alts,04/27/2024 02:33 PM,False,3984,373,258
81,Dione Protocol,Dione Governance is now live on Odyssey Testnet at governance.dioneprotocol.com,04/27/2024 08:00 AM,True,805,214,61
82,WIZZ🥷 ( beware scammers ),Gm,04/27/2024 10:16 AM,False,657,35,180
83,van00sa,$ZIG  While everything else is nuking ZIG has been holding strong.   Here are updates: - launched ZIGChain L1 on cosmos - $100m ecosystem fund with DWF labs  - acquired CAT-II license - fully covered and regulated - $ZIG x Laika AI - stake for $LKI rewards  One of my biggest bags,04/27/2024 07:58 AM,True,285,37,32
84,TraderNJ,When the market decides to rip  $VANRY -$0.5  $DOGE - $0.45  $VELO - $0.12  CEX coins have my attention,04/27/2024 09:13 AM,True,570,51,58
85,WIZZ🥷 ( beware scammers ),$PAAL  One of my biggest winners this cycle 🤝  next run this will sky rocket.,04/26/2024 05:55 PM,False,958,107,107
86,Dongo AI,"$CAH 🤝 $DONGO  Dongo AI is happy to welcome @moontropica to the Dongo Platform! 🚀  By integrating Moon Tropica, we're excited to offer crypto users a richer experience, enabling them to ask questions about Moon Tropica and explore its unique features.  Moon Tropica is an expansive open-world game that combines the nostalgic feel of classic games with elements of community and crypto culture. Players can explore islands, complete quests, solve puzzles, conquer dungeons, and earn the native currency $CAH, which can be used to trade assets.",04/26/2024 04:04 PM,True,224,42,29
87,WIZZ🥷 ( beware scammers ),Boring market rn. Soon we resume up only ! But until then......  Spend some time with fam. Enjoying the weather.  Kingsday in the netherlands tommorrow.  Have a great weekend.  🤝,04/26/2024 02:01 PM,False,2527,114,182
88,XSwap 🔗,$XSWAP LBP Sale on Fjord is LIVE!   Let’s create a history together! https://app.fjordfoundry.com/pools/0x49261CA18C309927065b9bbaDf3A076BBf451eE8,04/25/2024 05:00 PM,True,672,188,207
89,Andrew Crypto,$ZIG breaking out while Btc is correcting before final leg up. Imagine what will happen once bitcoin starts going up again. Want to see a daily close breakout today to confirm this breakout.,04/26/2024 11:47 AM,True,378,56,112
90,WIZZ🥷 ( beware scammers ),$HDRO  BUY BACK 🤝  #Injective ecosystem,04/25/2024 11:43 PM,False,363,41,112
91,eesee.io,The new stage of eesee begins!🔥  With $ESE live we keep developing our platform and move forward to reach new heights!  Here's what you can expect by the upcoming announcements 👇  • Staking on @Blast_L2 Launch • Rewards Phase 2 Launch • New IROs • Raffles for $ESE tokens • RWAs Integration  • Action Based Raffles • eesee Royal Pass Launch • Genesis Collection Launch • New Blockchains Integration  + Few more secret announcements 👀  Stay tuned for what's coming as this is just a beginning 🚀,04/22/2024 03:44 PM,True,669,174,128
92,WIZZ🥷 ( beware scammers ),$VELO season ahead  So to @kundunsan follow this champ.,04/25/2024 08:36 PM,False,768,72,145
93,WIZZ🥷 ( beware scammers ),Update on the wizz ta  I wouldnt be suprised if they take out those wicks below 60 k for the last time before they send it straight to 80 k  Or we instant teleport to 80 k   Regardless before dumb people make comments. Zoom out. We are going up. First target 80 >> 75 > 100 k #btc,04/25/2024 07:31 PM,False,2336,300,274
94,quinto.eth,"$ZIG   Steady lads, deploying capital.  This is the last time we are in 0.09$",04/25/2024 07:03 PM,True,304,36,20
95,WIZZ🥷 ( beware scammers ),Send few people on umrah this year (give away) Helped building majids all over the world ( finance parts )  Paid my zakkat✅️  Dont forget to do good 💚,04/25/2024 06:53 PM,False,1360,63,212
96,WIZZ🥷 ( beware scammers ),$ORAI ecosystem rapidly growing  We all know where the #AI tokens will go  🚀,04/25/2024 06:47 PM,False,524,97,130
97,WIZZ🥷 ( beware scammers ),$LNQ 📸,04/25/2024 06:15 PM,False,244,49,63
98,Johnny,$ATOR dip everyone wanted but now are scared to bid  Dips are for accumulating -- down 41% from the highs.. ATOR has been in it's own bull market for over a year now  On pace to have a larger network than TOR in small period of time  High conviction this trades much higher,04/25/2024 04:22 PM,True,504,93,77
99,WIZZ🥷 ( beware scammers ),$ARC very bullish one this smallcap  Huge potential  Easy x 20 x 40  longterm hodl,04/25/2024 05:30 PM,False,774,160,106
100,WIZZ🥷 ( beware scammers ),$LAKE seems to be sitting on support.  #DeSci,04/25/2024 04:20 PM,False,255,35,73
101,WIZZ🥷 ( beware scammers ),$Trac #AI,04/25/2024 04:16 PM,False,415,53,59
102,WIZZ🥷 ( beware scammers ),$VELO strong af.  Leg up soon imo  🚀📸,04/25/2024 04:14 PM,False,1254,155,200
103,WIZZ🥷 ( beware scammers ),"Over the last few years i have seen alot of people converting to islam. But the last year its even more then ever.   Even of what going on in gaza the people seem to wake up...  Its not the eyes that are blind, but the hearts  #alhamdulillah",04/25/2024 11:34 AM,False,1437,125,181
104,Tiberius,"I can’t remember the genocide and ethnic cleansing campaign that murdered tens of thousands of innocent civilians that prompted similar persecution in 1930’s Germany — can you tell me where I can learn more about it?  Oh, no, that’s because it’s completely different and you weaponise the Holocaust to commit atrocities yourself, using the memory of innocent Jews as leverage to murder innocent Palestinians.  And we ALL know it.",04/24/2024 07:52 PM,True,25774,2783,355
105,WIZZ🥷 ( beware scammers ),$FAR 🚀,04/25/2024 05:02 AM,False,238,41,100
106,Clearpool,"⛓️ The Clearpool protocol's composability continues to shine and gain further adoption!  @idlefinance has just built and released 'RWA Best Yield Vaults' on top of Clearpool's @Optimism Market borrower pools for @FasanaraDigital, #PortofinoTechnologies, & @BastionTrading.  Learn more 👇  $CPOOL $IDLE $OP $RWA",04/24/2024 03:44 PM,True,257,47,9
107,WIZZ🥷 ( beware scammers ),$NAI with another banger 🚀,04/24/2024 08:01 PM,False,340,53,79
108,Happy Gil,$VELO 🔥 Next stop $.035 🔥🔥🔥🚀 SEND IT!!!,04/24/2024 01:36 PM,True,441,73,19
109,WIZZ🥷 ( beware scammers ),Just some small moves before the real melt up starts  #btc,04/24/2024 05:25 PM,False,2686,211,263
110,GameGPT by PRISM,"With the results of our poll in, it’s time to take a look at the concept art behind our first faction reveal, The Code.  As one of three factions of our Genesis Collection and Prism Universe, this art showcases the theme and overall concept of the characters. There will be various renditions of the artwork and characters depending where the story is told.  Get ready, this is our first major look at the theme for The Code faction. What do you think? Tell us in the comments below for a chance to win a Whitelist spot for the NFT mint!",04/22/2024 04:10 AM,True,702,404,112
111,WIZZ🥷 ( beware scammers ),Big partnership between $NAI and $VANAR   Both great projects and holding them longterm @NuklaiData @Vanarchain,04/24/2024 02:41 PM,False,507,90,104
112,SmarDex.io,"Current status and announcement :  Hello everyone,  Thanks again for your increased patience regarding USDN!  As you know, our priority is always to release flawless products of the highest possible quality.  After more than a year of research, we started working on implementing our USDN solution in July 2023. The number of challenges we had to solve was impressive, and our team succeeded in surpassing every milestone. This is a great source of pride for us, and has made us understand why no one has ever succeeded in creating a decentralized synthetic dollar. USDN is more than that.  We've recently added a few extra security measures and some extremely innovative functions to enable the protocol to be even more efficient in its liquidity management. This has made development a little longer, and we're confident that we'll be entering the final audit phase in 2-3 weeks' time.  In the meantime, here are some long-awaited details on USDN related to $SDEX:  • For each USDN minting; a few SDEX will be purchased by the user who will burn them forever. This means that the SDEX price will definitely rise a little more for each new mint.  • TVL will generate strong buying pressure on SDEX. Let's say the TVL of $USDN is 1 billion. Taking the state of the average market over the last few years and extrapolating to the future, this would generate around $600,000 worth of SDEX bought and burned every month (at current prices, this represents around 35,000,000 SDEX). These purchases would take place automatically, recurrently and perpetually, for as long as the blockchain exists. Growth is linear. For example, if USDN reaches the current TVL of Ethena USDe (which is a fully centralized Delta Neutral synthetic dollar attempt that we deem suboptimal, risky and vulnerable for reasons we'll detail later), that would be $1,440,000 of SDEX that would be bought per month on the pools and then burned forever.  It's up to you if you want to take a look at the impact on SDEX prices of this kind of automatic, recurring purchase.  We'll be sharing many more details with you over the coming weeks, and thank you again for your attention and patience. We're proud and honored to be supported by such a great community.  With love 💚, The SmarDex team",04/24/2024 11:28 AM,True,572,175,77
113,WIZZ🥷 ( beware scammers ),Great update from #M87 @MessierM87,04/24/2024 11:53 AM,False,217,45,104
114,DavidCrypto,"If you think, you are late on $velo, you are wrong.  And look at all time chart. Its 95% down from its previous all time high.",04/24/2024 09:06 AM,True,491,93,132
115,WIZZ🥷 ( beware scammers ),$WOO to $1,04/24/2024 10:11 AM,False,1234,156,224
116,WIZZ🥷 ( beware scammers ),$OPTI,04/24/2024 07:30 AM,False,332,30,99
117,iWantCoinNews📈,$FET | Blow it up.,04/24/2024 07:11 AM,True,585,72,36
118,WIZZ🥷 ( beware scammers ),Gm friends.,04/24/2024 06:48 AM,False,878,27,372
119,CRG,"$SPECT one of the strongest alts across the entire market on this bounce  Looking at the chart you wouldn't even know there was a big market wide nuke   Fr, @Spectre__AI is one of the most undervalued AI plays out there. It's probably my number 1 favourite small cap AI play.   When AI szn 2 comes back around... I have little doubt that $SPECT gonna be one of the top gainers",04/23/2024 10:37 PM,True,274,83,59
120,WIZZ🥷 ( beware scammers ),Really excited for this $CAH 🚀  #GAMING,04/23/2024 10:14 PM,False,348,130,144
121,WIZZ🥷 ( beware scammers ),Gn friends 💚,04/23/2024 08:57 PM,False,554,25,149
122,Planet,"Reflecting on our achievements to date from burning 3.6 Billion $PLANET to the $PLANET Limited Edition Messi backed RWA reveal, with much more ahead in the near future. Let's continue this incredible journey together. 🚀  #PlanetReFi",04/16/2024 01:35 PM,True,600,128,89
123,WIZZ🥷 ( beware scammers ),$ROUTE  📸,04/23/2024 08:41 PM,False,313,42,64
124,Three Protocol - Jobs3,"Development Announcement!  Three Protocol devs are now testing the Rust Tri-Signature Smart Contract on chain (Solana).  The first of its kind, creating a new standard in decentralised commerce with ZKP pseudo-anonymous digital identities  🟪 Quick dispute fee-free transactions 🟪 Equitable disputes 🟪 Permissionless 🟪 DAO Based 🟪 Private  Read more here: https://three-3.gitbook.io/litepaper/tri-sig-smart-contract-structure",04/23/2024 02:57 PM,True,241,59,28
125,WIZZ🥷 ( beware scammers ),Listening @DevveEcosystem,04/23/2024 08:22 PM,False,210,27,35
126,WIZZ🥷 ( beware scammers ),Will tell you the key to succeed in this space.,04/23/2024 07:04 PM,False,1349,37,112
127,WIZZ🥷 ( beware scammers ),$SCANS,04/23/2024 06:52 PM,False,217,26,48
128,WIZZ🥷 ( beware scammers ),8 years of crypto... its insane time flies.   #Alhamdulillah for everyday we wake up healthy.,04/23/2024 05:57 PM,False,2157,62,157
