,username,text,date,is-retweet,likes,retweets,comments
19,That Martini Guy,"#Ethereum giving me serious FOMO considering i’m certain when the bull picks up it’ll reach $20,000",05/02/2024 03:43 AM,False,330,38,77
20,That Martini Guy,IS #BITCOIN GOING LOWER? 👇,05/02/2024 02:31 AM,False,156,14,65
21,That Martini Guy,If you are reading this  Do something good for someone today  Build some good karma   Good morning ⛅️,05/02/2024 02:05 AM,False,376,27,97
22,That Martini Guy,Everyone.,05/01/2024 08:20 PM,False,136,17,80
23,That Martini Guy,I AM LIVE NOW JOIN ME!!!!!,05/01/2024 06:57 PM,False,68,12,33
24,That Martini Guy,"21 Year Old TMG in the first picture, photo taken moments before i quit my job  Determined Broken by work Down on my luck Taking a chance Betting on myself Willing to do anything to succeed  27 Years Old in the second picture  Happy Healthy Focused Successful Living life",05/01/2024 01:52 PM,False,197,19,60
25,That Martini Guy,"#BITCOIN PRICE NOW $57,300",05/01/2024 09:33 AM,False,186,34,86
26,That Martini Guy,"I first met Roger Ver back in November 2019  I told him i was fresh out of work, doing my own thing in Crypto, His advice to me was to buy nothing with profit, just keep stacking #bitcoin   Roger is part of the reason i am where i am, i listened to him.  People hate me for being 24/7 bullish on Bitcoin but thats because they did not attend seminars of legends like this back in the day.  People do not understand the economics is Bitcoin. They do not understand the history and the wealth backing it. They just see number up number down on a Macro timeframe.  Roger is a legend, he has been arrested in Spain for not paying a small tax bill in 2014. The government says the tax bill is $50m because #Bitcoin has risen in price.   Back then #Bitcoin was an illiquid asset, the state saw no value in it and didn’t care about it nor have any legal framework around it.  Roger cannot pay taxes on an asset if the asset only later became recognised by the state.  The case against roger is a clear attack on the industry by those seeking to undermine the good reputation the industry is building.  Roger will win this case. The case does not make sense.  But currently like so many legends before him he is sat in a jail cell in Spain.  If you are in Crypto. Stay out of Spain.",05/01/2024 08:38 AM,False,225,38,81
27,That Martini Guy,WOULD YOU BUY THIS #BITCOIN DIP?,05/01/2024 08:14 AM,False,228,24,95
28,That Martini Guy,THE #BITCOIN BOUNCE WILL BE SO GOOD,05/01/2024 07:41 AM,False,533,43,129
29,That Martini Guy,"#BITCOIN PRICE IS DOWN TO $60,100",04/30/2024 09:50 PM,False,143,15,84
30,That Martini Guy,$500 of $WLTH allocation is up for grabs 💰  Celebrate the launch of Common Wealth's Whitepaper by entering the competition below 👇,04/30/2024 07:30 PM,False,23,2,66
31,That Martini Guy,ALERT 🚨#BITCOIN CRASH LIVE & FOMC MEETING IN 24 HRS!! LIVE Bitcoin Trades! 100x Altcoins 2024  JOIN ME LIVE NOW 👇 https://piped.video/live/1yQLhbB9uLM?feature=share,04/30/2024 06:33 PM,True,59,15,117
32,That Martini Guy,"I started using this BASE portal to trade memes.    Its a bridge and swap which has a unique two wallet connection for Solana to Base, BSC, Ethereum and other chains too.    The bridge takes only a couple seconds to move chains and the swap on Base is super fast     Very user friendly, especially for newbies in the space. No more mess ups with sending funds to wrong wallets and addresses.     Currently at 1.5 Million MC.    https://basedswap.tech https://nitter.net/basedswaptoken https://t.me/basedswap",04/30/2024 05:56 PM,False,183,67,107
33,That Martini Guy,URGENT #BITCOIN CRASH STREAM AT 6:30 PM BST,04/30/2024 04:13 PM,False,144,8,49
34,That Martini Guy,Never forget #FreeRoss  CZ will get a small period of time compared to @RealRossU who is serving 2 life sentences for running a website  Ross has been in prison over 10 years  Most of you have no idea who he is.  FREE ROSS ULBRICHT 🙏,04/30/2024 03:29 PM,False,146,16,44
35,That Martini Guy,ALERT 🚨 #BITCOIN PRICE CRASH!! FOMC RATE HIKE CANCELLED?!? ACT NOW!!!!!!  WATCH HERE 👇 https://piped.video/aSjFTV19DX0,04/30/2024 02:57 PM,True,65,10,44
36,That Martini Guy,WATCH ASAP,04/30/2024 02:59 PM,False,7,0,7
37,That Martini Guy,IMPORTANT #BITCOIN ANALYSIS POSTING TO YOUTUBE IN 1 HOUR,04/30/2024 01:45 PM,False,117,12,61
38,That Martini Guy,$DRIFT IS LIVE 🔥,04/30/2024 01:36 PM,False,25,5,51
39,That Martini Guy,"Within 6 weeks of every single #Bitcoin Halving we get an Altcoin Season   Just be patient, play the long game here…",04/30/2024 01:27 PM,False,444,51,75
40,That Martini Guy,"PEOPLE ARE CRYING BEAR MARKET  ARE. YOU. BLIND.   BIG FUCK OFF BULL PENNANT AND YOU ARE SAYING WE ARE IN A BEAR MARKET  Just keep buying, 6 weeks after every single #Bitcoin halving it always comes good.",04/30/2024 09:02 AM,False,933,197,179
41,That Martini Guy,#BITCOIN HAS BROKEN RESISTANCE 🚨,04/29/2024 11:01 PM,False,839,172,98
42,Blocksizelaw,"Last week we attended #token2049 in #dubai  In between the apocalyptic storms we spent time hearing about the latest #web3 developments and meeting with founders, VCs and business partners from some of the most exciting new projects.    #crypto #btc #halving",04/28/2024 07:37 PM,True,14,3,9
43,That Martini Guy,BULLISH #BITCOIN BREAKOUT INCOMING 🚨,04/29/2024 09:08 PM,False,585,96,135
44,Warden Protocol,On the 30.04.24 $WARP LBP will go live on @FjordFoundry  👉About $WARP - Unique opportunity for Early Community members to be exposed to Warden before anyone else - Get $WARP tokens to increase your $WARD airdrop points - https://wardenprotocol.org/blog/introducing-warp-the-dynamic-token-enhancing-warden-protocol-ecosystem 👉LBP https://app.v2.fjordfoundry.com/pools/0xb1cC5aE9f94032e4Ce168C3A4Bc191b7923e7585,04/29/2024 09:59 AM,True,1900,1343,143
45,That Martini Guy,Crypto Projects adding Terms into their Airdrop Campaigns…,04/29/2024 05:01 PM,False,91,12,47
46,That Martini Guy,News is @wardenprotocol is launching $WARP token via Liquidity Bootstrapping Pool (LBP) on @fjordfoundry.   Backed by @InSquareDAO and @base  Save the date: 30/04/2024. https://app.v2.fjordfoundry.com/pools/0xb1cC5aE9f94032e4Ce168C3A4Bc191b7923e7585  Learn more about @wardenprotocol:  Website: https://wardenprotocol.org  Twitter: https://nitter.net/wardenprotocol  Telegram: https://t.me/wardenprotocol  Discord: https://discord.com/invite/wardenprotocol,04/29/2024 04:39 PM,False,47,10,52
47,That Martini Guy,"$PBUX TREND REVERSAL SPOTTED  Bullish on this, early investors are out, news in the coming days should push up the price further.",04/29/2024 04:34 PM,False,54,10,48
48,That Martini Guy,$XION MAKING WAVES  This will be huge in 2024  Bull starts with XION launch.  Try it for yourself 👇,04/29/2024 04:02 PM,False,69,19,97
49,That Martini Guy,I am buying more #Ethereum now we reached the bottom of the range.,04/29/2024 01:50 PM,False,271,30,193
50,That Martini Guy,BIG #BITCOIN BULL STARTS IN JUNE.,04/29/2024 12:59 PM,False,508,47,103
51,That Martini Guy,#ETHEREUM VS #BITCOIN BACK IN THE BUY ZONE  BREAKOUT COMING,04/29/2024 10:52 AM,False,276,32,79
52,That Martini Guy,#BITCOIN TRANSACTION FEES ARE DROPPING,04/29/2024 09:11 AM,False,234,27,67
53,That Martini Guy,BREAKING 🚨 HONG KONG SPOT #BITCOIN ETF LAUNCH TOMORROW!  TUESDAY 30TH APRIL,04/29/2024 08:46 AM,False,453,58,85
54,That Martini Guy,"#BITCOIN IS RANGING BETWEEN $60,000 & $74,000",04/29/2024 08:37 AM,False,245,30,81
55,That Martini Guy,"LAST CHANCE TO GET $50 FOR FREE  Join the AARK trading competition, just make an account for free and they will give you $50  A bunch of people in my community that already signed up are getting $50 free today  Takes 2 mins to take part and start using AARK! 👇",04/29/2024 07:33 AM,False,49,14,48
56,That Martini Guy,ALERT 🚨: HUGE #BITCOIN MOVE AFTER FOMC MEETING WEDNESDAY!! LIVE Bitcoin Trades! 100x Altcoins 2024    WATCH HERE 👇 https://piped.video/live/HmMzgD8LX9w?feature=share,04/28/2024 08:58 PM,False,119,25,54
57,That Martini Guy,Thankyou for joining!!,04/28/2024 08:57 PM,False,62,13,12
58,That Martini Guy,ALERT 🚨: HUGE #BITCOIN MOVE AFTER FOMC MEETING WEDNESDAY!! LIVE Bitcoin Trades! 100x Altcoins 2024  LIVE NOW 👇 JOIN ME https://piped.video/live/HmMzgD8LX9w?feature=share,04/28/2024 07:17 PM,False,96,17,66
59,That Martini Guy,I AM LIVE TALKING #BITCOIN PRICE & #ALTCOINS TONIGHT STARTING AROUND 8:00 PM GMT  SET A REMINDER 🔥,04/28/2024 06:28 PM,False,241,26,110
60,That Martini Guy,April 2024 was big for $ZIG  Zignaly launched #ZIGChain They received a CAT-II license  They ran a huge event at TOKEN2049 with DWFLabs  Good progress here.,04/28/2024 05:30 PM,False,59,12,33
61,That Martini Guy,$DRIFT LAUNCHES TOMORROW 🔥🚀,04/28/2024 04:33 PM,False,80,15,56
62,That Martini Guy,"CONGRATULATIONS TO @MahikiRacing ON PLACING 3RD OVERALL  Its not easy building a race team  But it’s all worth it when the trophies start coming!  Thankyou @Phemex_official for supporting the team  It’s our first podium, next time we get the win! 🔥",04/28/2024 03:56 PM,False,86,19,52
63,That Martini Guy,"$LBP HAS JUST HAD A HUGE UPDATE  I’m a buyer here, it will be a top launchpad this bull run.",04/28/2024 10:41 AM,False,125,31,68
64,That Martini Guy,"My Team @MahikiRacing is racing in British GT Silverstone 500 today  If we win the race (wet race) i’ll give away $1,000 USDT to someone who has Likee & RT this tweet & is following @MahikiRacing  You can watch on Sky Sports F1 or on YouTube link 👇 https://piped.video/live/dNPn1nQ30yc?si=-qh1q4S8xC-N1tRq",04/28/2024 09:26 AM,False,152,80,70
65,That Martini Guy,$VANRY HEADED FOR A HUGE BREAKOUT 🚀,04/28/2024 09:07 AM,False,176,38,63
66,That Martini Guy,#ETHEREUM HAS BEEN FORMING A BULL PENANT AGAINST #BITCOIN FOR 4 YEARS  THE PUMP WILL BE LEGENDARY.,04/28/2024 08:45 AM,False,499,68,70
67,That Martini Guy,"This is the #Bitcoin CME Futures chart  The CME Gap is at $64,300 (The point at which CME closed trading on Friday)  With the price of Bitcoin recovering significantly this weekend the Gap will close.  BULLISH WEEK AHEAD 👀🔥",04/28/2024 07:57 AM,False,217,26,68
68,That Martini Guy,"THE CURRENT #BITCOIN RANGE IS $60,000 - $73,000  Bitcoin is forming a reversal pattern like previously.  Don’t be surprised to see Bitcoin printing small gains and Altcoins going crazy.",04/28/2024 07:37 AM,False,263,36,75
69,That Martini Guy,"#ETHEREUM WILL ONLY GO HIGHER  THAT WAS THE BOTTOM  $4,200 IS THE TARGET.",04/28/2024 07:35 AM,False,410,49,37
70,That Martini Guy,$SOL TO $300 BY JULY 👀🔥,04/27/2024 07:53 PM,False,311,46,68
71,That Martini Guy,PERFECT #ETHEREUM BULL PENNANT BREAKOUT 🔥,04/27/2024 07:28 PM,False,454,88,106
72,That Martini Guy,BREAKING 🚨 Franklin Templeton #Ethereum ETF added to the DTCC ETF list   Potential for a Ethereum ETF within weeks!,04/27/2024 06:16 PM,False,935,131,119
73,That Martini Guy,#ETHEREUM IS JUST GETTING STARTED,04/27/2024 06:12 PM,False,330,46,83
74,That Martini Guy,THE #BITCOIN DOWNTREND ENDS SOON.,04/27/2024 02:40 PM,False,444,72,119
75,That Martini Guy,#ETHEREUM BREAKS 50 DAY DOWNTREND AGAINST #BITCOIN   The last time this happened Ethereum rose 20% in price against Bitcoin in 8 days.,04/27/2024 02:13 PM,False,472,81,60
76,That Martini Guy,LAST CHANCE FOR CHEAP #BITCOIN,04/27/2024 01:40 PM,False,233,33,71
77,That Martini Guy,"Don’t forget to just be happy  You get one life, enjoy it, don’t envy others, celebrate success and success will find you.",04/27/2024 10:53 AM,False,385,52,152
78,That Martini Guy,BITFINEX WHALES ARE LOADING UP #BITCOIN LONGS 👀🔥,04/27/2024 09:01 AM,False,289,47,87
79,That Martini Guy,"Ethereum is the play right now  Something is building  Kind of like after the #Bitcoin ETF nothing happened for a month  The Bitcoin halving is no different  We are about to have a huge run up, you can’t comprehend how good this will get.",04/27/2024 08:40 AM,False,415,53,135
80,CryptoSavingExpert ®,The United States' oldest bank has just revealed that it has exposure to #Bitcoin ETFs,04/27/2024 08:02 AM,True,95,15,45
81,That Martini Guy,GOOD MORNING CRYPTO!,04/27/2024 07:46 AM,False,252,27,323
82,That Martini Guy,Great breakout for $UBXS 📈,04/26/2024 07:37 PM,False,103,23,45
83,That Martini Guy,They say you can be anyone you want to be  I want to be Larry Fink,04/26/2024 06:05 PM,False,166,28,86
84,That Martini Guy,"I’m thinking of doing a trading challenge where the winner gets a $100,000 funded account  The idea is anybody that wants to can apply  The best result balancing risk & profit receives $100,000 they can trade  We do a 50/50 profit split on the profit  Should i do it? 👇",04/26/2024 04:38 PM,False,274,43,115
85,That Martini Guy,"Keep making moves.  Soon it will all come good.  Quitters never Win, Winners never Quit.",04/26/2024 04:18 PM,False,433,55,107
86,CryptoSavingExpert ®,Franklin Templeton tokenises $380m fund under ticker BENJI 💸💰  Investors will be able to purchase the fund on the #blockchain 👀  Click below for the full report ⬇️⬇️⬇️  https://cryptosavingexpert.com/story/franklin-templeton-tokenises-$380m-fund-under-ticker-benji,04/26/2024 01:14 PM,True,22,3,8
87,That Martini Guy,Been airdrop farming on @Edu3Labs across multiple chains  They like me are building a web3 education hub where you earn $NFE for learning about crypto.  Knowledge is power Power is money.,04/26/2024 04:00 PM,False,85,19,32
88,That Martini Guy,Still targeting $1 for $UBXS so I think we're in a great buying zone here.  RWAs have so much more upside once this bull market continues and real volume comes back.  Currently available on @MEXC_Official @bitgetglobal @gate_io and @PancakeSwap,04/26/2024 03:44 PM,False,103,36,88
89,That Martini Guy,Really enjoying watching $MCADE progressing 👌,04/26/2024 02:23 PM,False,42,12,30
90,That Martini Guy,"Crypto Loans are coming back with @NolusProtocol $NLS  Back in 2021 this was huge.  By borrowing against your assets you can spend your money tax free by spending the Loan.  On Nolus, you can borrow up to 150% against the downpayment or earn APR by depositing your assets.  Explore DeFi lending. Easy way to cash out without selling.  Learn more about nolus here 👇 https://hub.nolus.io/en_US/understand-nolus/understanding-nolus-protocol",04/26/2024 12:27 PM,False,62,14,38
91,That Martini Guy,Listen to this 👇 $BDXN,04/26/2024 11:30 AM,False,42,8,29
92,That Martini Guy,"I am investing into $XSWAP  Looks like a good one 🤙  Check it out, investment only open a short time…",04/26/2024 11:24 AM,False,59,10,76
93,That Martini Guy,$STAR is growing quite a lot 👀  Big token burn and a huge NFT raise.,04/26/2024 11:18 AM,False,67,21,133
94,That Martini Guy,"$CPOOL MAKING WAVES 👋  I’m going to buy another $10,000 of this  Long term it’s in my 100x category, just read up on it.",04/26/2024 11:14 AM,False,63,11,48
95,That Martini Guy,YOU NEED TO SEE THIS.  $LBP MAKING MOVES.  This will be one of the biggest Launchpads in crypto.,04/26/2024 11:07 AM,False,96,15,74
96,That Martini Guy,"I’m a 27 year old degen investor.  I still don’t feel particularly successful, i see those around me and it drives me to work harder and keep building.  All my profits are reinvested into new ventures like mahikiracing.com evieautonomous.com & cryptosavingexpert.com   I’m proud of what i have achieved the past few years but i’m far from done.  My end goal is to be happy. I am a generally happy person because i came from nothing so to be doing what I’m doing is a blessing.  Nobody ever expected me to become anything and i’m sure there are many people reading this in a similar situation to where i was just a few years ago ago.  My advice is to look around you, who are your friends? Do you spend time well or do you waste it? How can you improve your life immediately? Health? Friends? Time usage?  Stop looking for overnight lifechanging wealth and make a 4 year plan.  This is what i did. Before i quit my job i built my knowledge and understanding of Crypto for 4 years and made YouTube videos about it.  A 4 year plan gives you time to make steady improvements and build solid foundations.  I believe if you believe something can happen it will happen.  So keep plugging away. You will make it. Just be realistic in your timeframe & work harder than anyone else.",04/26/2024 08:37 AM,False,210,22,77
97,That Martini Guy,Remember how fast the market turns  One day people are scared to invest  The next they are ready to remortgage their house and take a payday loan for some 100x crack,04/26/2024 07:08 AM,False,407,54,135
98,That Martini Guy,BULLISH,04/26/2024 06:47 AM,False,314,43,242
99,That Martini Guy,GOOD MORNING CRYPTO!,04/26/2024 06:02 AM,False,258,21,315
100,That Martini Guy,Altcoin Season is starting.  With the amount of pent up demand in the market it is surely only a matter of time before it really kicks off!,04/25/2024 07:10 PM,False,630,73,197
101,That Martini Guy,DON’T IGNORE ETHEREUM,04/25/2024 04:19 PM,False,523,55,182
102,Polkadot,"The evolution of Polkadot continues with JAM, a candidate design for a future iteration of the Polkadot Relay.  8 years after authoring the Polkadot Whitepaper, @gavofyork's distilled his vision for the future of the network in the Gray Paper. https://polkadot.network/blog/jam-new-vision-for-polkadot-gavin-wood/",04/19/2024 08:02 PM,True,1144,226,49
103,That Martini Guy,"You will get rich with Crypto  Stick at it, be consistent, be patient, the good times are coming.",04/25/2024 02:40 PM,False,839,138,418
104,That Martini Guy,"At a time @WorkX_official is achieving record adoption from real-world users, they're also in the running to be listed on another top CEX.  Holders of $WORK should help them make it happen as it will bring in fresh volume from new buyers👇",04/25/2024 11:34 AM,False,64,9,59
105,That Martini Guy,The Establishment in Dubai UAE is better than in the UK & USA 🇦🇪  THEY GET SHIT DONE.  They have 0 tax.  They want their people to grow and succeed.  If western countries dont learn from what is going on here then there will be a significant brain drain leaving to the east.,04/25/2024 10:05 AM,False,366,43,117
106,That Martini Guy,"I have $5,000 to ape into a underrated altcoin  Which should i buy? 👇",04/25/2024 09:05 AM,False,425,51,879
107,That Martini Guy,"Altcoins are looking rough  Most are barely 2x from the bottom  Every single #bitcoin halving has given rise to a huge altcoin bull market  It normally takes about 6 weeks  Be patient, good things are coming. Keep stacking.",04/25/2024 06:14 AM,False,729,80,156
108,That Martini Guy,OPENING A LOW LEVERAGE #ETHEREUM LONG HERE,04/25/2024 05:46 AM,False,267,17,56
109,That Martini Guy,STOP SELLING #BITCOIN,04/24/2024 07:05 PM,False,464,94,129
110,That Martini Guy,WHO THE FXCK IS DUMPING #BITCOIN,04/24/2024 05:20 PM,False,563,89,208
111,That Martini Guy,I AM LIVE RIGHT NOW  TOP 20 Crypto Altcoins To Hold in 2024 Tier List  LINK BELOW 👇 https://piped.video/live/2YN4UlZCU3E?feature=share,04/24/2024 03:13 PM,True,124,37,66
112,That Martini Guy,#Bitcoin sneezed  Altcoins dropped 10%  Think its time to go bargain hunting on a Livestream!,04/24/2024 02:36 PM,False,370,31,49
113,That Martini Guy,"I've seen a lot of mentions for $CHO recently. Sub 10M mcap giving holders up to $48M worth of rewards in their intra token, VLT.  Their @BingXOfficial listing tomorrow should bring a lot more buyers so this could be a good entry point if you haven't got any yet.  Still 15x away from ATH but buyers have been accumulating. Their previous announcement saw a 300% price increase and their next announcement is in 8 days.  @ChoiseAI is a licensed crypto banking ecosystem that has acquired 1M+ app users over the past 7 years. Their infra side Vault is expected to make $240M in 2 years.  With more CEX listings and talks about launching their own chain, I think $CHO could see a 15x return and a new ATH. I expect a breakout to the upside here.",04/24/2024 02:34 PM,False,69,19,34
114,That Martini Guy,JOIN MY FREE CRYPTO TELEGRAM COMMUNITIES  LATEST CRYPTO NEWS https://t.me/TMGChannel  TRADING CHANNEL https://t.me/+4gKrhAULrPYyN2Zk,04/24/2024 02:25 PM,False,75,16,28
115,That Martini Guy,"$SCPT has bounced from support. I believe the $0.036 entry point presents a good RR for traders and great potential for investors (I plan to hold 75% up to $0.1)  @Script_network allows holders to govern TV content through management on the blockchain.  It's like a Netflix that allows you to earn rewards by watching content.  Watch TV, earn and trade - sounds pretty good to me!",04/24/2024 02:05 PM,False,80,26,70
116,LightLink ⛓️,"1/3 $LL token is now trading!  Spot trading pairs $LL/USDT are live on @Bybit_Official, @kucoincom, and @gate_io.  + Pools on @Uniswap (Ethereum) and @ElektrikNetwork (LightLink) have launched.  Links below 👇",04/24/2024 08:32 AM,True,465,122,143
117,That Martini Guy,#BITCOIN HOLDERS NEED TO ACT NOW!!!!! DAY 3 TRADING $10K TO $1M!!!  WATCH HERE 🚨👇 https://piped.video/jXPmbBjlpvk,04/24/2024 01:49 PM,False,76,10,37
118,That Martini Guy,THE BEST #ALTCOIN / #BITCOIN TRADE RIGHT NOW!! DAY 3 TRADING $10K TO $1M!!!  WATCH NOW 👇🚨 https://piped.video/jXPmbBjlpvk,04/24/2024 01:14 PM,False,86,8,59
119,That Martini Guy,6 Weeks After Every #Bitcoin Halving we have started an altcoin season  Now is not the time to be slacking.,04/24/2024 11:41 AM,False,530,64,121
120,That Martini Guy,$EMC is Stronger than most during this period of decline  It is capitalising on the growth of AI & DePin   Read up on it: https://www.edgematrix.pro,04/24/2024 11:06 AM,False,79,15,197
121,That Martini Guy,"AARK is comign to the Crypto space with a big splash  Firstly, register on this form for $50 in free moon credit https://forms.gle/dAzhxogY3QLYLSH88  Secondly they are running an absolutely insane 1000x trading comp, you can learn more on the below tweet.",04/24/2024 10:39 AM,False,43,11,66
122,Tap Protocol,The Bitcoin Network is now delivering on 'Promises' via the TAP Protocol. #Ordinals #TTP $trac #Tracsystems #PIPE #BitcoinHalving2024 #Bitcoin,04/17/2024 01:22 AM,True,185,69,29
123,GAIMIN,"GAIMIN successfully surpasses 400,000 downloads!  All of whom can earn rewards and monetize their spare GPU with us, which is fast becoming the most sought after technological resource in the world.   Thank you to all our dedicated gamers and community!  Another milestone achieved! 💪⚔️",04/16/2024 12:06 PM,True,3259,1129,1217
124,Y8U,"$Y8U TGE - All details  The $Y8U token is now live on @gate_io, @MEXC_Official and @PancakeSwap 🔥  Here’s everything else you need to know 🧵👇",04/23/2024 05:28 PM,True,2080,2048,40
125,Y8U,"DeAIGods 🪂  Y8U is expanding through another strong partnership with @DeGodsNFT. This alliance aims to empower one of the most influential communities in the space with the AI technology.  Y8U products and tools are suitable for power users like @DeGodsNFT, granting them access to easier ways to monetize their media presence.   DeAIGods are inevitable 👀",04/23/2024 05:50 PM,True,289,88,78
126,That Martini Guy,BREAKING: THE $HBAR NEWS IS FAKE  Blackrock did not use Hedera to tokenise its fund.  Hedera tokenised a Blackrock fund on HBAR   A Quote from Chris O’Connor of Cardano Ghost Fund DAO   “What did happen was a HBAR project through the secondary market tokenized shares of a BlackRock fund. Much like I can buy a Rolex take a pic and post it on my X account. Doesn’t mean Rolex ‘partnered’ with me.”,04/24/2024 07:12 AM,False,208,47,119
127,That Martini Guy,"BREAKING: Blackrock is now using Hedera Hashgraph to tokenise their Money Market Fund $HBAR  Altcoin Season is starting.  EDIT: A widely misinterpreted April 23 HBAR Foundation X post — the organization behind the Hedera network — shared that blockchain trading and infrastructure firms Archax and Ownera tokenized BlackRock’s ICS US Treasury Fund on its network.  The video shared with the announcement seemed to suggest Ownera, Archax, and BlackRock were partnered on the venture and HBAR claimed it was “bringing the world’s largest asset manager on-chain.”  Infact this is not true.  The announcement came as the Hedera Global Governing Council — which oversees the Hedera network — recently approved allocating 4.86 billion HBAR ($408 million at the time) for further network development.  The funds are part of the HBAR Foundation’s plans to strengthen its user base in 2024, following 2023’s performance, which saw 33 billion transactions processed on the network, the foundation claims.",04/24/2024 07:07 AM,False,171,37,57
128,That Martini Guy,GOOD MORNING CRYPTO!  #Bitcoin is bullish,04/24/2024 05:01 AM,False,258,15,119
129,That Martini Guy,#BITCOIN,04/24/2024 12:26 AM,False,212,17,66
