,username,text,date,is-retweet,likes,retweets,comments
20,cevo,"If big players cash out all, you would see most on-chain alts going to zero. Most can’t survive a crash like that. What we see now is people are selling because of boredom. Slow bleed down. Most are going to buy back higher   People are taking actions based on fear which is very normal. It might be their only money (for now) to make it so they want to be 100% sure. Selling at the lows because what if it goes down more? Buying because of fear because what if I miss this trade, right?   I was also like this. You won’t be like this forever",04/29/2024 08:44 AM,False,1366,126,130
21,CryptoPeacock,"Last year i bought $PEPE early, because it was a well known Meme and i thought it could do well  - and it did. This year i found a meme early that gets me even more excited.. THE MEME literally everybody knows. its called $NPC ! Smar guys know @cryptocevo @CryptoWizardd @jkrdoc",04/28/2024 06:12 PM,True,280,46,51
22,_RN03xx_,"Positioned heavily in $BAI ( $wBAI )  Open AI expected to release GPT 5 with AI Agents this summer.  BAI showing ""build agents"" in their new docs. They'll also have an AI Agent marketplace.     🫳      🎤",04/28/2024 12:21 PM,True,99,20,16
23,XSwap 🔗,"It's official! These elite VCs Invested in XSwap.  Strong backers are the foundation of any successful project, and with their support, we're set to elevate XSwap to new heights.  Thrilled to have this powerhouse team with us! Welcome aboard!",04/28/2024 10:32 AM,True,607,185,99
24,cevo,We were also going much higher when everything was looking beautiful so why did we go down?,04/27/2024 05:54 AM,False,432,22,53
25,cevo,Good morning. It will look too obvious in hindsight but difficult to see it now. Position yourself before the bounce happens otherwise you wait for ‘one more dip’ like many did the past year. Idc what you buy but do it on days like these,04/27/2024 05:48 AM,False,816,69,97
26,cevo,Who is the character you’re slowly turning into?,04/26/2024 09:01 PM,False,282,20,81
27,cevo,Price needs to go up asap before people kills each other,04/26/2024 04:09 PM,False,737,28,97
28,cevo,CT against each other,04/26/2024 01:13 PM,False,526,31,52
29,cevo,Call me when fundamentals matters,04/26/2024 12:50 PM,False,164,8,26
30,Johnny Fap,Can't wait for the time nice projects with good projects getting attention again  There are a few influencer which share good projects without beeing in presale  Like @KaminoCrypto @cryptocevo and @CuratedByR  they shared $CROWN and $RLB without being in presale or something !,04/26/2024 10:30 AM,True,100,11,16
31,cevo,,04/25/2024 08:32 PM,False,1212,142,82
32,bigjimmy,$RIVUS | @RivusDAO Thread 🤖  Let's get into the first liquid staking platform for $TAO  ↘️↘️↘️,04/25/2024 06:16 AM,True,110,38,14
33,cevo,Just bought a new office. Will be more active soon,04/25/2024 08:17 AM,False,743,16,134
34,Gordon,Watching the dev post about utility but the coin is down 90%,04/24/2024 10:05 AM,True,6392,714,473
35,Banana Gun 🍌🔫,"Boys, is it me or is Ethereum showing a sign of life👁️",04/24/2024 09:43 AM,True,174,23,28
36,Nuklai,Partnership announcement!🤝  We are partnering with @Vanarchain and will port our essential data-focused functionality to Vanar.  Data interactivity will ensure that our #Layer1 networks are interoperable for data exchange and strengthen our native AI networks.  $NAI,04/24/2024 10:00 AM,True,626,127,53
37,CRG,Bearish retest complete   Giga nuke incoming imo  #Bitcoin,04/23/2024 09:09 PM,True,1918,158,216
38,Altcoin Venom,Added a small bag of $RIVUS. Going to DCAy position. Waiting for $TAO to take off and than we can fly with them.   A lot of LBP and early buyers are out.   From the ~ 80 pre sale wallets. There are only 5 who sold full stack.,04/23/2024 12:36 PM,True,90,13,13
39,cevo,"BTC is close to ath while dominance went also up for months. It was just a test pump for alts, most went even down during this phase against btc. Btc going to six fig for the first time, dominance back to alts and this might become the most crazy run ever",04/23/2024 09:42 AM,False,1451,129,107
40,Cred,"Funding rates are a hot topic again  I wrote a detailed article about funding, open interest, liquidations, and CVD a few months ago  I think it's a decent piece  https://medium.com/@cryptocreddy/comprehensive-guide-to-crypto-futures-indicators-f88d7da0c1b5",04/22/2024 10:50 PM,True,1194,217,84
41,CR,"Good call. Its what @cryptocevo always says, either world war comes and all our money will become worthless, or you’re buying the bottom. Always great R/R.",04/22/2024 01:06 PM,True,92,13,10
42,Circuit,"@BananaGunBot is a top class project. Consistent growth in users, volume, fees. They have more fees than some protocols valued in the B's of MC.  8.39m 30D fees are higher than dydx which is a 1.1b mc project.  Repricing imminent imo.  @Trader_XO @cryptocevo @btc_charlie  👀",04/22/2024 08:55 AM,True,81,11,17
43,cevo,Gm. Who is ready if btc goes to new highs in the next few weeks?,04/22/2024 07:23 AM,False,818,28,146
44,iWantCoinNews📈,"$NAI || Why @NuklaiData is Essential for Artificial Intelligence. A small thread.   I want to start off with a chart for those who missed out so far.   Some of us were early investors in NuklaiData, securing positions at a remarkable pre-launch price of $0.003. Congratulations to those who seized this opportunity! For those looking to get a position; I anticipate a potential pullback below $0.04.  A short summary of the project for those who are still unfamiliar with NuklaiData.   ✅AI Advancement through Decentralization NuklaiData is crucial for advancing Artificial Intelligence (AI) by offering a decentralized platform for secure and efficient data sharing and processing.  ✅The Quest for Quality In AI, data is essential for powering algorithms. Think of data as the lifeblood of AI. However, accessing diverse, high-quality datasets can be tough due to privacy concerns, data silos, and centralized control.  ✅Leveraging Blockchain NuklaiData tackles these challenges by using blockchain tech to build a decentralized marketplace. Here, data providers can securely share their datasets while keeping ownership and control.  ✅Democratizing Data This opens the door for AI researchers and developers to access a variety of datasets, fostering collaboration and speeding up the creation of better AI models.  ✅Ensuring Data Integrity NuklaiData's transparency and immutability make sure that data is trustworthy. This means you don't have to worry about someone changing it, which is essential for AI because it needs reliable information.  ✅Driving AI Progress To sum up, NuklaiData's decentralized platform not only makes data exchange seamless but also boosts innovation and collaboration in AI, pushing us closer to more advanced and impactful AI solutions.",04/20/2024 12:03 PM,True,130,21,30
45,painzy,"meme coins are meant to be funny  why do we have goblins, gremlins, cats, dogs, zoo animals and ansem's family tree as meme coins?  only meme coin that's funny and backed by an actual meme is $NPC @NonPlayableCoin   there is no second best @cryptocevo @CryptoWizardd @jkrdoc",04/21/2024 02:42 PM,True,180,37,58
46,CryptoShadow 👑,"Buying things when their candles are red and CT is screaming for another 50% nuke  Is fucking difficult and requires steel  Can't sugarcoat it  BUT more importantly?  If up means buy and red means sell to you  In a game where candlesticks lie  In a game where candlesticks do not show positioning  And in a game where value is defined by context, narrative, players, levels & how people depart with their cash to support a level because they see RR  And how these things interplay and blend with eachother in order to move / define a candle and chart (AKA a lagging indicator)  You have a BIG problem.  Rewind. Lock in.  It's not as obvious as you may first think.",04/21/2024 02:03 PM,True,140,19,34
47,cevo,It’s amazing you can buy alts with +50% discount while btc is chilling close to ath. Idk when alts takes off all together but I know it will soon or later. Position yourself before this happens,04/21/2024 01:12 PM,False,1212,100,112
48,cevo,Banana in top100 will be too obvious in hindsight,04/21/2024 01:07 PM,False,199,20,63
49,ATOR Protocol,Who can be Anon?  ANyONe.,04/20/2024 04:22 PM,True,708,190,59
50,Noodles,"The world is governed by chaos and instability, and governors care less and less about their people, young people have lost faith in them, and this is the cause of the #Memecoins  culture in recent years, people buy, create communities and expect that something happens, and sometimes it happens...   While in the real world it is happening less and less. As Dante said in Inferno, abandon hope all ye who enter here..",04/20/2024 09:43 PM,True,164,14,34
51,BasedNPC 😄,"While all fundamentally sound coins are down 30-50%, $NPC had shown strength over and over again. We're taking out 1 cent in our next run. Don't fade us.  @cryptocevo @CryptoWizardd @jkrdoc @cryptopainzy",04/20/2024 11:47 AM,True,189,39,31
52,doc🃏,"Waiting patiently, fundamentals are too good to fail with this one. $PEAS",04/21/2024 05:41 AM,True,181,19,28
53,cevo,"When accumulation ends and expansion begins, you will see alts doing multiples few times in a week for a few weeks long. So don’t think you’ll have much time to research, enter and exit if you’re not a trader. To take the most out of it you have to be prepared before",04/21/2024 06:30 AM,False,1198,134,77
54,Mohammad,"lots of respect for Ansem jumping in the ring, that shit is NOT easy. Such a legend",04/19/2024 10:11 PM,True,229,22,21
55,cevo,Respect bros @barneytheboi @blknoiz06 🤝,04/19/2024 09:04 PM,False,114,6,21
56,Ansem 🐂🀄️,https://nitter.net/i/broadcasts/1jMJgmqpbBgKL,04/19/2024 03:03 PM,True,1572,303,510
57,G O N Z O,"$KUJI  The current price action is brutal for $KUJI holders, but it appears that the price has now found its bottom.  Couldn't help myself so I bought more...  Are any Kujirians still here or did yall paper hand?",04/19/2024 01:30 PM,True,226,19,75
58,cevo,Good morning.,04/19/2024 07:46 AM,False,383,8,108
59,ElonTrades,"If you've been waiting for a fundamentally strong, low-cap #AI project with a professional and public team...  Nuklai $NAI 👀  Nuklai is a blockchain infrastructure project focused on building a collaborative data ecosystem for the next generation of artificial intelligence (AI) and Large Language Models (LLMs). It aims to provide a decentralized platform that empowers AI with high-quality data and computational resources.   The project utilizes NAI to facilitate transactions within this ecosystem. This includes features like data sourcing, sharing, and enhanced privacy and security measures for AI model training and utilization.  🔷 The Nuklai team is led by a group of experts in data, enterprise technology, and blockchain, all of whom bring a strong background from various sectors to steer the company's innovative initiatives in AI and blockchain technology:  🔸Matthijs de Vries - He is the Founder and CEO, guiding the strategic and operational leadership of the company.  🔸Daniel van der Woude - As the Product Lead, he is responsible for overseeing product development and management, ensuring that Nuklai's offerings meet market demands and maintain technological competitiveness.  🔸Bas Wiersma - Serving as the Technical Lead, Bas directs the technical strategies and development, focusing on the blockchain and AI integration.  🔸Gerben van den Bergh - In charge of Business Development, he works on expanding Nuklai's market presence and forging strategic partnerships.  🔸Jochem Herber - He handles Partners and Ecosystem development, focusing on enhancing the collaborative aspects of Nuklai's data ecosystem and engaging with external partners and stakeholders.  🔷 Product Highlights  🔸 LLM Optimization: Offers varied, context-rich structured data sets essential for training LLMs, improving their ability to process complex information.  🔸 Comprehensive On-chain Tools: Supports an array of functions including data sourcing, classification, and training, enhancing the blockchain's utility.  🔸 Distributed Computing Network: Facilitates both simple and intricate computational tasks, compatible with other distributed computing systems.  🔸 Beta Version Active: Nuklai’s application layer is currently live on Avalanche, enabling active data management and collaboration.  🔸 Infrastructure Development: The launch of the Nuklai validator network testnet is scheduled for Q1, with a mainnet rollout anticipated by the end of Q2.  🔸 Custom Layer 2 Solutions: Supports the creation of Layer 2 subnetworks for private B2B data sharing.",04/19/2024 12:03 AM,True,189,41,29
60,€ｕｒｏＳｎｉｐｅｒ,HTF support is usually a great $BAI 🎯,04/18/2024 04:33 PM,True,102,17,8
61,pepeXBT,"Buy land in secret. Build the house in secret. Then do the house warming party with publicity. Date in secret. Propose in private. Then marry in front of a crowd.  Let your haters only see your reality, never your vision, or you will have division.  In a game of chess, you don't speak. You just act. The only time that you ever speak when playing chess is to say checkmate. Life is like chess. Don't broadcast your intentions. Act quietly. Keep achieving. Your achievements are your checkmate.",04/18/2024 03:01 AM,True,10412,1980,236
62,cevo,Imagine selling here,04/17/2024 06:16 PM,False,1257,87,205
63,cevo,What happens now is more bullish than going to 100k in one candle. Many of us were afraid that bull was going to end faster than expected because it didn’t cool down. Now it does and giving us more time to accumulate before the next leg up. Stay positive and keep working hard,04/16/2024 11:03 AM,False,2446,236,168
64,cevo,You’re going to miss a lot if your focus is only on BTC,04/16/2024 08:34 AM,False,795,53,152
65,cevo,Good morning. Sometimes feeling demotivated from people that just started following me but then I remember I want to change more lives so I will just continue what I’m best at,04/16/2024 05:51 AM,False,999,23,155
66,Tyler,GCR comes in a year after the bottom and tells you to buy the dip.  Now my entire feed is posting his old tweets trying to fit them around current events.  Fatherless behaviour. The red candles turned you into teenage girls or what lads?,04/15/2024 08:22 AM,True,1568,84,93
67,Gordon,“That pull back will flush out all of the stupid meme coins and give strong projects with utility their time to shine”  Crypto:,04/15/2024 11:06 AM,True,2101,166,239
68,🔥MCP🔥,"State of the market  ""Top"" performing coins aren't up in price, just less down than others lol",04/15/2024 10:44 PM,True,125,11,34
69,Shoulders Giants,There was a moment in late 2023 when i looked at coin gecko top gainers for the 1 year view. It had 4 or 5 of your coins.  I never seen anyone have 4-5 coins on that screen at the same time in all of crypto.,04/15/2024 06:56 PM,True,69,3,5
70,doc🃏,Here is the new roadmap for $PEAS:  - expansion to berachain after recently adding arbitrum and basechain - more token utility with peas LP pairs - borrowing/lending for LP so u 'dont need' to pair the pod anymore - voting/incentives/revenue share and many more...  👇🏻,04/15/2024 05:58 PM,True,113,17,13
71,cevo,Many don’t know who GCR is but what you have to know is that he was always right on the trend. That’s the only thing that matters. So him coming back doesn’t mean we go to new highs immediately. It might still visit 50k or whatever before we start with the next leg up. Just hold high conviction bags and load up on previous outperformers. They will go up again,04/15/2024 04:47 PM,False,669,29,48
72,cevo,Hi @kucoincom when are you going to clean this mess?   $ARC,04/15/2024 04:43 PM,False,249,40,52
73,Usman,We love you brother and i found you end of 2022  . You are the result of my dua when i was on umrah . Lot of respect brother you nailed the market .,04/15/2024 04:24 PM,True,68,3,5
74,cevo,"Many are thinking the same. But remember, death is the only way out of crypto. Idk when the top is in but I know I won’t be here in bear markets anymore  We spend years here day in day out to have positive impact on peoples journey and never matters what cycle phase we are. But then some people starts following after we gained 300k followers, lots of insights and judges us based on one investment that is going wrong  We nailed the bottom in 2022. Riding since and didn’t change bias every candle. Only missed the meme trade but yeah don’t have to catch them all. But I see now that someone is only good as his last trade",04/15/2024 04:19 PM,False,697,18,87
75,modest,"I don't care about cycles, I will look at this in a more simple way, how much time on average did we spent in price discovery? The max I can assume is around 300 days.  I'll start to exit heavily towards end of year.   That's what makes the most sense to me, time in price discovery, there must be a certain momentum to keep pushing the price and that can only last for so long, the balance of people in immense profit and those who entered will peak after some time, its not forever. And that is what makes the most sense for me to look at rather than cycles.",04/10/2024 07:17 AM,True,126,18,16
76,cevo,I will exit the markets before eoy and go on a long vacation,04/15/2024 03:45 PM,False,1106,44,122
77,cevo,I am just three more GCR tweets away from retirement,04/15/2024 03:15 PM,False,717,20,76
78,Ed_NL,"$CPOOL  Correction completed, bouncing from the anticipated level.  $0,50 is my next target.",04/15/2024 11:48 AM,True,173,20,29
79,cevo,"I have invested in solid projects for the long term but nobody buys them because they didn’t give allo to influencers. Good luck finding good projects that doesn’t need VC, Marketing or stuff like that. You can have the best product but won’t do shit if people don’t know about it",04/15/2024 11:02 AM,False,978,55,240
80,cevo,Good morning especially to people that didn’t panic sold the bottom. Higher,04/15/2024 06:51 AM,False,1243,67,193
81,cevo,"15%-25% is not a shakeout. It’s just v normal to have these swings. If you have this in your portfolio all the time but it goes higher on +3 month timeframes then you are doing it right  1. Invest with a thesis and have conviction. 2. Follow the progress of your investments and also keep other outperformers on your radar. 2. Take some off the table if it went up a lot and if you are not comfortable with the position size anymore. Your exit doesn’t matter, your avg exit does. 3. Keep some stables. The size of this depends on your portfolio. If you have a 3fig portfolio, go all in and take the risk. 4. If it goes down 15%-25%, do nothing. There is nothing exciting about this. Just hold spot and chill. 5. If it goes down +50% and the whole market went down like this, you can use the stables (if you didn’t cash out to the bank) to buy some alts you follow. Increase some of your bags that did well before if you don’t want to buy anything new. Don’t buy the bags you are up 25x or so, you will be emotionally invested if you do this. You have to think about your exit when you are up like this, not to increase your avg entry.  6. Cash out regularly. Make connections with the bank and introduce yourself very well. You will need them when you start changing your life. Paper gains are nothing.   My last advice is to think like a bull in a bull market. The whole world might burn, if the market is bullish you just join the trend and ride till you are satisfied with the gains. Don’t try to time the top and find signals to fit your own bias. Nobody knows shit",04/12/2024 12:42 PM,True,921,104,86
82,RektProof.,PO3  Send it  #Ethererum,04/14/2024 05:47 AM,True,1922,246,120
83,Pentoshi 🐧 euroPeng 🇪🇺,If you’re comparing yesterdays dip to Covid you weren’t here for Covid   The entire market fell 70% in hours  Arthur had to shutdown the exchange otherwise we were literally going to 0  This was the same type of dump that’s happened 5x every single bull market   Go take a look at the history written in the charts,04/14/2024 05:48 PM,True,4680,353,343
84,CRG,"After some AI projects rugged yday, I expect $ to flock to the legitimate + established AI plays  You won't get more legitimate + established than $PAAL  See you at $1+",04/14/2024 04:36 PM,True,577,84,110
85,CR,Hoping this brings back reality and we start pumping solid projects again.,04/14/2024 05:02 PM,True,222,17,30
86,Psycho,"record breaking flushes like yesterday tend to bring the best short-term opportunities you'll get in a bull run.  (spot) stinkbids are an underrated part of bull-market wealth creation.  yesterday proves this, many tokens are already up nicely off the lows.",04/14/2024 12:42 PM,True,443,29,57
87,cevo,"So many undervalued alts, not enough money",04/14/2024 04:31 PM,False,1341,96,193
88,cevo,People don’t want to get rich slow,04/14/2024 12:12 PM,False,535,30,65
89,cevo,He said scale in so get in spot positions slowly. Don’t use leverage. Next dip is definitely for buying,04/14/2024 07:29 AM,False,293,16,36
90,cevo,Gm. Some of you were crying so hard GCR had to come and save us all,04/14/2024 07:22 AM,False,750,39,91
91,CryptoCharles,Lot of people are going to sell this bounce and remain sidelined for another 3 months of this bull market,04/13/2024 11:40 PM,True,359,31,29
92,cevo,Watch how everyone is bull posting now while the world was going to end just 10 min ago,04/13/2024 10:32 PM,False,703,42,54
93,cevo,"GCR made such a big name in our community, I won’t be surprised if we see new ath soon  He might post tickers in the near future, don’t use high leverage to copy trade him. This might work a few times but you will lose it all anyway. You don’t have the same risk tolerance as what he has. Just my 2c",04/13/2024 10:19 PM,False,670,26,51
94,cevo,Many don’t listen to me. Doesn’t matter how many times I was right. But listen to this man atleast,04/13/2024 10:05 PM,False,592,24,41
95,cevo,🫡,04/13/2024 09:56 PM,False,338,19,20
96,GCR,"If you've been sidelined, believe this is a good opportunity to scale into high conviction tokens  If you're fully invested, just survive, hold your spot positions and do not capitulate  Someone once said, liquidations are a forced transfer of wealth from traders who need leverage to wealthy spot buyers  I was enjoying retirement from social media, but don't want to see my brothers get shaken out when the future is still so bright",04/13/2024 09:53 PM,True,61209,16360,5609
97,cevo,"If WW3 happens, money will be our last problem. If it doesn’t happen we will leave many on the sidelines like before",04/13/2024 09:44 PM,False,1024,75,59
98,cevo,So some of my alts were going up only for a while but went down fast with the rest of the market? I’m increasing some of my bags here. It might escalate to a second sell-off but can’t let this opportunity go away. Will buy once more if we have a day like this. And if it happens again after that we will all be fucked anyway,04/13/2024 09:40 PM,False,444,28,43
99,cevo,Do you guys remember what happened after the previous black swans? Good. It will happen again. Not expecting a v recovery but whoever waited for an entry has a good opportunity now,04/13/2024 09:22 PM,False,854,48,69
100,cevo,We have visits at our home for Eid so didn’t check my portfolio today. What the fuck is going on,04/13/2024 09:00 PM,False,451,12,80
101,PC Principal,"I really don’t understand how people risk losing EVERYTHING on a single bad day.  Anyone that has been around for over a year or has studied previous cycles should know that altcoins can nuke 50%+ at any given moment.  All you really have to do is just survive long enough and you will have dozens of opportunities to make life changing money - if you blow up, these opportunities die with you.  Being directionally correct all the time is impossible. Not dying when you are wrong is easy.",04/13/2024 09:54 AM,True,827,79,42
102,"Chill (Ξ, Ξ)","Remaining unfazed by the $EEFI sell-off.  This is a LT play for me and still have conviction. If you missed the initial run-up, this is a place to get in.  Cheaper EEFI now means more gets burned when the vault is live. Either way we go up.  💎 ✋",04/12/2024 04:00 PM,True,97,11,19
103,Cregg 🍦,"losing more money than my entire bloodline has ever seen and then shitposting on twitter to a bunch of people ill never meet about it, like a MAN",04/12/2024 07:03 PM,True,1186,122,55
104,cevo,Good morning.,04/13/2024 06:34 AM,False,3925,315,266
105,cevo,There is no way this run ends before some of my investments doesn’t enter the top100 mcap. They’re too good to stay forever under the radar,04/12/2024 09:49 PM,False,508,20,74
106,Ansem 🐂🀄️,,04/12/2024 06:10 PM,True,775,70,147
107,cevo,"What we see now are good entries. It makes me feel more comfortable holding after such sell-off to support  When you buy lower but at an all time high, you will be easy to shake out on the first dip. When you buy higher but after a huge correction, it’s easier to hold another few % down but you know the bounce is going to happen soon if the bull market is not over  If you didn’t buy the absolute bottom, it might never reach these prices again so you have to look for good entries. Now you have them. Throw a dart and it’s going to be profitable in a few weeks",04/12/2024 09:23 PM,False,466,23,45
108,cevo,"The problem with the bears is they get right once calling the sell-off but never gets in the market again so they keep calling tops all the time, always wait for one more sell-off that never comes and they stay sidelined again till the next top",04/12/2024 09:12 PM,False,337,11,27
109,cevo,Don’t worry about your alts if it’s a market wide sell-off. They always bounce back. I’m more worried when the whole market pumps and my alts goes down 50%,04/12/2024 09:05 PM,False,939,65,59
110,cevo,,04/12/2024 08:17 PM,False,1993,152,57
111,cevo,I’m just going to block all the bears who shorted all the way up and claims clout today. Your opinion is irrelevant to me,04/12/2024 07:40 PM,False,661,21,50
112,cevo,How is everyone doing? 5 years ago I could never imagine I would lose 7 fig in a day and feel nothing. Also feeling less euphoric when it’s up so much in a day. It’s all about perspective and part of the game. Few months from now you won’t even remember what happened today,04/12/2024 07:22 PM,False,2130,159,161
113,AQTIS,"AQTIS dApp sneak peak - want to see the features in our upcoming dApp? Look no further!  🌐 Swap - Connect any of these wallets: @MetaMask, @TrustWallet, @Rabby_io, @rainbowdotme & @xdefi_wallet, and seamlessly swap $ETH & $USDC for AQTIS LSTs  ✨ Customise - Build a portfolio that works for you. Build your own combos or choose from our presented options.  🪙 Claim - Your yield, how you want it. Auto claim, auto compound - both at the click of a button.  💼 Portfolio - Monitor your LSTs in one simple interface.  📊 Dashboard - A snapshot of the entire $AQTIS ecosystem in one place.  Stay tuned for the private beta release on April 17. And make sure you're following us so you don't miss a single update!  #AI #AQTIVATORS",04/12/2024 12:32 PM,True,110,41,22
114,Jelle,It's about time for #Altcoins to remind everyone what they're capable of.  Looks primed to go on a massive rally in the coming months.  I'm ready.,04/12/2024 09:16 AM,True,733,85,67
115,Light 🍎,brc20 narrative turning to runes  thanks god $ins is ready for it @inscribe_app   soon 👀,04/11/2024 06:44 PM,True,105,12,17
116,G O N Z O,"Don't forget that $CROWN is still in a buyzone.  - Still low market cap - Big names talking about it (Ansem, Cevo, etc) - Gaming/gambling narrative  I'm really buying as much as I can, because I know that future self will thank me.",04/11/2024 09:03 AM,True,139,21,16
117,Defispot 🛡️🐳,"Major Leap Forward for Defispot! 🛡️ We've successfully closed our angel round, backed by leading figures and partners.  We're entering an exciting new phase in our mission to gather all DeFi liquidity at one place, focusing on making cheap swaps between blockchains.",04/11/2024 12:02 PM,True,455,140,153
118,JZ,"The $AQTIS team is actively developing innovative swap functionalities. Here's a glimpse of what's coming:  🔸️ Interoperability with MM, Rabby, and other platforms 🔸️ Effortlessly exchange $ETH & $USDC for various LSTs 🔸️Instantaneous snapshots of LST performances for informed decision-making 🔸️Customize your LST mix to align with your preferences 🔸️ No minimum expenditure requirement 🔸️ Gas fee calculator to optimize transactions",04/11/2024 02:45 PM,True,220,47,19
119,Mac 🐺,$INTRO public sale coming up  One of the biggest launches on $SOL this year,04/11/2024 02:57 PM,True,394,59,77
120,Photo Finish™ LIVE 🌹 🐎 Virtual Horse Racing,Big 🧠 thread from @cryptocevo,04/11/2024 08:43 AM,True,204,28,11
121,Pepper,$CPOOL with a retest after the big breakout. Even to ATH will be a nice roughly 2x trade. Reaccumulation and go RWA round 2?,04/11/2024 09:47 AM,True,152,24,22
122,cevo,14/ The information here is for educational purposes only to assist you through your research  This is the end of the thread. Don’t click on any links or sign your wallet on unknown links. I never ask for funds.,04/11/2024 08:34 AM,False,62,7,9
123,cevo,13/ $CROWN is a billion-dollar game  It’s a genuinely fun game with a realistic genetics and breeding engine and multiple strategies the players get to discover to win  It's not like Axie with the ponzinomics,04/11/2024 08:34 AM,False,67,13,9
124,cevo,"12/ Behind the intricate in-game mechanics are doxxed founders who worked on triple-A games for 17+ years in the ‘traditional' game industry  Before founding PFL, they also created the 2 most popular web2 horse racing games in the world, with over 14 million downloads featured multiple times globally at the top of the App Stores",04/11/2024 08:34 AM,False,34,3,1
125,cevo,"11/ Along with strong backing from @coinbase, they’re partnered with one of the global top 3 horse races, the Kentucky Derby, which holds races at THE Churchill Downs, to offer players an authentic experience​  Churchill Downs is an S&P 500 company that weights $9.2 Billion dollars  You can get your hose on their virtual tracks with free entry fees and big prizes",04/11/2024 08:34 AM,False,31,3,1
126,cevo,"10/ Revenue:  Outside of the 20% from the entry fees that go back to PFL for owning tracks, there’s a 20% fee from mating fees, breeding reports each cost $50, and paying a vet bill for injured horses  With new horses being bred each season, more races and entry fees are being used, the more revenue PFL generates shared with stakers",04/11/2024 08:34 AM,False,32,2,1
