,username,text,date,is-retweet,likes,retweets,comments
78,Altcoin Daily,Why is Dogecoin price down today?,04/27/2024 06:28 PM,False,399,47,241
79,Altcoin Daily,The SEC attack on cryptocurrency just got worse...  WATCH: https://piped.video/RlabSMOca-k,04/27/2024 12:45 AM,True,336,37,118
80,Altcoin Daily,Disclosure: I am invested in AIT CGPT LMWR & ATH,04/27/2024 05:13 PM,False,47,3,20
81,Altcoin Daily,Thankful for all the people I've met in crypto. 🙏,04/27/2024 04:16 AM,True,581,56,242
82,Altcoin Daily,Will $NEAR be the L1 blockchain for AI?,04/27/2024 04:29 PM,False,1601,267,344
83,Altcoin Daily,"I’ve been staking for a while. For all that have, be sure to claim your $ARB  Or start staking now and claim the next one. 👏",04/27/2024 03:41 PM,False,84,17,98
84,Altcoin Daily,all you need is 1 bitcoin,04/27/2024 12:20 PM,False,1016,144,391
85,Altcoin Daily,Crypto vs the SEC 👨‍⚖️  While we post on 𝕏 a fierce battle over the future of this industry wages on. Gary Gensler & the SEC want nothing more than to curtail crypto in the US.  Some have stepped up & are fighting for our rights.  👉❤️🫡🫡  $COIN $UNI $ETH $HEX $TON $XRP,04/26/2024 02:14 AM,True,1191,281,274
86,Altcoin Daily,"Bitcoin price hits 500k  Michael Saylor: ""Last chance to buy 1 whole bitcoin.""",04/27/2024 01:16 AM,False,1403,138,201
87,Altcoin Daily,I think I need another one #bitcoin,04/26/2024 05:44 PM,True,1542,445,203
88,Altcoin Daily,"Big News for Solana & Ethereum!  After a 6-year hiatus, @Stripe is taking crypto payments again, starting with USDC stablecoin.  Stripe is a payments platform that processes hundreds of billions of dollars each year for businesses of all sizes.  Currently, Stripe has more than 2.84 million live websites using it with more than 100 companies processing over $1 billion each via Stripe.  In 2023, Stripe surpassed $1 trillion in total payment volume, up 25% from 2022.  Live demo 👇 $ETH $SOL",04/25/2024 07:06 PM,True,876,189,140
89,Altcoin Daily,Coinbase is launching a $15 million TV ad campaign,04/25/2024 06:12 PM,True,5641,1156,338
90,Altcoin Daily,"BREAKING: SEC SUED OVER ETHEREUM!  Crypto firm @Consensys is suing the US SEC over Ethereum regulation, asks court to state that the $ETH token is not a security.",04/25/2024 07:19 PM,True,1457,251,138
91,Altcoin Daily,Good $HBAR info,04/26/2024 05:27 PM,False,151,22,74
92,Altcoin Daily,Bitcoin will be here in 10 years. 🌱  Most don't realize the implications of this.,04/26/2024 05:23 PM,False,797,182,363
93,Altcoin Daily,Bitcoin is coiling up at last cycles ATHs.  Hard to be bearish.   Crypto markets are primed!,04/25/2024 11:43 PM,True,1295,165,186
94,Altcoin Daily,"If you've been in crypto longer than 1 year, this is exactly how it feels:",04/26/2024 12:43 AM,True,1205,227,183
95,Altcoin Daily,Sorry still bullish on ethereum. 🚀,04/26/2024 04:00 PM,False,1023,111,217
96,Altcoin Daily,The First Private Decentralized Exchange Built using the CCIP on Chainlink.  Let's take a look at ChainSwap! #partner @chainswaperc  WATCH: https://piped.video/qxY3zP-A1gQ,04/26/2024 03:43 PM,False,253,94,98
97,Altcoin Daily,"3 Crypto Experts agree a #bitcoin price surge is coming, but will it defy halving history? https://www.thestreet.com/crypto/markets/crypto-analysts-predict-12000-bitcoin-price-surge-after-halving",04/26/2024 02:50 PM,False,200,35,82
98,Altcoin Daily,me buying the #altcoin dip,04/26/2024 06:40 AM,False,642,148,302
99,Altcoin Daily,THESE 19 Crypto Coins Can PUMP 15x In 97 Days!?  $SEI $BONK $INJ $KARATE $WIF $VET $FOXY $SEED  Click HERE 👇 >> https://piped.video/ht86P6-ed6M,04/25/2024 10:53 PM,False,166,27,134
100,Altcoin Daily,SEC serves Chuck E Cheese a Wells Notice after reports of unregistered ticket yield.,04/25/2024 07:20 PM,False,1007,185,103
101,Altcoin Daily,uh oh..,04/25/2024 07:15 PM,False,100,18,74
102,Altcoin Daily,Owning 1 Bitcoin will be a status symbol.,04/25/2024 04:41 PM,False,1570,153,264
103,Altcoin Daily,9 Best Crypto Wallets to Know in May 2024  1) Ledger (cold) 2) Trezor (cold) 3) Metamask (hot) 4) Trust Wallet (hot) 5) XDEFI (hot) 6) Coinbase Wallet (hot) 7) Xverse (hot) 8) Phantom (hot) 9) Ellipal (cold),04/25/2024 05:16 AM,True,1316,195,560
104,Altcoin Daily,Let me be clear.  Every asset vs the U.S. dollar is ONLY going up.,04/25/2024 06:07 AM,True,853,119,263
105,Altcoin Daily,who trades altcoins coins? following everyone I can,04/25/2024 02:48 PM,False,514,77,523
106,Altcoin Daily,#Bitcoin price can hit $800k IF this happens... https://www.thestreet.com/crypto/markets/bitcoin-price-to-reach-800000-analysts-predict,04/25/2024 02:12 PM,False,646,185,149
107,Altcoin Daily,These are 10 'small' crypto coins that I believe in/own.  1. $LINK 2. $INJ 3. $AIT 4. $STAR 5. $BICO 6. $SUPER 7. @limewire  8. $COTI 9. $EXVG 10. $ESE  Bonus: $FOXY (very risky),04/25/2024 02:03 PM,False,821,113,243
108,Altcoin Daily,"Bitcoin Has NEVER Done This Before in History...  Let's discuss: -- Why Isn't #Crypto Exploding? -- What Comes Next for $BTC? -- #Cardano & $GALA News -- $HBAR BlackRock Confusion -- #BNB & @limewire News -- $AIT, $SUPER, $IBIT -- & MORE!  WATCH: https://piped.video/d2aucBqNMfQ",04/24/2024 10:01 PM,True,272,57,178
109,Altcoin Daily,Can we all just accept that both Cardano and Solana have good features. 🙏,04/24/2024 10:56 PM,True,1416,112,395
110,Altcoin Daily,BlackRock has ‘no commercial relationship’ with Hedera.. yet.,04/25/2024 04:19 AM,True,1138,128,322
111,Altcoin Daily,Bitcoin. Ethereum. Solana. Then everything else.,04/25/2024 04:47 AM,True,1530,196,384
112,Altcoin Daily,This young man grew up to found Coinbase. 🌱,04/25/2024 12:25 PM,False,731,64,171
113,Altcoin Daily,Honorable mention: SafePal (cold),04/25/2024 05:26 AM,False,87,5,25
114,Altcoin Daily,Ethereum ETF approval in 2024 🇺🇸  What's your best guess?,04/25/2024 04:55 AM,False,116,19,95
115,Altcoin Daily,Only 450 new bitcoins are issued per day.  Yesterday BlackRock bought 570 of them.  Price is going up.,04/24/2024 06:46 PM,False,2494,343,326
116,Altcoin Daily,Bitcoin is the scarcest asset in human history.,04/24/2024 06:11 PM,False,1566,599,187
117,CryptosRus,"$100,000 #bitcoin price ‘right around the corner’ from squeeze, per analyst $btc https://www.thestreet.com/crypto/markets/100000-bitcoin-price-around-the-corner-with-bollinger-band-squeeze",04/24/2024 12:08 PM,True,262,38,40
118,Altcoin Daily,Bitcoin's 200-Day Moving Average Is Approaching a Record High,04/23/2024 04:41 PM,True,1455,493,161
119,Altcoin Daily,What do the biggest names in crypto think about bitcoin this cycle?   Posting exclusive content for our 𝕏 subscribers.  Sub and see. #crypto #bitcoin,04/24/2024 01:07 AM,True,161,21,93
120,Altcoin Daily,Altcoin Daily Army!!! Assemble! 🪖🚀,04/24/2024 01:11 PM,False,724,68,295
121,Altcoin Daily,Patience… follow the money. It’s coming.,04/24/2024 07:31 AM,False,1222,197,342
122,Altcoin Daily,Bitcoin represents 50% of the total crypto market.,04/24/2024 06:02 AM,False,1070,171,374
123,My Financial Friend,"The @AltcoinDailyio brothers are some of the most WHOLESOME people in the space! If you haven’t followed them, go do it!",04/24/2024 01:35 AM,True,87,14,15
124,Altcoin Daily,More info:,04/24/2024 01:33 AM,False,291,53,15
125,Altcoin Daily,BlackRock tokenizes Money Market Fund on Hedera  $HBAR soars 🚀,04/24/2024 01:28 AM,False,7649,1301,516
126,Altcoin Daily,Is $150k Bitcoin Price by EOY 2024 likely?  3 Crypto Experts Share Their Predictions!  Click HERE 👇 >> https://piped.video/FNjaQZF_QsE,04/24/2024 01:04 AM,False,142,24,95
127,Austin Arnold,Speaking about the future of money in the city of the future. #TOKEN2049,04/24/2024 12:48 AM,True,48,6,19
128,Altcoin Daily,Bitcoin breaking above 80k is going to surprise the mainstream and all those on the sidelines.  Bitcoin breaking above 100k is going to light a fomo fire like we’ve never seen before.  Crypto is primed.,04/23/2024 12:26 AM,True,2592,372,210
129,Altcoin Daily,me hodling .1 bitcoin (planning my retirement),04/22/2024 09:18 AM,True,5616,667,398
130,Altcoin Daily,The first YouTube video in history was uploaded exactly 19 years ago today.  Going to tell my kids this was Mr Beast.,04/23/2024 09:30 AM,True,809,115,123
131,Altcoin Daily,JUST IN: Meme coin $SHIB raises $12M to build privacy-focused blockchain $TREAT.  Investors include: Animoca Brands Cypher Capital Shima Capital Morningstar Ventures DWF Ventures Polygon Ventures & MORE!,04/23/2024 03:25 AM,True,911,239,174
132,Altcoin Daily,Larry Fink's end game? #crypto  To tokenize himself.,04/23/2024 07:54 PM,False,399,44,168
133,Altcoin Daily,FTX To Auction Off the Rest of Its Locked #Solana Tokens 👀,04/23/2024 04:35 PM,False,571,56,116
134,AIT Protocol,"We’re thrilled to welcome @animocabrands as our new strategic investor!  This partnership marks a significant milestone for #AITProtocol as it accelerates the advancement of #AI development and broadens the scope of native applications, opening up pathways for global growth.  https://finance.yahoo.com/news/ait-protocol-receives-investment-animoca-075000283.html  Here's to teaming up to redefine the future of AI, powered by #AnimocaBrands and @AITProtocol!",04/23/2024 11:59 AM,True,851,269,168
135,Altcoin Daily,Only future #crypto millionaires can like this tweet.,04/23/2024 02:28 PM,False,2845,295,300
136,Altcoin Daily,Ethereum $ETH supply is decreasing,04/21/2024 08:59 AM,True,2470,434,217
137,Altcoin Daily,Sharing private details of Token 2049 Dubai trip with our 𝕏 subs.  Subscribe to us on 𝕏. Let's chat.,04/23/2024 11:41 AM,False,122,14,62
138,Altcoin Daily,Congrats to @ThinkingCrypto1 for writing a great book!,04/23/2024 11:37 AM,False,77,10,45
139,Altcoin Daily,Who likes Shiba Inu? Does $SHIB have fans?,04/23/2024 03:15 AM,False,809,76,276
140,Altcoin Daily,Runes on Bitcoin are exploding!   But what #runes are best to buy and hold?  👇 Please share below (followers only).,04/22/2024 04:47 AM,True,840,182,196
141,Altcoin Daily,What is your favorite #crypto bull market song? 🎶,04/22/2024 05:16 AM,True,573,131,416
142,Altcoin Daily,Ad from 1996 | Buy #Bitcoin,04/21/2024 02:08 PM,True,1782,481,189
143,Altcoin Daily,met some really cool people at #Token2049Dubai,04/22/2024 09:17 AM,False,270,26,182
144,Altcoin Daily,Bitcoin hit 66k today,04/22/2024 04:51 AM,False,1040,99,218
145,Altcoin Daily,B I T C O I N,04/22/2024 04:31 AM,False,1143,107,318
146,Altcoin Daily,Funny how there is not a peep about #Litecoin after CFTC announce It’s a commodity and Grayscale mass accumulation. SMH.,04/22/2024 01:21 AM,False,607,87,140
147,Altcoin Daily,Which blockchain is MOST undervalued in 2024?,04/21/2024 08:14 AM,True,1030,248,1452
148,Altcoin Daily,The Greatest Chainlink Explanation of ALL TIME (in Under 13 Minutes)!  Click HERE 👇 >> https://piped.video/hPl_HoDWX_A,04/21/2024 06:56 PM,False,613,109,84
149,Altcoin Daily,Meme coin update: American markets love $BRETT Asian markets love $FOXY,04/21/2024 03:38 PM,False,508,80,281
150,Altcoin Daily,Who’s buying Bitcoin?,04/21/2024 03:08 PM,False,1172,140,624
151,Altcoin Daily,Investing in crypto comes with risk.  Never invest more than you are willing to lose immediately.,04/21/2024 03:00 PM,False,937,158,385
152,Altcoin Daily,incredible. 👀👆,04/21/2024 02:46 PM,False,121,5,68
153,Altcoin Daily,Most don't realize $ETH,04/21/2024 08:59 AM,False,141,13,54
154,Altcoin Daily,Peak Dogecoin culture. 🎉 $DOGE,04/19/2024 03:27 PM,True,1097,237,175
155,Altcoin Daily,Buying bitcoin today at $64k vs buying bitcoin in 2021 at $64k.  The risk to reward ratio has gotten so much better.,04/21/2024 07:31 AM,False,1478,157,212
156,Altcoin Daily,"Bitcoin has officially halved.  Its supply flow is now less than gold.  Bitcoin is now the hardest, scarcest asset on 🌎.",04/20/2024 04:36 AM,True,4780,842,328
157,Altcoin Daily,Bitcoin halved - what now?,04/20/2024 11:09 AM,True,2701,281,1023
158,Altcoin Daily,EPIC conversation w/ @ysiu of Animoca Brands all about #crypto gaming!  We discuss: -- Journey of Animoca -- What's Changed in Crypto Gaming Since 2021? -- Top #blockchains for Gaming Today $SOL $TON -- Best Advice for Investors #bitcoin -- Prediction for Crypto Gaming by 2030 -- & MORE! $ETH  WATCH: https://piped.video/rPcaf8xR1A0,04/20/2024 08:02 PM,True,335,48,143
159,Tony Edward (Thinking Crypto Podcast),"📢My Book (Re) Thinking Crypto has officially launched!  💡(Re)Thinking Crypto : The Crash of FTX and the Rise of Safer, Stronger Digital Assets  👉 Buy on Amazon - https://www.amazon.com/dp/B0D2525DYX  Overview: From SBF to ETFs - Everything you need to know about Crypto's past, present, and future     The book covers:  - Why FTX was not the ethos of crypto  - The regulatory battles against crypto  - SEC vs Ripple, Grayscale vs SEC, Operation Chokepoint 2.0 etc  - The Bitcoin ETF race led by BlackRock  - What the future of crypto looks like : tokenization, token economy, NFTs, CBDCs and more.  - The Do's & Don'ts of investing in Crypto  - Why I believe the American Dream can saved with Crypto and Blockchain tech  #crypto #thinkingcrypto #book #bitcoin📷 #xrp #ripple #ethereum #tokenization #nfts #bitcoinetf",04/19/2024 02:45 PM,True,543,144,104
160,Altcoin Daily,Karate* 😂,04/20/2024 07:07 PM,False,47,1,25
161,Altcoin Daily,LFG! @KarateCombat fight night! #Dubai,04/20/2024 06:21 PM,False,263,30,75
